Ano,Nome do autor,Número da emenda,Localidade do gasto (Regionalização),Sigla UF ,Função,Subfunção,Valor empenhado,Valor liquidado,Valor pago
2021,VICENTINHO,5,Nacional,BR,Saúde,Formação de recursos humanos,"150,000.00",0,0
2021,GORETE PEREIRA,23,Nordeste,Nordeste,Educação,Ensino superior,"150,000.00",0,0
2021,SARGENTO FAHUR,12,PARANÁ,PR,Segurança pública,Policiamento,"150,000.00",0,0
2021,TIAGO DIMAS,5,TOCANTINS,TO,Desporto e lazer,Desporto comunitário,"150,000.00",0,0
2021,FABIO REIS,4,SERGIPE,SE,Comunicações,Tecnologia da informação,"150,000.00","150,000.00","150,000.00"
2021,JOAO BOSCO DA COSTA,7,SERGIPE,SE,Defesa nacional,Defesa naval,"150,000.00","90,189.09","88,888.24"
2021,ULDURICO JUNIOR,7,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00",0,0
2021,SANDERSON,4,RIO GRANDE DO SUL,RS,Comércio e serviços,Turismo,"150,000.00",0,0
2021,ZENAIDE MAIA,20,RIO GRANDE DO NORTE,RN,Desporto e lazer,Desporto comunitário,"150,000.00",0,0
2021,PROFESSORA MARCIVANIA,13,AMAPÁ,AP,Educação,Ensino superior,"150,000.00",0,0
2021,DAVID SOARES,14,SÃO PAULO,SP,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,GUSTAVO FRUET,8,PARANÁ,PR,Educação,Ensino superior,"150,000.00",0,0
2021,JOSE RICARDO,23,AMAZONAS,AM,Agricultura,Desenvolvimento tecnológico e engenharia,"150,000.00",0,0
2021,SOSTENES CAVALCANTE,11,RIO DE JANEIRO,RJ,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,PADRE JOAO,15,MINAS GERAIS,MG,Educação,Ensino superior,"150,000.00","150,000.00",0
2021,NEUCIMAR FRAGA,5,ESPÍRITO SANTO,ES,Desporto e lazer,Desporto comunitário,"150,000.00",0,0
2021,ADOLFO VIANA,7,BAHIA,BA,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,ORLANDO SILVA,6,Nacional,BR,Ciência e Tecnologia,Difusão do conhecimento científico e tecnológico,"150,000.00",0,0
2021,PEDRO VILELA,10,ALAGOAS,AL,Cultura,Difusão cultural,"150,000.00","150,000.00","150,000.00"
2021,LEO MORAES,10,RONDÔNIA,RO,Desporto e lazer,Desporto de rendimento,"150,000.00",0,0
2021,BACELAR,8,BAHIA,BA,Assistência social,Assistência comunitária,"150,000.00",0,0
2021,GORETE PEREIRA,11,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00",0,0
2021,ZE NETO,11,BAHIA,BA,Assistência social,Assistência comunitária,"150,000.00","150,000.00","150,000.00"
2021,ALVARO DIAS,11,PARANÁ,PR,Trabalho,Fomento ao trabalho,"150,000.00","150,000.00","150,000.00"
2021,HENRIQUE FONTANA,11,RIO GRANDE DO SUL,RS,Educação,Ensino profissional,"150,000.00","150,000.00","150,000.00"
2021,RENATA ABREU,11,SÃO PAULO,SP,Agricultura,Promoção da produção agropecuária,"150,000.00",0,0
2021,PAULO PAIM,6,Nacional,BR,Segurança pública,Policiamento,"150,000.00",0,0
2021,ALICE PORTUGAL,4,Nacional,BR,Cultura,Difusão cultural,"150,000.00",0,0
2021,VICENTINHO,13,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00",0,0
2021,VIVI REIS,11,PARÁ,PA,Saúde,Administração geral,"150,000.00","150,000.00","150,000.00"
2021,LASIER MARTINS,7,Nacional,BR,Cultura,Difusão cultural,"150,000.00",0,0
2021,ELI CORREA FILHO,23,SÃO PAULO,SP,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,NELSON BARBUDO,7,MATO GROSSO,MT,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,ALVARO DIAS,10,PARANÁ,PR,Cultura,Difusão cultural,"150,000.00",0,0
2021,PROFESSORA MARCIVANIA,14,AMAPÁ,AP,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,PAULA BELMONTE,12,DISTRITO FEDERAL,DF,Educação,Ensino superior,"150,000.00","150,000.00","112,500.00"
2021,CORONEL TADEU,10,SÃO PAULO,SP,Desporto e lazer,Desporto de rendimento,"150,000.00",0,0
2021,PAULO FREIRE COSTA,3,SÃO PAULO,SP,Assistência social,Assistência comunitária,"150,000.00","150,000.00","150,000.00"
2021,SIDNEY LEITE,3,Nacional,BR,Agricultura,Difusão do conhecimento científico e tecnológico,"150,000.00","38,726.37","38,726.37"
2021,RAIMUNDO COSTA,9,BAHIA,BA,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,FERNANDA MELCHIONNA,11,RIO GRANDE DO SUL,RS,Cultura,Difusão cultural,"150,000.00",0,0
2021,LUISA CANZIANI,12,Nacional,BR,Agricultura,Promoção da produção agropecuária,"150,000.00",0,0
2021,PADRE JOAO,1,MINAS GERAIS,MG,Educação,Ensino superior,"150,000.00","13,200.00",0
2021,ELI CORREA FILHO,13,SÃO PAULO,SP,Desporto e lazer,Desporto comunitário,"150,000.00","150,000.00","150,000.00"
2021,FLAVIA ARRUDA,9,DISTRITO FEDERAL,DF,Educação,Ensino profissional,"150,000.00","150,000.00","150,000.00"
2021,SIDNEY LEITE,1,AMAZONAS,AM,Assistência social,Alimentação e nutrição,"150,000.00",0,0
2021,SIDNEY LEITE,2,AMAZONAS,AM,Assistência social,Alimentação e nutrição,"150,000.00",0,0
2021,DRA. SORAYA MANATO,17,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,"150,000.00",0,0
2021,MARILIA ARRAES,15,PERNAMBUCO,PE,Desporto e lazer,Desporto comunitário,"150,000.00",0,0
2021,CEZINHA DE MADUREIRA,7,SÃO PAULO,SP,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,ROGERIO CORREIA,15,MINAS GERAIS,MG,Educação,Ensino superior,"150,000.00","138,750.00",0
2021,ALESSANDRO MOLON,19,RIO DE JANEIRO,RJ,Ciência e Tecnologia,Desenvolvimento científico,"150,000.00","150,000.00",0
2021,DELEGADO PABLO,11,AMAZONAS,AM,Agricultura,Promoção da produção agropecuária,"150,000.00",0,0
2021,NEUCIMAR FRAGA,10,ESPÍRITO SANTO,ES,Defesa nacional,Defesa naval,"150,000.00","150,000.00",0
2021,MARRECA FILHO,23,MARANHÃO,MA,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,ADRIANO DO BALDY,4,GOIÁS,GO,Saúde,Assistência hospitalar e ambulatorial,"150,000.00",0,0
2021,GORETE PEREIRA,5,Nordeste,Nordeste,Educação,Ensino superior,"150,000.00","150,000.00",0
2021,MILTON COELHO,5,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00","150,000.00","150,000.00"
2021,LUIZ CARLOS,20,AMAPÁ,AP,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,PAULO TEIXEIRA,4,SÃO PAULO,SP,Educação,Ensino superior,"150,000.00",0,0
2021,GORETE PEREIRA,2,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00",0,0
2021,HENRIQUE FONTANA,14,RIO GRANDE DO SUL,RS,Educação,Ensino superior,"150,000.00",0,0
2021,STEFANO AGUIAR,19,MINAS GERAIS,MG,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,CLARISSA GAROTINHO,11,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,PEDRO UCZAI,9,SANTA CATARINA,SC,Agricultura,Promoção da produção agropecuária,"150,000.00",0,0
2021,MARIA DO ROSARIO,12,RIO GRANDE DO SUL,RS,Comércio e serviços,Promoção comercial ,"150,000.00","150,000.00","150,000.00"
2021,CHARLLES EVANGELISTA,1,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,"150,000.00",0,0
2021,OSMAR TERRA,3,RIO GRANDE DO SUL,RS,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,OSSESIO SILVA,9,PERNAMBUCO,PE,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,HUMBERTO COSTA,9,PERNAMBUCO,PE,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,PEDRO UCZAI,2,SANTA CATARINA,SC,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,"150,000.00",0,0
2021,STEFANO AGUIAR,3,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,"150,000.00","150,000.00","150,000.00"
2021,CORONEL ARMANDO,12,SANTA CATARINA,SC,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,LEDA SADALA,18,AMAPÁ,AP,Saúde,Atenção básica,"150,000.00","150,000.00","150,000.00"
2021,VINICIUS FARAH,8,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,PEDRO UCZAI,11,SANTA CATARINA,SC,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,"150,000.00",0,0
2021,CORONEL CHRISOSTOMO,5,Nacional,BR,Defesa nacional,Normatização e fiscalização,"150,000.00","150,000.00","150,000.00"
2021,SILVIA CRISTINA,7,RONDÔNIA,RO,Defesa nacional,Defesa naval,"150,000.00",0,0
2021,ALAN RICK,12,ACRE,AC,Encargos especiais,Outras transferências,"150,000.00","150,000.00","150,000.00"
2021,JOAO CAMPOS,5,GOIÁS,GO,Assistência social,Assistência comunitária,"150,000.00","150,000.00","150,000.00"
2021,VICENTINHO,14,SÃO PAULO,SP,Agricultura,Promoção da produção agropecuária,"150,000.00",0,0
2021,DR. LEONARDO,7,MATO GROSSO,MT,Assistência social,Alimentação e nutrição,"150,000.00","150,000.00",0
2021,FABIANO CONTARATO,9,ESPÍRITO SANTO,ES,Defesa nacional,Defesa naval,"150,000.00","134,500.00","134,500.00"
2021,JARBAS VASCONCELOS,9,PERNAMBUCO,PE,Agricultura,Promoção da produção agropecuária,"150,000.00",0,0
2021,CARLOS CHIODINI,7,Sul,Sul,Agricultura,Difusão do conhecimento científico e tecnológico,"150,000.00","110,011.66","110,011.66"
2021,BACELAR,7,BAHIA,BA,Desporto e lazer,Desporto comunitário,"150,000.00",0,0
2021,ROBERTO DE LUCENA,11,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos","150,000.00",0,0
