codigo,CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
428,2020,3,12019000,21,573,RO,210200,50,50000,17004
429,2020,4,12019000,21,160,GO,817800,416986,416986636,141173019
430,2020,4,12019000,21,245,PA,210200,18151,18151223,6252040
431,2020,4,12019000,21,827,MT,227600,23504,23504340,7608589
432,2020,2,12019000,21,576,SP,927502,5274,5273830,1831654
433,2020,4,12019000,21,160,MG,727600,142417,142416559,48708532
434,2020,4,12019000,21,827,ND,217800,96500,96500000,27134500
435,2020,4,12019000,21,81,MT,817800,45977,45977552,15272767
436,2020,4,12019000,21,576,BA,517800,54993,54993845,18536489
437,2020,2,12019000,21,576,MT,210200,51318,51318310,17852614
438,2020,1,12019000,21,628,MT,210200,29559,29558561,10615213
439,2020,3,12019000,21,160,ND,917800,180339,180339153,63067580
440,2020,4,12019000,21,827,MT,210200,83685,83685544,27302492
441,2020,1,12019000,21,573,TO,320151,250,250000,87645
442,2020,3,12019000,21,576,GO,917800,13045,13045248,4443718
443,2020,3,12019000,21,245,MT,227600,74437,74437937,25968572
444,2020,2,12019000,21,160,ND,727600,10000,10000000,3927100
445,2020,4,12019000,21,576,MG,817800,690,690150,237867
446,2020,1,12019000,21,776,RS,917800,292,292672,104404
447,2020,3,12019000,21,493,MT,217800,33000,33000170,11663200
448,2020,4,12019000,21,858,MT,917800,1125,1125242,385662
449,2020,3,12019000,21,827,MT,217800,53000,53000000,18263759
450,2020,3,12019000,21,160,SP,927700,4560,4560476,1560765
451,2020,1,12019000,21,383,MT,210200,18700,18699951,6640352
452,2020,3,12019000,21,245,ND,817800,40000,40000000,8200000
453,2020,3,12019000,21,160,MS,1017700,12683,12683346,4299564
454,2020,4,12019000,21,81,MT,1017700,281,281411,91515
455,2020,4,12019000,21,827,MA,320151,24195,24195000,8084573
456,2020,3,12019000,21,576,SC,917800,273,272078,95035
457,2020,4,12019000,21,372,PA,320151,10693,10693000,3745865
458,2020,3,12019000,21,827,MG,1017700,8500,8500000,3021750
459,2020,4,12019000,21,372,MA,320151,5000,5000000,1705082
460,2020,2,12019000,21,573,GO,817800,181,180772,68518
461,2020,3,12019000,21,160,PI,517800,11,10614,3596
462,2020,2,12019000,21,776,MG,817800,6000,6000000,2035380
463,2020,2,12019000,21,160,TO,217800,218,217860,78456
464,2020,1,12019000,21,776,SP,917800,745,744912,264913
465,2020,3,12019000,21,576,SP,917800,4073,4073145,1424896
466,2020,1,12019000,21,573,MA,320151,450,450000,157761
467,2020,4,12019000,21,676,MG,727600,30625,30625051,10757662
468,2020,2,12019000,21,160,PR,1017700,2805,2804931,974770
469,2020,3,12019000,21,160,TO,217800,3200,3199910,1163487
470,2020,4,12019000,21,538,PR,917800,0,25,25
471,2020,1,12019000,21,160,RS,927700,2773,2772816,1028529
472,2020,4,12019000,21,776,MT,817800,102757,102757335,34286310
473,2020,4,12019000,21,573,MT,227600,131667,131666970,43635796
474,2020,4,12019000,21,160,MS,917800,247523,247524844,84408546
475,2020,2,12019000,21,858,MT,817800,57244,57243920,20149369
476,2020,3,12019000,21,160,RS,1017700,418844,418843628,143415457
477,2020,4,12019000,21,160,DF,817800,14127,14127423,4727555
478,2020,3,12019000,21,628,MT,210200,30081,30081489,10310130
479,2020,1,12019000,21,676,PA,217800,59461,59460580,21841049
480,2020,4,12019000,21,776,MG,727600,18729,18729043,6218134
481,2020,3,12019000,21,820,MT,210200,23449,23449370,8026250
482,2020,1,12019000,21,776,PI,320151,55,54816,19607
483,2020,3,12019000,21,59,MT,217800,27066,27065417,9542920
484,2020,3,12019000,21,160,SC,917800,32419,32418554,11028581
485,2020,2,12019000,21,53,MT,210200,25924,25924209,9234462
486,2020,4,12019000,21,160,GO,320151,6924,6924254,2299176
487,2020,1,12019000,21,776,SP,917800,5401,5401561,2010272
488,2020,4,12019000,21,161,MG,817800,40345,40344351,13416383
489,2020,4,12019000,21,160,RS,917800,3949,3949688,1364639
490,2020,2,12019000,21,676,MT,210200,25463,25462667,8689390
491,2020,4,12019000,21,245,ND,217800,40000,40000000,8200000
492,2020,4,12019000,21,858,TO,320151,36452,36452097,12445453
493,2020,2,12019000,21,573,RO,227600,45370,45370000,15873519
494,2020,1,12019000,21,776,MG,917800,13,12652,4633
495,2020,2,12019000,21,160,MT,217800,163307,163307081,57358464
496,2020,4,12019000,21,160,BA,817800,3599,3599030,1200600
497,2020,2,12019000,21,245,MT,210200,83277,83277067,29605914
498,2020,4,12019000,21,386,RO,227600,12938,12938177,4252391
499,2020,3,12019000,21,776,SP,817800,4500,4500000,1541940
500,2020,4,12019000,21,160,MT,917800,8952,8951622,3028957
501,2020,3,12019000,21,493,PR,210200,14521,14520567,4893217
502,2020,3,12019000,21,59,PA,210200,28164,28164055,9732089
503,2020,2,12019000,21,576,RS,927502,2982,2982613,1035892
504,2020,1,12019000,21,776,GO,917800,491,491222,179895
505,2020,2,12019000,21,576,MS,927502,668,668427,232152
506,2020,1,12019000,21,160,MT,917800,8,8097,2898
507,2020,4,12019000,21,576,PI,517800,12150,12150189,4138505
508,2020,4,12019000,21,245,SP,210200,7500,7500000,2495504
509,2020,1,12019000,21,399,BA,320151,50,49660,17711
510,2020,4,12019000,21,245,ND,227600,60000,60000000,19908600
511,2020,2,12019000,21,858,SP,817800,8300,8300000,2921766
512,2020,1,12019000,21,573,MT,227600,46781,46781301,16510993
513,2020,4,12019000,21,160,BA,517800,223382,223382356,74759072
514,2020,3,12019000,21,190,MS,817800,4035,4034462,1431099
515,2020,3,12019000,21,160,PR,917800,821879,821878767,282511114
516,2020,2,12019000,21,160,MT,917800,104070,104075211,35937312
517,2020,2,12019000,21,776,PR,210200,2863,2862790,1000000
518,2020,4,12019000,21,160,ND,727600,40000,40000000,8200000
519,2020,4,12019000,21,160,TO,517800,24784,24782658,8442041
520,2020,4,12019000,21,161,MT,817800,40988,40987640,13691124
521,2020,4,12019000,21,576,MS,927502,4489,4489361,1480142
522,2020,1,12019000,21,776,BA,320151,2842,2841846,1016500
523,2020,4,12019000,21,776,PR,817800,23,23350,7380
524,2020,3,12019000,21,676,MT,210200,58930,58929857,20454483
525,2020,1,12019000,21,160,MT,927700,108,108531,39929
526,2020,3,12019000,21,386,MT,210200,53434,53433485,17929878
527,2020,3,12019000,21,607,MA,320151,16211,16211318,5488508
528,2020,1,12019000,21,160,DF,927700,892,892260,330975
529,2020,3,12019000,21,161,MG,817800,19943,19943300,6890401
530,2020,1,12019000,21,160,PI,320151,50679,50679122,17930803
531,2020,2,12019000,21,160,RS,917800,1281,1281679,458858
532,2020,2,12019000,21,576,RO,210200,1600,1600000,556608
533,2020,3,12019000,21,81,PR,917800,84390,84390245,29198944
534,2020,3,12019000,21,474,SP,817800,13647,13647275,4803704
535,2020,3,12019000,21,160,DF,727600,3643,3642872,1243378
536,2020,3,12019000,21,676,MG,217800,32500,32500055,11847570
537,2020,4,12019000,21,245,MT,227600,14000,14000000,4795648
538,2020,3,12019000,21,573,PA,217800,11050,11050000,3933468
539,2020,4,12019000,21,820,ND,217800,43000,43000000,14652250
540,2020,1,12019000,21,160,SP,727600,298,297909,113500
541,2020,3,12019000,21,160,ES,727600,2900,2900000,1000094
542,2020,3,12019000,21,160,PR,817800,3352,3353004,1118300
543,2020,3,12019000,21,607,RO,227600,16069,16069000,5606795
544,2020,4,12019000,21,573,AC,227600,1744,1744401,572768
545,2020,4,12019000,21,245,MS,917800,17243,17243003,5602705
546,2020,4,12019000,21,827,PI,320151,3608,3608000,1181656
547,2020,4,12019000,21,81,SC,917800,721,721138,251871
548,2020,2,12019000,21,670,SC,210200,6246,6245853,2159816
549,2020,4,12019000,21,190,DF,817800,1166,1166051,382453
550,2020,4,12019000,21,607,PA,217800,714,713979,240468
551,2020,3,12019000,21,160,PR,217800,7283,7283352,2467090
552,2020,3,12019000,21,573,MG,210200,950,950000,333004
553,2020,4,12019000,21,160,ND,1017700,65830,65830000,22585550
554,2020,4,12019000,21,820,ND,240152,40000,40000000,13393600
555,2020,4,12019000,21,81,GO,817800,27799,27798487,9370501
556,2020,3,12019000,21,81,MS,917800,17824,17824008,6083022
557,2020,4,12019000,21,160,MT,727600,14555,14554840,4823275
558,2020,2,12019000,21,776,MT,817800,45972,45971353,15623763
559,2020,3,12019000,21,160,MG,817800,376288,376290970,130682781
560,2020,3,12019000,21,160,PR,927700,346964,346964695,118760391
561,2020,3,12019000,21,160,RS,927700,77,77200,27176
562,2020,4,12019000,21,160,RS,1017700,1045233,1045233220,353477948
563,2020,4,12019000,21,858,GO,917800,180,180501,60118
564,2020,4,12019000,21,190,GO,817800,19683,19683048,6690270
565,2020,1,12019000,21,776,PR,917800,51493,51493039,18551971
566,2020,1,12019000,21,160,PR,1017700,18972,18972622,7398649
567,2020,4,12019000,21,160,MS,817800,75830,75828843,25324629
568,2020,4,12019000,21,628,SP,210200,7500,7500000,2508150
569,2020,4,12019000,21,383,RO,210200,2611,2610529,849310
570,2020,4,12019000,21,87,RO,210200,2543,2542528,872538
571,2020,3,12019000,21,576,PR,917800,64919,64919597,22484078
572,2020,2,12019000,21,160,GO,727600,15883,15883844,6059349
573,2020,3,12019000,21,576,MT,917800,21774,21774130,7491161
574,2020,4,12019000,21,87,SP,210200,300,300000,102321
575,2020,3,12019000,21,386,RO,210200,26090,26089524,8728447
576,2020,4,12019000,21,576,SP,917800,1992,1992820,678796
577,2020,1,12019000,21,160,BA,320151,2550,2549656,911976
578,2020,4,12019000,21,858,MA,320151,14739,14738296,4917466
579,2020,4,12019000,21,573,MT,917800,14784,14784000,5005123
580,2020,3,12019000,21,820,RO,210200,3800,3800000,1300664
581,2020,4,12019000,21,858,SC,927700,21647,21646636,6916100
582,2020,4,12019000,21,160,BA,320151,3500,3500000,1146215
583,2020,3,12019000,21,160,MG,517800,37,37328,12921
584,2020,1,12019000,21,160,MG,917800,1320,1320000,498208
585,2020,4,12019000,21,607,ND,217800,40000,40000000,14400000
586,2020,1,12019000,21,160,MG,817800,21,21437,7554
587,2020,2,12019000,21,245,SC,210200,9542,9541570,3253264
588,2020,4,12019000,21,160,GO,517800,288,287906,96218
589,2020,1,12019000,21,776,MS,917800,342,341216,126589
590,2020,2,12019000,21,160,DF,817800,1900,1900141,666953
591,2020,1,12019000,21,776,MT,727600,2354,2354522,859401
592,2020,2,12019000,21,573,DF,817800,219,219228,83094
593,2020,4,12019000,21,160,RS,927700,14,13682,4638
594,2020,3,12019000,21,190,GO,817800,7500,7500000,2653393
595,2020,4,12019000,21,160,SP,1017700,21,21157,7539
596,2020,2,12019000,21,607,SP,817800,0,3,12
597,2020,2,12019000,21,53,SC,210200,21266,21265627,7332658
598,2020,2,12019000,21,827,MT,227600,36402,36402252,12363661
599,2020,4,12019000,21,827,MT,217800,54518,54518068,18305699
600,2020,4,12019000,21,160,PR,927700,171091,171090958,57409925
601,2020,3,12019000,21,245,MT,210200,91630,91630424,31544433
602,2020,2,12019000,21,160,SC,927700,50336,50336535,17881869
603,2020,3,12019000,21,160,MT,917800,90086,90088172,30631667
604,2020,3,12019000,21,776,MT,817800,122636,122635790,42875048
605,2020,3,12019000,21,160,RS,927700,2223,2223361,766771
606,2020,3,12019000,21,160,BA,917800,3381,3381183,1209923
607,2020,2,12019000,21,676,PA,217800,30523,30522970,11349051
608,2020,2,12019000,21,160,MS,917800,21007,21007114,7301431
609,2020,4,12019000,21,160,BA,917800,332,331954,111354
610,2020,4,12019000,21,245,TO,320151,40540,40539813,13856190
611,2020,3,12019000,21,160,PI,320151,7516,7515754,2594847
612,2020,4,12019000,21,576,GO,817800,11472,11472682,3830042
613,2020,1,12019000,21,399,PR,817600,0,3,3
614,2020,3,12019000,21,160,SC,1017700,2786,2785121,954595
615,2020,1,12019000,21,160,PR,927700,49638,49638104,18401012
616,2020,1,12019000,21,160,RS,917800,3542,3542092,1259812
617,2020,1,12019000,21,399,TO,320151,545,545269,194469
618,2020,3,12019000,21,160,ND,817800,503491,503490376,176143839
619,2020,3,12019000,21,160,MS,927700,9676,9676003,3406146
620,2020,2,12019000,21,670,RO,210200,11856,11856467,4150825
621,2020,4,12019000,21,160,MA,217800,241,241147,78293
622,2020,4,12019000,21,776,DF,817800,489,489290,172421
623,2020,4,12019000,21,87,RO,227600,10614,10614145,3554571
624,2020,4,12019000,21,858,PR,917800,4131,4131174,1450083
625,2020,2,12019000,21,245,AL,210200,3184,3184156,1084078
626,2020,3,12019000,21,573,MT,227600,110345,110344604,37345977
627,2020,4,12019000,21,776,DF,727600,237,237469,76919
628,2020,4,12019000,21,493,RO,210200,24134,24133981,7759542
629,2020,4,12019000,21,493,SP,210200,20877,20877118,6767195
630,2020,4,12019000,21,81,MS,817800,7000,7000000,2371520
631,2020,1,12019000,21,628,SC,210200,2180,2180000,774881
632,2020,4,12019000,21,607,RO,227600,2581,2581430,898725
633,2020,4,12019000,21,160,MS,1017700,6103,6103410,2048657
634,2020,4,12019000,21,827,ND,320151,59000,59000000,15216760
635,2020,4,12019000,21,245,MA,320151,5173,5172627,1748757
636,2020,4,12019000,21,576,ND,917800,23863,23863454,7990439
637,2020,4,12019000,21,245,GO,320151,2000,2000000,678140
638,2020,4,12019000,21,573,TO,217800,11724,11723915,4183384
639,2020,2,12019000,21,399,PR,917800,17,17280,11098
640,2020,1,12019000,21,776,MT,917800,120,119657,43820
641,2020,4,12019000,21,245,RO,210200,1000,1000000,329952
642,2020,4,12019000,21,161,GO,817800,13196,13196420,4453559
643,2020,4,12019000,21,576,SC,917800,1718,1717795,592601
644,2020,1,12019000,21,160,MT,727600,31213,31210761,11556223
645,2020,1,12019000,21,160,SP,917800,8106,8106013,2922846
646,2020,3,12019000,21,776,DF,817800,389,388892,134825
647,2020,4,12019000,21,160,TO,320151,347533,347533868,118824746
648,2020,3,12019000,21,741,SP,817800,0,0,7
649,2020,4,12019000,21,827,ND,210200,60000,60000000,20101800
650,2020,3,12019000,21,858,SC,727600,693,692615,244604
651,2020,4,12019000,21,858,PA,320151,10100,10100084,3452630
652,2020,1,12019000,21,573,RO,227600,8038,8038484,2837103
653,2020,2,12019000,21,160,ND,917800,10500,10500000,3822000
654,2020,4,12019000,21,827,SP,210200,7003,7003114,2334204
655,2020,4,12019000,21,190,MG,817800,2428,2427961,859304
656,2020,3,12019000,21,160,PR,927700,33704,33703895,11865032
657,2020,4,12019000,21,81,ND,817800,40000,40000000,8200000
658,2020,3,12019000,21,455,MT,817800,3306,3306000,1195351
659,2020,4,12019000,21,81,MT,917800,2232,2231673,761335
660,2020,3,12019000,21,81,GO,917800,2748,2748480,927348
661,2020,2,12019000,21,160,SC,1017700,3938,3938248,1445263
662,2020,4,12019000,21,160,DF,727600,1624,1623755,539734
663,2020,4,12019000,21,245,RO,227600,8000,8000000,2750000
664,2020,3,12019000,21,245,DF,817800,264,263598,87781
665,2020,3,12019000,21,160,ND,1017700,45000,45000000,17550000
666,2020,1,12019000,21,580,ES,727600,0,5,10
667,2020,3,12019000,21,676,MG,927502,31562,31562250,12381871
668,2020,3,12019000,21,573,AC,227600,455,455350,154942
669,2020,3,12019000,21,827,MT,240152,32508,32508330,10819739
670,2020,3,12019000,21,245,ND,320151,2500,2500000,975000
671,2020,4,12019000,21,160,MT,1017700,544,543973,185113
672,2020,4,12019000,21,160,SC,1017700,168,168064,56470
673,2020,1,12019000,21,160,GO,927700,43,42608,15805
674,2020,3,12019000,21,573,SC,210200,516,516196,179058
675,2020,1,12019000,21,301,MT,210200,8800,8800000,3124880
676,2020,3,12019000,21,160,BA,1017700,3601,3600905,1289916
677,2020,3,12019000,21,301,MT,227600,12400,12400000,4144328
678,2020,3,12019000,21,607,PI,320151,125,125000,41379
679,2019,8,12019000,21,160,MA,217800,432,431787,153375
680,2019,3,12019000,21,160,GO,817800,800,800000,278484
681,2019,11,12019000,21,160,RS,917800,8587,8586641,3004303
682,2019,1,12019000,21,160,PR,917800,551909,551907705,208876440
683,2019,9,12019000,21,160,MT,727600,84861,84861168,29936203
684,2019,6,12019000,21,275,MT,217800,46219,46219920,16152137
685,2019,6,12019000,21,576,MT,817800,23973,23970849,8054972
686,2019,2,12019000,21,245,MT,227600,34905,34904525,12284794
687,2019,6,12019000,21,776,MT,817800,101166,101166416,34810504
688,2019,4,12019000,21,160,MS,817800,41607,41606619,14712536
689,2019,3,12019000,21,23,MT,217800,54508,54508260,18862583
690,2019,3,12019000,21,160,SP,817800,40480,40480092,14603404
691,2019,4,12019000,21,245,TO,320151,13391,13390453,4696307
692,2019,2,12019000,21,160,MG,727600,34910,34909486,12448706
693,2019,7,12019000,21,160,TO,320151,204688,204686993,70539922
694,2019,8,12019000,21,160,MG,320151,2000,2000000,719020
695,2019,7,12019000,21,160,MT,917800,52339,52339228,17808324
696,2019,3,12019000,21,160,TO,517800,7882,7882492,2931801
697,2019,7,12019000,21,245,MA,217800,24,23573,8082
698,2019,1,12019000,21,160,BA,727600,241,241000,91840
699,2019,7,12019000,21,161,MG,817800,7641,7640986,2651866
700,2019,7,12019000,21,160,PR,917800,584565,584562775,204737328
701,2019,5,12019000,21,820,MT,227600,27033,27033359,8140555
702,2019,7,12019000,21,399,PR,917800,201,200800,131568
703,2019,11,12019000,21,676,PA,217800,51,50838,21328
704,2019,5,12019000,21,628,TO,320151,8000,8000000,2688320
705,2019,9,12019000,21,245,MA,320151,20637,20636999,7078865
706,2019,2,12019000,21,160,MT,210200,83871,83870450,29105943
707,2019,6,12019000,21,160,SC,927700,200846,200844683,65901194
708,2019,4,12019000,21,160,SC,927700,136821,136822347,47101371
709,2019,5,12019000,21,776,MT,320151,5631,5631160,1997863
710,2019,4,12019000,21,160,MT,917800,31352,31352706,10923404
711,2019,11,12019000,21,538,MT,227600,19799,19799135,7818679
712,2019,12,12019000,21,160,MS,1017700,1612,1612260,573975
713,2019,12,12019000,21,160,RS,917800,4360,4359967,1553776
714,2019,4,12019000,21,573,MT,917800,30700,30700000,10773244
715,2019,7,12019000,21,160,SC,927700,124512,124511952,41196254
716,2019,5,12019000,21,245,TO,217800,2423,2422910,838448
717,2019,11,12019000,21,81,SP,817800,261,260911,91319
718,2019,3,12019000,21,776,DF,817800,1534,1534233,605761
719,2019,2,12019000,21,628,RO,210200,12850,12850000,4516643
720,2019,11,12019000,21,160,SP,817800,95924,95923651,34677044
721,2019,10,12019000,21,160,MT,727600,20400,20400000,7123825
722,2019,11,12019000,21,573,PR,927800,40,40000,32000
723,2019,6,12019000,21,161,BA,517800,8771,8770896,3045980
724,2019,9,12019000,21,372,RS,1017700,132895,132895000,47630203
725,2019,10,12019000,21,160,RS,917800,21900,21900882,7643793
726,2019,8,12019000,21,160,PA,320151,40770,40769411,13335387
727,2019,6,12019000,21,372,SP,817800,13010,13010422,4778338
728,2019,2,12019000,21,386,RO,227600,10500,10500000,3436965
729,2019,6,12019000,21,53,MT,320151,8100,8100000,2753190
730,2019,9,12019000,21,160,ND,817800,66000,66000000,23760000
731,2019,5,12019000,21,399,ND,320151,4861,4860500,1580878
732,2019,10,12019000,21,160,TO,917800,298,297750,110370
733,2019,6,12019000,21,160,ND,320151,5700,5700000,1869999
734,2019,6,12019000,21,573,MG,210200,56410,56410000,20119086
735,2019,10,12019000,21,160,PA,917800,677,676531,232625
736,2019,8,12019000,21,372,GO,927700,1260,1260235,467485
737,2019,8,12019000,21,160,ND,917800,60600,60600000,21714970
738,2019,2,12019000,21,827,RO,210200,12950,12950000,4449361
739,2019,4,12019000,21,776,DF,727600,1520,1520090,536637
740,2019,8,12019000,21,160,SP,1017700,5700,5699732,2014000
741,2019,5,12019000,21,249,PR,917800,3400,3400000,1152532
742,2019,7,12019000,21,160,MS,727600,257,256800,79901
743,2019,7,12019000,21,63,MS,147852,3399,3398509,1063770
744,2019,1,12019000,21,160,DF,817800,101,100567,40843
745,2019,4,12019000,21,275,RO,227600,25878,25878435,8901146
746,2019,3,12019000,21,161,MS,817800,3000,3000000,1050000
747,2019,2,12019000,21,81,SC,917800,0,18,6
748,2019,5,12019000,21,160,MS,1017700,196,196305,76479
749,2019,6,12019000,21,161,GO,817800,1215,1215400,378160
750,2019,12,12019000,21,160,SC,927502,4297,4297399,1538039
751,2019,4,12019000,21,372,RS,927700,79,79070,27732
752,2019,9,12019000,21,245,PA,217800,19317,19316700,7064117
753,2019,10,12019000,21,160,MG,727600,11854,11853620,4146465
754,2019,4,12019000,21,53,PI,320151,665,665000,241674
755,2019,9,12019000,21,351,SP,817800,0,0,5
756,2019,4,12019000,21,245,PR,210200,33292,33292073,11160465
757,2019,3,12019000,21,676,MT,927502,30070,30069671,13392129
758,2019,4,12019000,21,160,RS,927700,4419,4419226,1527181
