mat_codigo,mfo_referencia,mat_descricao,mat_marca,Legenda,end_descricao,Est_Fisico,Est_Vendido,Est_Comprado,Disponivel
57182,390,LIXEIRA TAMPA MOVEL 8L COLOR,PLASNEW,Lancamento,R49-B10-A00-P03,1434,0,0,1434
42184,278    ,BALDE CONCRETO GRADUADO 20 LTS,PLASNEW,Em linha,R48-B03-A00-P02,293,0,0,293
10408,1518,CESTO FECHADO PRETO C/ TAMPA PRETA 27 LTS,PLASNEW,Em linha,R49-B06-A00-P01,651,14,0,637
10410,1520,CESTO FECHADO PRETO C/ TAMPA PRETA 53 LTS,PLASNEW,Em linha,R49-B07-A00-P02,459,15,0,444
10411,1521,CESTO FECHADO PRETO C/ TAMPA PRETA 97 LTS,PLASNEW,Em linha,R49-B08-A00-P01,887,26,0,861
22393,1921,CESTO FECHADO C/TAMPA BASCULANTE PRETO 97 LTS ,PLASNEW,Em linha,R49-B03-A00-P03,151,0,0,151
22392,1920,"CESTO FECHADO C/TAMPA BASCULANTE PRETO 53,3 LTS ",PLASNEW,Em linha,R49-B04-A00-P02,103,4,30,99
22391,1918,CESTO FECHADO C/TAMPA BASCULANTE PRETO 27 LTS ,PLASNEW,Em linha,R49-B06-A00-P03,142,0,0,142
52581,288,"LIXEIRA DE PIA TPA BASCULANTE 3,6L PRATA",PLASNEW,Em linha,R49-B07-A01-P01,306,12,0,294
13060,7541,LIXEIRA C/ PEDAL 40 LTS BRANCA,PLASNEW,Em linha,R49-B03-A02-P02,92,0,0,92
13059,7521,LIXEIRA C/ PEDAL 20 LTS BRANCA,PLASNEW,Em linha,R49-B07-A02-P02,247,0,0,247
13058,7513,LIXEIRA C/ PEDAL 12 LTS BRANCA,PLASNEW,Em linha,R49-B07-A02-P01,99,0,0,99
10412,804,ESCOVA SANITARIA C/ SUPORTE,PLASNEW,Em linha,R49-B01-A02-P01,5893,1002,600,4891
52583,753,CANTONEIRA PRETA,PLASNEW,Em linha,R48-B01-A02-P02,329,18,0,311
52582,752,CANTONEIRA PRATA,PLASNEW,Em linha,R48-B01-A02-P01,302,0,0,302
46836,1600,PALLET INDUSTRIAL PRETO - 60 CM X 50 CM X 6 CM,PLASNEW,Em linha,R49-B10-A00-P01,77,0,0,77
45338,8205,"CESTA DE MERCADO C/ ALCA METAL 21,4L VERMELHO",PLASNEW,Em linha,R49-B06-A02-P02,189,0,0,189
52593,8204,"CESTA DE MERCADO C/ ALCA METAL 21,4L PRATA",PLASNEW,Em linha,R49-B06-A02-P01,98,0,120,98
52594,9551,ORG EMPILHAVEL C/03 ANDAR PRETO-54X37X69CM,PLASNEW,Em linha,R49-B05-A02-P01,147,3,0,144
22398,8105,"CESTA DE MERCADO C/ ALCA PLASTICA 21,4L VERMELHA",PLASNEW,Em linha,R48-B01-A02-P03,1114,0,0,1114
52592,8104,"CESTA DE MERCADO C/ ALCA PLASTICA 21,4L PRATA",PLASNEW,Em linha,R49-B02-A02-P01,238,0,60,238
52584,2004,CAIXA DE SUP VERMELHA ( + DE 30 GRAV ),PLASNEW,Em linha,,144,0,0,144
52585,2005,CAIXA DE SUP PRETA ( + DE 30 GRAV ),PLASNEW,Em linha,,68,0,0,68
30378,9500,CESTA DE MERCADO MULTIUSO C/RODIZIO VERM 30 LTS,PLASNEW,Em linha,R49-B01-A02-P02,162,0,0,162
12150,2011,CAIXA FRIGORIFICA 42 LTS - 66X44X20 CMS,PLASNEW,Em linha,R49-B03-A02-P01,205,8,0,197
12149,2010,CAIXA FRIGORIFICA 38 LTS - 61X40X21 CMS,PLASNEW,Em linha,R49-B09-A02-P01,152,4,0,148
45708,425,CESTO OITAVADO EMPILHÁVEL COM 03 ANDARES PRETA,PLASNEW,Em linha,R48-B04-A02-P01,100,0,0,100
45711,428,CESTO TRIANGULAR EMPILHÁVEL COM 03 ANDARES PRETA,PLASNEW,Em linha,R48-B02-A02-P01,188,4,20,184
45709,426,CESTO RETANGULAR EMPILHÁVEL COM 03 ANDARES PRETA,PLASNEW,Em linha,R48-B03-A02-P02,196,6,0,190
45712,429,CESTO REDONDO EMPILHÁVEL COM 03 ANDARES PRETA,PLASNEW,Em linha,R49-B10-A02-P02,250,8,0,242
45710,427,CESTO QUADRADO EMPILHÁVEL COM 03 ANDARES PRETA,PLASNEW,Em linha,R49-B07-A02-P03,174,4,0,170
46833,446,CESTO RETANGULAR EMPILHÁVEL COM 03 ANDARES PRATA,PLASNEW,Em linha,R49-B10-A02-P01,210,4,0,206
46835,449,CESTO REDONDO EMPILHÁVEL COM 03 ANDARES PRATA,PLASNEW,Em linha,R50-B01-A02-P02,231,19,40,212
46834,447,CESTO QUADRADO EMPILHÁVEL COM 03 ANDARES PRATA,PLASNEW,Em linha,R50-B02-A02-P01,160,2,0,158
46831,445,CESTO OITAVADO EMPILHÁVEL COM 03 ANDARES PRATA,PLASNEW,Em linha,R50-B01-A02-P01,163,0,0,163
46832,448,CESTO TRIANGULAR EMPILHÁVEL COM 03 ANDARES PRATA,PLASNEW,Em linha,R48-B03-A02-P01,224,2,0,222
52577,41,CESTO RET TELADO 10 L PRETO,PLASNEW,Em linha,R48-B04-A00-P01,331,0,0,331
46826,2531,CESTO TELADO C/ TAMPA 30L PRETO - 39 X 44 CM,PLASNEW,Em linha,R49-B04-A00-P01,85,7,300,78
46828,2801,CESTO TELADO C/ TAMPA 56L PRETO - 44 X 64 CM,PLASNEW,Em linha,R49-B05-A00-P02,293,0,0,293
46830,2811,"CESTO TELADO TRIANGULAR C/ TAMPA 43,7L PRETO",PLASNEW,Em linha,R49-B03-A00-P01,157,3,0,154
52576,42,CESTO RET TELADO 10 L PRATA,PLASNEW,Em linha,R49-B09-A01-P01,1063,445,0,618
46825,2530,CESTO TELADO C/ TAMPA 30L PRATA - 39 X 44 CM,PLASNEW,Em linha,R49-B06-A00-P02,1761,888,0,873
46827,2800,CESTO TELADO C/ TAMPA 56L PRATA - 44 X 64 CM,PLASNEW,Em linha,R49-B03-A00-P02,308,15,90,293
46829,2810,"CESTO TELADO TRIANGULAR C/ TAMPA 43,7L PRATA",PLASNEW,Em linha,R49-B05-A00-P01,222,6,0,216
49952,2076,ORGANIZADOR RATTAN PRATA 42L,PLASNEW,Em linha,R49-B07-A00-P01,173,0,0,173
49951,2066,ORGANIZADOR RATTAN PRATA 17L,PLASNEW,Em linha,R48-B02-A00-P02,186,0,0,186
49950,2056,"ORGANIZADOR RATTAN PRATA 8,8L",PLASNEW,Em linha,R48-B04-A01-P02,156,0,0,156
49949,2046,"ORGANIZADOR RATTAN PRATA 5,8L",PLASNEW,Em linha,R49-B10-A00-P02,180,0,0,180
46942,9337,"CONTAINER ALTO 26 LTS - 47X35X25,5 CMS PRATA",PLASNEW,Em linha,R49-B02-A00-P03,136,0,0,136
46941,9377,CONTAINER BAIXO 20 LTS PRATA,PLASNEW,Em linha,R49-B02-A00-P01,1032,0,0,1032
46940,9327,"CONTAINER BAIXO 12,4 LTS PRATA",PLASNEW,Em linha,R49-B02-A00-P02,89,0,0,89
46945,9367,CONTAINER ALTO C/ RODIZIO 78L- 66X46X39CM PRATA,PLASNEW,Em linha,R49-B01-A00-P01,35,2,30,33
46944,9357,CONTAINER ALTO C/ RODIZIO 54 L-60X41X34CM PRATA,PLASNEW,Em linha,R49-B01-A00-P02,54,1,30,53
46943,9347,"CONTAINER ALTO 38,2 LTS - 53X38X29,5 CMS PRATA",PLASNEW,Em linha,R49-B01-A00-P03,139,1,0,138
35604,115,"VASO QUADR COLUNA MARMORIZADO 28,8 LTS-33X33X52 CM",PLASNEW,Em linha,R50-B01-A01-P04,73,0,0,73
35603,111,VASO QUADR COLUNA MARMORIZADO 19 LTS-29X29X44 CM,PLASNEW,Em linha,R48-B03-A01-P03,99,2,60,97
35602,107,VASO QUADR COLUNA MARMORIZADO 13 LTS-26X26X39 CM,PLASNEW,Em linha,R49-B09-A01-P03,161,0,0,161
56569,135,VASO QUADR COLUNA MARMORIZADO RATTAN 28 LTS,PLASNEW,Em linha,R48-B01-A01-P02,385,2,0,383
56567,131,"VASO QUADR COLUNA MARMORIZADO RATTAN 17,5 LTS",PLASNEW,Em linha,R48-B01-A01-P03,422,2,0,420
56565,127,VASO QUADR COLUNA MARMORIZADO RATTAN 10 LTS,PLASNEW,Em linha,R48-B01-A01-P01,310,0,120,310
56662,570,PRATO PARA VASO PRETO 41 CM,PLASNEW,Em linha,R49-B02-A02-P02,281,0,240,281
56661,566,PRATO PARA VASO PRETO 31 CM,PLASNEW,Em linha,R48-B01-A00-P01,492,0,120,492
56660,562,PRATO PARA VASO PRETO 27 CM,PLASNEW,Em linha,R48-B01-A00-P03,383,0,240,383
38071,119,VASO RED PRETO 44 LTS - 50X50X42 CMS ,PLASNEW,Em linha,R48-B04-A00-P02,95,3,30,92
7530,99,"VASO RED PRETO 21,5 LTS - 40X32.5X23 CMS ",PLASNEW,Em linha,R49-B09-A01-P02,533,6,0,527
7527,98,"VASO RED PRETO 14,5 LTS - 30X30X18 CMS",PLASNEW,Em linha,R50-B02-A01-P01,504,7,0,497
38068,118,"VASO QUADR COLUNA PRETO 28,8 LTS - 33X52X33 CMS ",PLASNEW,Em linha,R50-B01-A01-P03,408,6,0,402
38069,114,VASO QUADR COLUNA PRETO 19 LTS - 29X44X29 CMS ,PLASNEW,Em linha,R50-B01-A01-P02,369,6,0,363
38070,110,VASO QUADR COLUNA PRETO 13 LTS - 26X38X26 CMS,PLASNEW,Em linha,R48-B03-A01-P02,454,6,0,448
7524,15,"VASO QUADR PRETO - 33X28X17 CM / 14,5 LTS",PLASNEW,Em linha,R48-B03-A01-P01,296,28,120,268
35600,19,"VASO QUADR PRETO 6,3 LTS - 23X23X22 CMS",PLASNEW,Em linha,R48-B04-A01-P01,1247,34,0,1213
7521,13,"FLOREIRA PRETA - 47 CM / 9,5 LITROS",PLASNEW,Em linha,R48-B02-A00-P03,531,18,0,513
13062,104,VASO RED CERAMICO 44 LTS - 50X50X42 CMS ,PLASNEW,Em linha,R50-B02-A00-P02,58,0,0,58
35943,100,"VASO RED CERAMICO 21,5 LTS - 40X40X32 CMS",PLASNEW,Em linha,R48-B04-A01-P04,82,6,60,76
35952,96,"VASO RED CERAMICO 14,5 LTS - 33X33X29 CMS",PLASNEW,Em linha,R50-B02-A01-P02,683,9,0,674
35945,17,"VASO QUADR CERAMICO 14,5 LTS - 33X28X17 CMS",PLASNEW,Em linha,R49-B10-A01-P01,154,0,0,154
35601,21,"VASO QUADR CERAMICO 6,3 LTS - 23X23X22 CMS",PLASNEW,Em linha,R49-B10-A01-P02,879,6,0,873
17264,116,"VASO QUADR COLUNA CERAMICO 28,8 LTS - 33X52X33 CMS",PLASNEW,Em linha,R50-B01-A01-P01,404,0,0,404
17262,112,VASO QUADR COLUNA CERAMICO 19 LTS - 29X44X29 CMS,PLASNEW,Em linha,R50-B01-A00-P02,403,0,0,403
17263,108,VASO QUADR COLUNA CERAMICO 13 LTS - 26X38X26 CMS,PLASNEW,Em linha,R48-B03-A01-P04,452,1,0,451
56570,136,VASO QUADR COLUNA CERAMICO RATTAN 28 LTS,PLASNEW,Em linha,R48-B02-A01-P02,500,10,0,490
56568,132,"VASO QUADR COLUNA CERAMICO RATTAN 17,5 LTS",PLASNEW,Em linha,R48-B02-A01-P02,538,0,0,538
56566,128,VASO QUADR COLUNA CERAMICO RATTAN 10 LTS,PLASNEW,Em linha,R48-B02-A01-P01,834,222,90,612
56463,R20-02,CADEIRA BISTRO PRETA (SUPORTA ATÉ 140 KG),LIBERTY,Em linha,R49-B13-A00-P01,346,0,0,346
56461,R10-02,POLTRONA PRETA (SUPORTA ATÉ 140 KG),LIBERTY,Em linha,R48-B14-A00-P01,433,0,0,433
56465,R40-02,BANQUETA PRETA,LIBERTY,Em linha,R47-B14-A00-P01,421,0,0,421
56462,R20-01,CADEIRA BISTRO BRANCA (SUPORTA ATÉ 140 KG),LIBERTY,Em linha,R49-B14-A00-P01,910,36,0,874
56460,R10-01,POLTRONA BRANCA (SUPORTA ATÉ 140 KG),LIBERTY,Em linha,R48-B13-A00-P01,358,0,0,358
56464,R40-01,BANQUETA BRANCA,LIBERTY,Em linha,R47-B13-A00-P01,462,0,0,462
56467,R50-02,MESA PRETA 70 X 70 CM,LIBERTY,Em linha,R50-B13-A00-P01,154,0,0,154
56466,R50-01,MESA BRANCA 70 X 70 CM,LIBERTY,Em linha,R50-B14-A00-P01,169,12,0,157
17333,115297,CJ MANTIMENTO COLOR 05 PCS,INJETEMP,Em linha,R51-B09-A02-P01,75,12,0,63
51090,102200,ESCORREDOR MULTIUSO COM CABO 19 CM,INJETEMP,Em linha,R51-B05-A01-P04,661,4,0,657
57069,92.02,COPO GRADUADO C/ TAMPA 500 ML COLOR,INJETEMP,Lancamento,R51-B07-A00-P01,760,6,120,754
9486,108400,COPO GRADUADO C/ TAMPA 500 ML,INJETEMP,Em linha,R51-B04-A00-P01,1114,42,0,1072
56498,93.73,COPO GRADUADO 500 ML COLORS,INJETEMP,Em linha,R51-B05-A00-P03,3835,171,600,3664
1005,100900,COPO GRADUADO 500 ML,INJETEMP,Em linha,R51-B10-A00-P01,9033,416,960,8617
57068,93.76,JARRA GRADUADA 1 LT COLOR,INJETEMP,Lancamento,R51-B07-A01-P02,998,24,180,974
11799,014000,JARRA GRADUADA 1 LT ,INJETEMP,Em linha,R51-B10-A01-P04,929,38,180,891
57070,93.75,COPINHO GRADUADO CULINÁRIA 100 ML COLOR,INJETEMP,Lancamento,R51-B07-A01-P01,1310,108,480,1202
55949,11.99.00,COPINHO GRADUADO CULINÁRIA 100 ML,INJETEMP,Em linha,R51-B06-A01-P01,1192,100,0,1092
42130,103100,FORMA P/ RAVIOLI E MINI-PASTEL ,INJETEMP,Em linha,R51-B07-A00-P03,141,23,480,118
8175,009200,"FORMA PARA PUDIM ""PUDINZEIRA"" 1.8 LITROS",INJETEMP,Promocao,R51-B05-A00-P02,525,6,0,519
52503,025800,KIT TEMPERO C/ 03 PCS,INJETEMP,Em linha,R51-B06-A01-P03,45,6,180,39
54879,04.24,CJ P/ CAFÉ TAM 100 - MARROM,INJETEMP,Promocao,R51-B05-A01-P02,1393,0,0,1393
9487,108600,CJ FILTRO JULIANA - 13 x 12 CM,INJETEMP,Em linha,R51-B05-A02-P01,766,42,240,724
54881,10.92,PORTA FILTRO DE CAFÉ TAM. 103 - MARROM,INJETEMP,Em linha,R51-B09-A01-P01,2023,73,240,1950
22218,109300,ADAPTADOR P/ GARRAFA TERMICA,INJETEMP,Em linha,R51-B10-A01-P03,1426,6,480,1420
54878,04.23,FILTRO LONGA VIDA P/CAFE 100,INJETEMP,Em linha,R51-B06-A01-P02,690,48,0,642
54880,04.25,CJ P/ CAFÉ TAM 100 - COLOR,INJETEMP,Promocao,R51-B05-A01-P03,1162,4,0,1158
46882,208699,CJ FILTRO JULIANA COLOR - 13 x 12 CM,INJETEMP,Em linha,R51-B09-A02-P03,931,10,0,921
54883,97.18,PORTA FILTRO DE CAFÉ TAM. 103 - COLOR,INJETEMP,Em linha,R51-B09-A01-P02,879,6,0,873
1004,101900,FILTRO LONGA VIDA P/CAFE 103,INJETEMP,Em linha,R51-B05-A02-P02,6241,476,720,5765
7842,101800,FILTRO LONGA VIDA P/CAFE 102,INJETEMP,Em linha,R51-B08-A02-P03,312,107,1440,205
1006,101300,INJETOR DE TEMPEROS,INJETEMP,Em linha,R51-B07-A02-P04,384,8,0,376
4459,100000,DECORADOR DE BOLO,INJETEMP,Em linha,R51-B07-A00-P02,494,10,0,484
22213,010300,MINI ESPATULAS C/ 03 PCS,INJETEMP,Em linha,R51-B10-A01-P01,2122,76,0,2046
22214,013900,CJ COLHERINHAS MEDIDORAS,INJETEMP,Em linha,R51-B10-A01-P02,1703,53,0,1650
56499,10.58,KIT 02 COLHERES CABO LONGO 29 CM,INJETEMP,Em linha,R51-B06-A02-P03,946,72,0,874
56500,01.29,"KIT DECORE FÁCIL - 18,5 X 15 CM",INJETEMP,Promocao,R51-B05-A01-P01,584,11,180,573
55950,30.76,REGUA PARA DECORAÇÃO DE BOLO Nº 04,INJETEMP,Em linha,R51-B08-A01-P03,369,6,0,363
55951,30.78,REGUA PARA DECORAÇÃO DE BOLO Nº 06,INJETEMP,Em linha,R51-B08-A01-P02,392,6,0,386
55952,30.81,REGUA PARA DECORAÇÃO DE BOLO Nº 09,INJETEMP,Em linha,R51-B08-A01-P01,469,30,0,439
46880,037600,"JARRA ABACAXI NEW 1,5 LTS",INJETEMP,Em linha,R51-B06-A02-P02,890,19,0,871
12757,014600,"JARRA ABACAXI 1,5 LTS",INJETEMP,Em linha,R51-B09-A02-P02,1205,103,0,1102
34120,024000,ABACAXI C/ CANUDO 500 ML,INJETEMP,Em linha,R51-B07-A02-P03,612,12,0,600
48524,034600,COPO CANUDO 300 ML ABACAXI,INJETEMP,Em linha,R51-B06-A02-P01,743,40,0,703
36962,026400,SALEIRO DE MESA - ABACAXI - 130 ML,INJETEMP,Em linha,R51-B09-A00-P01,1922,219,0,1703
36963,026500,PALITEIRO DE MESA - ABACAXI - 130 ML,INJETEMP,Em linha,R51-B08-A00-P01,1355,126,0,1229
45358,032499,"JARRA SLEEVE DECORADO SORTIDO 1,6 L",INJETEMP,Em linha,R51-B08-A02-P01,448,6,0,442
46879,034199,"JARRA SLEEVE DECORADO TROPICAL 1,6 L",INJETEMP,Em linha,R51-B04-A02-P02,423,6,0,417
40570,028800,COPO CANUDO 650 ML SLEEVE ABACAXI,INJETEMP,Promocao,R51-B07-A01-P03,450,0,0,450
39699,028100,COPO CANUDO 650 ML SLEEVE MELANCIA,INJETEMP,Promocao,R51-B06-A00-P01,374,45,0,329
45354,031600,COPO CANUDO 650 ML SLEEVE ARANHA,INJETEMP,Em linha,R51-B07-A01-P04,380,0,0,380
40571,030100,COPO CANUDO 650 ML SLEEVE UNICORNIO,INJETEMP,Em linha,R51-B08-A01-P04,935,0,0,935
38024,979600,COPO CANUDO 600 MLUNICORNIO,INJETEMP,Em linha,R51-B04-A02-P01,655,37,0,618
8179,105400,COPO CHUQUINHA COM 2 ALCAS,INJETEMP,Em linha,R51-B05-A02-P03,396,12,0,384
17335,102100,KIT SORVETE ( BICHOLE ) C/ 06 PCS,INJETEMP,Em linha,R51-B08-A02-P02,3890,74,0,3816
42131,026700,"GARRAFAO FITNESS 1,8 L",INJETEMP,Em linha,R51-B06-A00-P02,1055,33,0,1022
11081,103397,LIXEIRA C/ PEDAL COLOR 04 LTS,INJETEMP,Em linha,R51-B05-A00-P01,199,0,0,199
56501,04.27,CESTO ORGANIZADOR MULTIUSO 24 X 16 X 12 CM,INJETEMP,Em linha,R51-B07-A02-P01,651,0,0,651
20354,014800,"PORTA SABAO EM PO C/ DOSADOR 1,6 KG",INJETEMP,Em linha,R51-B10-A02-P02,98,51,1200,47
20355,014700,PORTA SABAO EM PO C/ DOSADOR 1 KG,INJETEMP,Em linha,R51-B10-A02-P01,520,22,300,498
25601,620,"CORTINA P/ BOX VINIL VISOR ESTAMP-1,35X2,00 MTS",PLAST LEO,Em linha,R52-B08-A02-P02,721,10,120,711
33117,604,"CORTINA P/ BOX VINIL ESTAMPADA - 1,35X2,00 MTS",PLAST LEO,Em linha,R52-B07-A02-P03,360,6,60,354
33118,623,"CORTINA P/ BOX VINIL ESTAMP VISOR LISO-1,35X2,0 MT",PLAST LEO,Em linha,R52-B07-A02-P04,430,14,240,416
42189,621,"CORTINA P/ BOX VINIL VISOR LISO 1,35X2M",PLAST LEO,Em linha,R52-B04-A02-P03,387,18,0,369
39443,603,"CORTINA P/ BOX VINIL LISA 1,35X2,00M",PLAST LEO,Em linha,R52-B07-A02-P01,388,6,0,382
54922,640,"CORTINA P/ BOX VINIL C/ ILHOS 1,35 X 2,00 M",PLAST LEO,Em linha,R52-B05-A02-P03,185,5,0,180
54921,615,"CORTINA P/ BOX PE ESTAMPADA 1,35 X 1,78 M",PLAST LEO,Promocao,R52-B08-A02-P01,3859,97,1600,3762
54920,613,"CORTINA P/ BOX PE LISA 1,35 X 1,78 M",PLAST LEO,Promocao,R52-B09-A02-P03,2789,114,240,2675
25617,619,TOUCA TERMICA METALIZADA,PLAST LEO,Em linha,R52-B01-A02-P02,1030,6,0,1024
25612,607,TOUCA BANHO 02 PCS SANFONADA,PLAST LEO,Em linha,R52-B04-A02-P01,2255,198,360,2057
25602,916,CORTINA P/ PIA  ,PLAST LEO,Em linha,R52-B03-A02-P02,913,40,320,873
26833,989,FILTRO P/ COIFA 01 PC,PLAST LEO,Promocao,R52-B05-A02-P02,791,60,0,731
25607,526,LUVA TERMICA,PLAST LEO,Em linha,R52-B08-A02-P03,185,2,0,183
25594,933S,AVENTAL FLANELADO,PLAST LEO,Em linha,R52-B02-A02-P01,585,15,0,570
36861,963-DZS,AVENTAL PVC FORRADO - KORINO ESTAMPADO,PLAST LEO,Em linha,R52-B04-A02-P02,281,6,360,275
54924,482,COBRE ALIMENTOS 60 X 60 CM,PLAST LEO,Em linha,R52-B07-A02-P02,127,0,0,127
26838,418S,KIT SACO CONFEITAR + BICOS,PLAST LEO,Lancamento,R52-B05-A02-P03,494,31,0,463
56962,323,PUXA SACO DE RENDA COM FORRO,PLAST LEO,Lancamento,R52-B02-A02-P03,280,0,0,280
56961,918S,TOALHA DE GELADEIRA ESTAMPADA CJ C/ 3 PCS,PLAST LEO,Lancamento,R52-B06-A02-P04,591,117,0,474
25596,911S,CAPA P/ BOTIJAO GAS,PLAST LEO,Lancamento,R52-B02-A02-P03,577,48,0,529
54923,433,ORGANIZADOR PVC CRISTAL 28 X 18 CM,PLAST LEO,Em linha,R52-B03-A02-P01,112,0,0,112
38072,920,"CORTINA BLACK OUT PVC 1,4 X 2M - CINZA",PLAST LEO,Em linha,R52-B04-A02-P04,153,0,0,153
48492,417,MOSQUETEIRA ,PLAST LEO,Em linha,R52-B03-A02-P03,134,0,0,134
25604,520,FORRO TERMICO C/ ESPUMA UNIVERSAL,PLAST LEO,Em linha,R52-B08-A02-P04,158,12,300,146
26828,711/P,CAPA P/ MAQ POLIETILENO ESTAMP - P 57X63X91 CM,PLAST LEO,Em linha,R52-B06-A02-P03,180,6,60,174
26829,711/M,CAPA P/ MAQ POLIETILENO ESTAMP - M 62X65X91 CM,PLAST LEO,Em linha,R52-B06-A02-P02,239,26,360,213
26830,711/G,CAPA P/ MAQ POLIETILENO ESTAMP - G 69X66X91 CM,PLAST LEO,Em linha,R52-B06-A02-P01,269,42,600,227
36854,431,SACO PARA LAVAR SOUTIEN COM BOJO,PLAST LEO,Em linha,R52-B09-A02-P01,158,3,120,155
26831,730/P,CAPA P/ MAQ FLANELADA LISA - P  57X63X91 CM,PLAST LEO,Em linha,R52-B10-A02-P03,48,8,120,40
25599,730/M,CAPA P/ MAQ FLANELADA LISA - M  62X65X91 CM,PLAST LEO,Em linha,R52-B10-A02-P02,207,28,60,179
25600,730/G,CAPA P/ MAQ FLANELADA LISA - G  69X66X91 CM,PLAST LEO,Em linha,R52-B10-A02-P01,343,46,180,297
25608,388,SACO P/ LAVAR ROUPA C/ ZIPER,PLAST LEO,Em linha,R52-B05-A02-P01,647,29,0,618
42187,760/M,CAPA P/ MAQ PVC KORINO MEGA C/ ZÍPER M -62X65X91CM,PLAST LEO,Em linha,R52-B01-A02-P04,55,0,0,55
42186,760/G,CAPA P/ MAQ PVC KORINO MEGA C/ ZÍPER G -69X66X91CM,PLAST LEO,Em linha,R52-B01-A02-P03,87,0,0,87
33119,750/M,CAPA P/ MAQ MATELASSE-DUPLA FACE M 62X65X91 CM,PLAST LEO,Em linha,R52-B10-A02-P04,84,0,0,84
29321,750/G,CAPA P/ MAQ MATELASSE-DUPLA FACE G 69X66X91CM ,PLAST LEO,Em linha,R52-B09-A02-P02,114,0,0,114
57097,PNF01,PENEIRA FUNIL Ø12 CM,KEITA,Lancamento,R51-B03-A02-P02,1139,444,1000,695
57101,CB01,CABIDE CJ C/ 03 PÇS - 39 CM,KEITA,Lancamento,R52-B01-A01-P01,793,112,800,681
57098,KTPIA,KIT PIA C/ RODINHO E PORTA DETERGENTE ,KEITA,Lancamento,R52-B01-A01-P02,1024,39,100,985
52805,JAR01,"JARRA 1,8L",KEITA,Lancamento,R51-B02-A01-P03,396,0,0,396
57100,FIL02,KIT FILTRO P/ CAFÉ INDIVIDUAL C/ 02 PÇS,KEITA,Lancamento,R52-B01-A02-P01,769,36,0,733
57096,COA01,"COADOR DE CAFÉ INDIVIDUAL - 10,7 X 3,5 X 16,6 CM",KEITA,Lancamento,R51-B02-A01-P04,318,12,0,306
51177,MULT05,MULTICORTADOR 5 LÂMINAS,KEITA,Em linha,R51-B01-A01-P02,80,0,48,80
38282,TM01,FATIADOR DE TOMATE,KEITA,Em linha,R51-B01-A02-P03,137,0,0,137
40598,KP02,KIT 4 EM 1,KEITA,Em linha,R51-B03-A02-P01,546,6,0,540
51179,CR02,CORTADOR E RALADOR DE LEGUMES BLISTER,KEITA,Em linha,R51-B03-A02-P03,652,17,2100,635
10444,CD01,CORTADOR DUPLA FACE,KEITA,Em linha,R51-B01-A02-P02,2075,121,800,1954
29360,CR01,CORTADOR E RALADOR DE LEGUMES CAIXA,KEITA,Em linha,R51-B02-A02-P01,947,12,100,935
56266,MT01,MULTI TRITURADOR 3 LAMINAS 500 ML,KEITA,Em linha,R51-B03-A01-P01,194,6,200,188
56659,RC01,RASPA COCO,KEITA,Em linha,R51-B03-A01-P02,263,18,500,245
12759,CX03,KIT COXINHAS C/ 03 UNIDADES,KEITA,Em linha,R51-B02-A01-P01,459,13,0,446
52804,CBP02,CORTADOR DE BATATA PALITO,KEITA,Em linha,R51-B01-A01-P03,340,12,50,328
11119,FP03,CJ FORMAS P/ PASTEL C/ 03 PCS,KEITA,Em linha,R51-B01-A01-P01,583,0,60,583
10447,FC01,FURA COCO,KEITA,Em linha,R51-B03-A01-P03,526,12,0,514
10449,PEP01,PEGA PALITO,KEITA,Em linha,R52-B01-A01-P03,131,0,0,131
22244,PRA01,PROCESSADOR DE ALHO,KEITA,Em linha,R51-B02-A02-P02,1057,4,0,1053
14200,DF05,DESCASCADOR E FATIADOR 5 X 1 CAIXA,KEITA,Em linha,R51-B02-A02-P03,1032,36,500,996
51178,DF05P,DESCASCADOR E FATIADOR 5 X 1 BLISTER,KEITA,Em linha,R51-B01-A02-P04,1291,14,0,1277
10445,DB02,DESCASCADOR E BOLEADOR,KEITA,Em linha,R51-B01-A02-P01,3091,310,2000,2781
11120,DM01,DESCASCADOR CABO DE MADEIRA,KEITA,Em linha,R51-B02-A01-P02,406,0,100,406
55940,201,EUCALIPTO - TÁBUA OVAL C/ CANALETA 30 X 20 CM,MADLAR,Em linha,R52-B05-A01-P03,146,0,0,146
55939,200,EUCALIPTO - TÁBUA RETANGULAR 30 X 20 CM,MADLAR,Em linha,R52-B09-A00-P01,157,0,0,157
55941,202,EUCALIPTO - TÁBUA RETANGULAR C/ ALÇA 36 X 22 CM,MADLAR,Em linha,R52-B02-A01-P01,115,0,72,115
55936,203,"EUCALIPTO - TÁBUA PARA CARNE 36,5 X 18,5 CM",MADLAR,Em linha,R52-B02-A01-P02,109,6,0,103
55937,204,"EUCALIPTO - TÁBUA PARA CARNE 39,5 X 21,6 CM",MADLAR,Em linha,R52-B04-A00-P01,85,2,72,83
55938,205,"EUCALIPTO - TÁBUA PARA CARNE 42,5 X 24,6 CM",MADLAR,Em linha,R52-B04-A01-P02,92,0,120,92
51764,00000062,TÁBUA OVAL C/ CANALETA 45 X 27 CM,MADLAR,Em linha,R52-B09-A01-P02,265,0,0,265
51755,00000155,PRATO REDONDO C/ CANALETA 25 CM,MADLAR,Em linha,R52-B04-A01-P01,273,0,0,273
