codigo_ocorrencia 1,ocorrencia_classificacao,ocorrencia_uf,ocorrencia_dia,ocorrencia_hora,total_recomendacoes,ocorrencia_saida_pista,ocorrencia_tipo,aeronave_registro_categoria,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_ano_fabricacao,aeronave_fase_operacao,aeronave_assentos
53286,INCIDENTE,SP,5/7/2015,13:40:00,0,NÃO,COLISÃO COM AVE,AVIÃO,INSTRUÇÃO,NENHUM,2014,MANOBRA,125
53287,INCIDENTE,SP,4/30/2015,22:00:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,REGULAR,NENHUM,2011,DECOLAGEM,4
53288,INCIDENTE,PR,4/29/2015,20:02:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,1985,CIRCUITO DE TRÁFEGO,8
53289,INCIDENTE,PR,4/8/2015,17:30:00,0,NÃO,COM PARA-BRISAS / JANELA / PORTA,AVIÃO,PRIVADA,LEVE,2003,CRUZEIRO,52
53290,INCIDENTE,RO,4/6/2015,20:20:00,0,NÃO,VAZAMENTO DE COMBUSTÍVEL,AVIÃO,REGULAR,NENHUM,1986,CRUZEIRO,6
53306,ACIDENTE,AM,5/29/2015,23:17:00,1,NÃO,VOO CONTROLADO CONTRA O TERRENO,HELICÓPTERO,TÁXI AÉREO,DESTRUÍDA,1998,CRUZEIRO,8
53307,ACIDENTE,MG,6/7/2015,18:25:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,DESTRUÍDA,2008,DECOLAGEM,6
53308,INCIDENTE GRAVE,MA,6/9/2015,16:05:00,1,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,NÃO REGULAR,LEVE,1988,POUSO,4
53309,INCIDENTE GRAVE,PR,2/4/2015,19:50:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,NENHUM,1992,CRUZEIRO,52
53310,INCIDENTE,AM,6/2/2015,20:53:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,REGULAR,NENHUM,1996,POUSO,NULL
53311,INCIDENTE,AM,6/1/2015,3:45:00,0,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,AVIÃO,REGULAR,NENHUM,2012,CRUZEIRO,125
53312,INCIDENTE,RS,5/29/2015,2:03:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2008,CRUZEIRO,NULL
53313,INCIDENTE,PR,5/25/2015,15:30:00,0,NÃO,COM PARA-BRISAS / JANELA / PORTA,AVIÃO,PRIVADA,NENHUM,1979,DECOLAGEM,75
53314,INCIDENTE,SP,5/24/2015,18:00:00,0,NÃO,COLISÃO COM AVE,AVIÃO,REGULAR,NENHUM,2012,SUBIDA,6
53315,INCIDENTE,SP,5/23/2015,15:30:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,PRIVADA,NENHUM,2009,CORRIDA APÓS POUSO,4
53316,INCIDENTE,SP,5/21/2015,17:15:00,0,NÃO,COLISÃO COM AVE,AVIÃO,PRIVADA,LEVE,2008,CRUZEIRO,2
53317,INCIDENTE,SP,5/21/2015,11:50:00,0,NÃO,ESTOURO DE PNEU,ULTRALEVE,PRIVADA,NENHUM,2007,TÁXI,4
53318,INCIDENTE,DF,4/20/2015,22:00:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,1980,SUBIDA,1
53323,ACIDENTE,MG,6/5/2015,15:05:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,AVIÃO,PRIVADA,SUBSTANCIAL,1965,VOO A BAIXA ALTURA,4
53324,ACIDENTE,GO,6/11/2015,17:55:00,0,NÃO,PANE SECA,AVIÃO,PRIVADA,SUBSTANCIAL,1961,DECOLAGEM,2
53325,ACIDENTE,RS,6/13/2015,16:30:00,1,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1951,POUSO,4
53326,INCIDENTE GRAVE,SP,6/10/2015,19:15:00,1,NÃO,COM HÉLICE,AVIÃO,INSTRUÇÃO,LEVE,1979,PROCEDIMENTO DE APROXIMAÇÃO IFR,1
53327,ACIDENTE,SP,6/14/2015,18:00:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,PRIVADA,SUBSTANCIAL,1998,CRUZEIRO,7
53328,INCIDENTE,DF,6/5/2015,0:35:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,HELICÓPTERO,POLICIAL,LEVE,2005,MANOBRA,125
53330,INCIDENTE,SP,6/14/2015,12:27:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2010,APROXIMAÇÃO FINAL,5
53331,ACIDENTE,MG,6/16/2015,19:10:00,2,NÃO,VOO CONTROLADO CONTRA O TERRENO,HELICÓPTERO,PRIVADA,DESTRUÍDA,1998,CRUZEIRO,8
53332,INCIDENTE GRAVE,BA,6/19/2015,9:25:00,3,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,SUBSTANCIAL,1980,TÁXI,2
53333,ACIDENTE,SP,6/17/2015,19:30:00,2,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1997,CORRIDA APÓS POUSO,6
53339,ACIDENTE,MT,6/16/2015,17:00:00,0,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,1975,POUSO,9
53340,ACIDENTE,CE,6/26/2015,19:38:00,8,NÃO,OUTROS,HELICÓPTERO,POLICIAL,NENHUM,2013,PAIRADO,0
53341,ACIDENTE,PR,6/17/2015,21:00:00,0,NÃO,PERDA DE CONTROLE EM VOO,***,PRIVADA,SUBSTANCIAL,0,INDETERMINADA,0
53342,ACIDENTE,PR,4/12/2015,15:30:00,0,NÃO,PANE SECA,ULTRALEVE,PRIVADA,SUBSTANCIAL,0,CRUZEIRO,2
53343,ACIDENTE,RS,6/21/2015,18:00:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,ULTRALEVE,PRIVADA,SUBSTANCIAL,2003,DECOLAGEM,11
53344,INCIDENTE,PA,6/11/2015,10:00:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,NENHUM,2000,CRUZEIRO,8
53345,INCIDENTE,SP,6/25/2015,14:25:00,0,NÃO,COLISÃO COM AVE,AVIÃO,PRIVADA,LEVE,1973,DECOLAGEM,1
53346,INCIDENTE,SP,6/21/2015,18:20:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,NENHUM,2014,CORRIDA APÓS POUSO,6
53347,INCIDENTE,MG,6/13/2015,14:25:00,0,NÃO,COM PARA-BRISAS / JANELA / PORTA,AVIÃO,PRIVADA,NENHUM,0,DECOLAGEM,4
53348,INCIDENTE,PR,6/17/2015,14:11:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,NENHUM,1980,POUSO,6
53349,INCIDENTE,RS,6/15/2015,20:42:00,0,NÃO,COM PARA-BRISAS / JANELA / PORTA,AVIÃO,PRIVADA,NENHUM,1999,DECOLAGEM,34
53351,INCIDENTE,PA,7/1/2015,13:39:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,TÁXI AÉREO,NENHUM,2004,CRUZEIRO,21
53353,INCIDENTE,AM,2/23/2011,13:50:00,0,NÃO,FALHA DO MOTOR EM VOO,HELICÓPTERO,TÁXI AÉREO,NENHUM,1975,APROXIMAÇÃO FINAL,75
53354,INCIDENTE,MG,7/7/2015,22:50:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,REGULAR,LEVE,2012,POUSO,14
53355,INCIDENTE GRAVE,RJ,6/28/2015,11:46:00,2,NÃO,OUTROS,HELICÓPTERO,TÁXI AÉREO,NENHUM,2003,DECOLAGEM VERTICAL,2
53356,ACIDENTE,SC,7/5/2015,18:15:00,1,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1992,POUSO,6
53357,INCIDENTE GRAVE,PA,7/3/2015,13:35:00,0,SIM,COM TREM DE POUSO,AVIÃO,PRIVADA,LEVE,1979,CORRIDA APÓS POUSO,7
53358,INCIDENTE GRAVE,MA,7/7/2015,20:00:00,3,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,HELICÓPTERO,PRIVADA,SUBSTANCIAL,2010,POUSO,4
53359,ACIDENTE,SP,7/9/2015,16:15:00,0,NÃO,POUSO ANTES DA PISTA,AVIÃO,PRIVADA,SUBSTANCIAL,2006,POUSO,10
53360,ACIDENTE,CE,7/10/2015,14:50:00,2,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,TÁXI AÉREO,SUBSTANCIAL,1973,DESCIDA,3
53361,INCIDENTE GRAVE,SP,7/7/2015,12:40:00,0,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,LEVE,1993,POUSO,0
53362,INCIDENTE,MG,7/10/2015,13:49:00,0,NÃO,COM TREM DE POUSO,ULTRALEVE,PRIVADA,LEVE,0,POUSO,NULL
53363,INCIDENTE,AM,7/4/2015,20:02:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,1991,CRUZEIRO,4
53364,INCIDENTE,PI,7/13/2015,14:58:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,PRIVADA,LEVE,2012,POUSO,1
53370,ACIDENTE,MT,6/29/2015,19:40:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,2000,DECOLAGEM,199
53371,INCIDENTE,MG,7/19/2015,22:00:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2014,CRUZEIRO,1
53372,ACIDENTE,MT,7/10/2015,20:30:00,1,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1999,MANOBRA,5
53373,ACIDENTE,PR,7/21/2015,17:25:00,2,NÃO,PERDA DE CONTROLE NO SOLO,HELICÓPTERO,POLICIAL,SUBSTANCIAL,1992,CORRIDA APÓS POUSO,NULL
53374,ACIDENTE,PA,7/14/2015,19:30:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,SUBSTANCIAL,1985,CRUZEIRO,10
53375,ACIDENTE,AM,7/23/2015,19:59:00,1,NÃO,PERDA DE CONTROLE EM VOO,ANFÍBIO,PRIVADA,SUBSTANCIAL,2004,DECOLAGEM,NULL
53376,ACIDENTE,GO,7/19/2015,0:15:00,1,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,DESTRUÍDA,1964,ARREMETIDA NO AR,2
53377,ACIDENTE,RS,7/25/2015,18:40:00,2,NÃO,POUSO BRUSCO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1962,POUSO,2
53378,ACIDENTE,PR,7/25/2015,20:00:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ULTRALEVE,PRIVADA,SUBSTANCIAL,2003,VOO A BAIXA ALTURA,4
53379,ACIDENTE,SP,7/24/2015,19:15:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,SUBSTANCIAL,2010,DESCIDA,2
53380,ACIDENTE,RS,6/27/2015,18:30:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,PRIVADA,SUBSTANCIAL,1997,DECOLAGEM,2
53381,ACIDENTE,MG,6/29/2015,18:00:00,0,NÃO,FALHA DO MOTOR EM VOO,ULTRALEVE,PRIVADA,SUBSTANCIAL,2011,CRUZEIRO,4
53382,INCIDENTE,MS,7/28/2015,19:34:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,SUBSTANCIAL,1973,CRUZEIRO,6
53385,INCIDENTE,PR,7/4/2015,16:35:00,0,NÃO,COM TREM DE POUSO,AVIÃO,PRIVADA,NENHUM,2002,CIRCUITO DE TRÁFEGO,4
53386,INCIDENTE,SP,6/30/2015,12:45:00,0,NÃO,COLISÃO COM AVE,AVIÃO,INSTRUÇÃO,LEVE,1991,DECOLAGEM,6
53387,INCIDENTE,SP,7/27/2015,15:45:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,PRIVADA,LEVE,2001,POUSO,1
53388,INCIDENTE,SP,7/28/2015,19:07:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,LEVE,2014,POUSO,10
53389,INCIDENTE,RO,7/6/2015,11:31:00,0,NÃO,F.O.D.,AVIÃO,TÁXI AÉREO,LEVE,1978,CHEQUE DE MOTOR OU ROTOR,2
53390,INCIDENTE,PE,5/16/2015,12:28:00,0,NÃO,POUSO LONGO,AVIÃO,INSTRUÇÃO,NENHUM,1977,CORRIDA APÓS POUSO,6
53391,INCIDENTE,SC,6/10/2015,17:46:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,TÁXI AÉREO,NENHUM,1992,DECOLAGEM,17
53392,INCIDENTE,RJ,6/19/2015,17:54:00,0,NÃO,COLISÃO COM AVE,HELICÓPTERO,TÁXI AÉREO,NENHUM,2013,DECOLAGEM,125
53402,INCIDENTE,SP,7/10/2015,19:58:00,0,NÃO,COM TREM DE POUSO,AVIÃO,REGULAR,NENHUM,0,DECOLAGEM,75
53410,INCIDENTE,MS,7/12/2015,17:30:00,0,NÃO,COM TREM DE POUSO,AVIÃO,REGULAR,NENHUM,2011,DECOLAGEM,5
53411,INCIDENTE,SP,7/11/2015,4:22:00,0,NÃO,COM TREM DE POUSO,AVIÃO,REGULAR,LEVE,1983,TÁXI,14
53412,INCIDENTE GRAVE,RJ,3/24/2015,16:35:00,0,NÃO,PERDA DE COMPONENTE EM VOO,HELICÓPTERO,TÁXI AÉREO,NENHUM,2009,CRUZEIRO,6
53413,INCIDENTE,PR,7/10/2015,17:20:00,0,NÃO,OUTROS,AVIÃO,PRIVADA,NENHUM,2011,DECOLAGEM,6
53416,INCIDENTE,SP,7/11/2015,16:51:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,TÁXI AÉREO,NENHUM,2000,TÁXI,7
53417,INCIDENTE,BA,7/18/2015,0:03:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,TÁXI AÉREO,NENHUM,1984,POUSO,2
53418,ACIDENTE,MG,7/11/2015,16:14:00,0,NÃO,INDETERMINADO,ULTRALEVE,PRIVADA,DESTRUÍDA,1998,DECOLAGEM,2
53419,ACIDENTE,SP,7/23/2015,13:40:00,0,SIM,PERDA DE CONTROLE NO SOLO,ULTRALEVE,PRIVADA,SUBSTANCIAL,2007,POUSO,6
53420,INCIDENTE,AM,7/22/2015,13:09:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,TÁXI AÉREO,NENHUM,1976,CORRIDA APÓS POUSO,2
53421,INCIDENTE,SP,7/20/2015,14:05:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,HELICÓPTERO,INSTRUÇÃO,NENHUM,2007,POUSO,6
53422,INCIDENTE,GO,7/5/2015,0:50:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,TÁXI AÉREO,NENHUM,1976,POUSO,4
53423,ACIDENTE,SE,8/1/2015,12:50:00,0,NÃO,POUSO BRUSCO,AVIÃO,PRIVADA,SUBSTANCIAL,1974,POUSO,75
53424,INCIDENTE,PR,8/9/2015,17:35:00,0,NÃO,PERDA DE COMPONENTE EM VOO,AVIÃO,REGULAR,LEVE,2011,DECOLAGEM,4
53426,ACIDENTE,SP,8/11/2015,16:45:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,1936,CORRIDA APÓS POUSO,1
53427,ACIDENTE,SP,8/13/2015,12:50:00,2,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1992,ESPECIALIZADA,2
53428,ACIDENTE,GO,8/6/2015,11:35:00,1,SIM,POUSO BRUSCO,AVIÃO,INSTRUÇÃO,LEVE,1993,POUSO,197
53430,INCIDENTE,MT,8/13/2015,2:50:00,0,NÃO,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,AVIÃO,REGULAR,NENHUM,2008,DESCIDA,2
53431,ACIDENTE,MG,7/14/2015,20:00:00,0,NÃO,PERDA DE CONTROLE EM VOO,ULTRALEVE,PRIVADA,DESTRUÍDA,2002,VOO A BAIXA ALTURA,6
53432,INCIDENTE,MG,7/17/2015,19:00:00,0,NÃO,COLISÃO COM AVE,AVIÃO,PRIVADA,LEVE,1980,DESCIDA,4
53433,ACIDENTE,PR,4/28/2012,20:00:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,SUBSTANCIAL,1973,APROXIMAÇÃO FINAL,2
53434,INCIDENTE GRAVE,SP,8/11/2015,12:20:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1980,ARREMETIDA NO SOLO,1
53435,ACIDENTE,RR,8/15/2015,14:00:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,AVIÃO,PRIVADA,SUBSTANCIAL,1998,VOO A BAIXA ALTURA,2
53436,INCIDENTE GRAVE,SP,8/17/2015,12:45:00,0,NÃO,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1961,POUSO,1
53437,ACIDENTE,PR,11/21/2014,10:05:00,0,NÃO,INDETERMINADO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1976,ESPECIALIZADA,5
53438,ACIDENTE,RS,7/30/2015,15:07:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,HELICÓPTERO,PRIVADA,SUBSTANCIAL,1995,RETA FINAL,112
53440,INCIDENTE,MG,8/6/2015,18:48:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2008,CRUZEIRO,4
53441,INCIDENTE,BA,8/6/2015,18:30:00,0,NÃO,FOGO NO SOLO,AVIÃO,PRIVADA,LEVE,2013,ESTACIONAMENTO,6
53442,INCIDENTE,PA,8/6/2015,14:19:00,0,NÃO,OUTROS,AVIÃO,TÁXI AÉREO,NENHUM,1973,POUSO,8
53449,INCIDENTE,SC,8/16/2015,19:20:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,PRIVADA,NENHUM,1968,INDETERMINADA,7
53450,INCIDENTE,MG,8/20/2015,19:41:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,PRIVADA,LEVE,1974,CORRIDA APÓS POUSO,7
53451,INCIDENTE,SP,8/23/2015,20:05:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,LEVE,1984,POUSO,4
53452,INCIDENTE,PR,8/13/2015,18:02:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,NENHUM,1950,APROXIMAÇÃO FINAL,7
53453,INCIDENTE,RJ,8/19/2015,13:00:00,0,NÃO,COLISÃO COM AVE,HELICÓPTERO,PRIVADA,LEVE,2004,CRUZEIRO,6
53454,INCIDENTE,PR,8/18/2015,14:10:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,LEVE,1977,CORRIDA APÓS POUSO,0
53455,INCIDENTE,SP,6/26/2015,3:05:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,REGULAR,NENHUM,0,APROXIMAÇÃO FINAL,4
53462,INCIDENTE GRAVE,RS,8/29/2015,17:30:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,1956,POUSO,1
53463,ACIDENTE,SP,8/24/2015,15:00:00,0,NÃO,PANE SECA,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1978,ESPECIALIZADA,1
53465,ACIDENTE,GO,8/9/2015,12:30:00,0,NÃO,PERDA DE CONTROLE EM VOO,ULTRALEVE,PRIVADA,SUBSTANCIAL,0,DECOLAGEM,6
53466,ACIDENTE,GO,8/27/2015,13:12:00,1,SIM,COM TREM DE POUSO,AVIÃO,PRIVADA,SUBSTANCIAL,2003,POUSO,3
53467,ACIDENTE,PR,8/16/2015,16:30:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,HELICÓPTERO,PRIVADA,***,1999,VOO A BAIXA ALTURA,6
53468,ACIDENTE,SP,8/30/2015,19:30:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,PRIVADA,SUBSTANCIAL,1980,CRUZEIRO,7
53469,ACIDENTE,PA,8/30/2015,18:30:00,3,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,TÁXI AÉREO,SUBSTANCIAL,1977,CRUZEIRO,NULL
53470,ACIDENTE,SC,8/23/2015,20:20:00,0,NÃO,PERDA DE CONTROLE EM VOO,ULTRALEVE,PRIVADA,DESTRUÍDA,2015,DECOLAGEM,4
53471,INCIDENTE GRAVE,MG,8/31/2015,14:57:00,4,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,LEVE,1976,TÁXI,NULL
53472,ACIDENTE,TO,7/28/2015,21:05:00,0,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TRIKE,PRIVADA,SUBSTANCIAL,2015,DECOLAGEM,NULL
53473,ACIDENTE,SP,8/21/2015,20:50:00,0,NÃO,FALHA ESTRUTURAL,ULTRALEVE,PRIVADA,SUBSTANCIAL,2000,CRUZEIRO,0
53474,ACIDENTE,PA,9/13/2015,13:17:00,0,NÃO,PANE SECA,***,PRIVADA,SUBSTANCIAL,0,CRUZEIRO,7
53475,INCIDENTE,SP,9/1/2015,14:50:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,NENHUM,1984,TÁXI,0
53476,INCIDENTE,SC,8/31/2015,21:30:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,LEVE,1979,CORRIDA APÓS POUSO,6
53477,ACIDENTE,SP,9/4/2015,5:00:00,0,SIM,OUTROS,AVIÃO,PRIVADA,SUBSTANCIAL,1980,POUSO,8
53478,INCIDENTE,MT,8/22/2015,12:00:00,0,NÃO,OUTROS,AVIÃO,TÁXI AÉREO,NENHUM,1982,DECOLAGEM,125
53480,INCIDENTE,MG,9/9/2015,14:00:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2011,DECOLAGEM,129
53481,INCIDENTE,BA,9/11/2015,11:06:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,REGULAR,NENHUM,2008,CRUZEIRO,2
53482,ACIDENTE,GO,9/20/2015,21:10:00,0,NÃO,PERDA DE CONTROLE EM VOO,ULTRALEVE,PRIVADA,DESTRUÍDA,2007,MANOBRA,7
53483,INCIDENTE,SP,9/20/2015,21:05:00,0,NÃO,ESTOURO DE PNEU,AVIÃO,INSTRUÇÃO,LEVE,1984,POUSO,0
53484,ACIDENTE,RJ,9/18/2015,13:30:00,0,NÃO,FALHA DO MOTOR EM VOO,***,PRIVADA,SUBSTANCIAL,2008,CRUZEIRO,2
53485,ACIDENTE,SP,9/20/2015,17:30:00,0,NÃO,CORTE INVOLUNTÁRIO DO MOTOR,AVIÃO,ESPECIALIZADA,SUBSTANCIAL,2007,ESPECIALIZADA,6
53486,ACIDENTE,GO,9/19/2015,13:20:00,1,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,1997,CORRIDA APÓS POUSO,6
53487,ACIDENTE,BA,9/19/2015,20:30:00,0,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,2009,POUSO,7
53488,ACIDENTE,AL,9/23/2015,14:00:00,6,NÃO,PERDA DE CONTROLE EM VOO,HELICÓPTERO,POLICIAL,DESTRUÍDA,1991,ARREMETIDA NO AR,6
53489,ACIDENTE,PA,9/22/2015,22:15:00,0,NÃO,POUSO SEM TREM,AVIÃO,PRIVADA,SUBSTANCIAL,1970,POUSO,73
53490,INCIDENTE,BA,9/30/2015,4:30:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,REGULAR,LEVE,2009,CRUZEIRO,7
53491,ACIDENTE,AM,9/30/2015,14:30:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,TÁXI AÉREO,SUBSTANCIAL,1986,CRUZEIRO,197
53492,INCIDENTE,PA,10/1/2015,18:30:00,0,NÃO,OUTROS,AVIÃO,REGULAR,LEVE,2009,DECOLAGEM,73
53493,INCIDENTE,DF,10/5/2015,14:15:00,0,NÃO,PERDA DE COMPONENTE EM VOO,AVIÃO,REGULAR,LEVE,2008,DECOLAGEM,4
53494,ACIDENTE,GO,9/5/2015,14:00:00,1,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,PRIVADA,SUBSTANCIAL,1977,POUSO,2
53495,ACIDENTE,MT,9/28/2015,21:10:00,1,SIM,PERDA DE CONTROLE NO SOLO,AVIÃO,INSTRUÇÃO,SUBSTANCIAL,1978,CORRIDA APÓS POUSO,6
53496,INCIDENTE GRAVE,GO,9/30/2015,17:34:00,1,NÃO,COM TREM DE POUSO,AVIÃO,PRIVADA,SUBSTANCIAL,1986,CORRIDA APÓS POUSO,7
53497,ACIDENTE,MS,10/6/2015,12:00:00,0,NÃO,PERDA DE CONTROLE EM VOO,AVIÃO,PRIVADA,SUBSTANCIAL,1980,DECOLAGEM,1
53498,ACIDENTE,MT,9/28/2015,14:40:00,0,SIM,POUSO LONGO,AVIÃO,AGRÍCOLA,SUBSTANCIAL,1977,ARREMETIDA NO SOLO,11
53499,INCIDENTE GRAVE,RJ,10/8/2015,16:22:00,0,SIM,POUSO LONGO,AVIÃO,PRIVADA,NENHUM,2008,POUSO,2
53500,ACIDENTE,SP,10/11/2015,19:35:00,0,NÃO,PERDA DE CONTROLE EM VOO,HELICÓPTERO,PRIVADA,SUBSTANCIAL,2013,DECOLAGEM VERTICAL,4
53501,ACIDENTE,MG,10/6/2015,14:33:00,0,NÃO,INDETERMINADO,AVIÃO,PRIVADA,DESTRUÍDA,1977,CRUZEIRO,199
53502,INCIDENTE,DF,10/8/2015,11:20:00,0,NÃO,FALHA DO MOTOR EM VOO,AVIÃO,REGULAR,LEVE,2013,APROXIMAÇÃO FINAL,7
53503,INCIDENTE,PA,9/26/2015,11:45:00,0,NÃO,VAZAMENTO DE OUTROS FLUIDOS,AVIÃO,TÁXI AÉREO,NENHUM,1980,DECOLAGEM,2
53504,INCIDENTE,GO,10/7/2015,10:54:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,INSTRUÇÃO,LEVE,1973,TÁXI,4
53505,INCIDENTE,GO,10/7/2015,11:56:00,0,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AVIÃO,PRIVADA,LEVE,2008,DESCIDA,10
53506,INCIDENTE,PR,9/22/2015,15:57:00,0,NÃO,SOPRO DE REATOR,AVIÃO,TÁXI AÉREO,NENHUM,2003,TÁXI,6
