Restaurante;Cidade;Estado;N’vel;Produto;Codigo;Valor Atual; Ano; Tipo;dummie
Alphaville;Barueri;Sao Paulo;A;FRANGO BRADESCO;1011;42.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;FRANGO COM ESPAGUETTE;22279;28.70;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;FRANGO GRELHADO SUGESTAO;1038;56.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;FRANGO MC DONALDS;1025;38.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;FRUTAS ESTACAO;551;13.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;LANCHE COM BEBIDA;1031;38.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;LICOR IMPORTADO;647;24.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;LICOR NACIONAL;646;16.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;MARTINI;648;16.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;MASSA BRADESCO;1013;42.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MEDALHAO FILET MIGNON MOLHO POIVRE;405;42.69;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MEDALHAO FRANGO MOLHO LARANJA;452;27.29;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MEDALHAO FRANGO SUGESTAO;1034;56.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MIGNON BRADESCO;1009;42.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MIGNON MC DONALDS;1024;38.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MIGNON SUGESTAO;1032;41.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MINI TABUA FRIOS;2;32.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MINI TABUA QUEIJO;1;31.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MISTO QUENTE;57;17.49;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MOUSSE CHOCOLATE;552;12.60;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;MOUSSE MARACUJA;553;11.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;OMELETE;254;24.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;OMELETE MISTO;251;23.09;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;OMELETE PIZZAIOLO;252;25.19;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PACOTE CERVEJA;22531;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;PACOTE DE BEBIDAS;22354;14.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;PACOTE DIA DOS NAMORADOS OPCAO 01;22349;98.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PENNE;303;7.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PENNE SUGESTAO;1035;56.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PERU LIGHT;56;23.09;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PETIT GATEAU;557;16.80;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PICANHA AO ALHO;407;41.29;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PICANHA BOVINA GRELHADA;406;38.49;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PIZZA CALABRESA;290;27.93;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PIZZA FRANGO CATUPIRY;294;27.93;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PIZZA MARGUERITA;292;27.93;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PIZZA PORTUGUESA;293;27.93;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PIZZA QUATRO QUEIJOS;22646;27.93;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PIZZA VEGETARIANA;295;27.93;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PORCAO PASTEL;5;21.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;POSTA BACALHAU PURE MANDIOQUINHA;505;50.40;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;PUDIM LEITE;555;12.60;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;RAVIOLI MUSSARELA BUFALA;304;7.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;RAVIOLLI SUGESTAO;1039;56.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;REFEICAO;22259;31.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;REFEI‚AO PLANTAO;22642;34.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;REFRI LATA;601;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;COCA LATA;602;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;COCA ZERO LATA;603;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SODA LATA;604;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SODA ZERO LATA;605;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;TONICA LATA;606;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;TONICA ZERO LATA;607;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;GUARANA LATA;608;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;GUARANA ZERO LATA;609;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;H2O;655;4.90;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;AQUARIUS;22226;4.55;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CITRUS;22227;4.55;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;REFRIGERANTE;1070;4.90;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;RISOTO BRADESCO;1012;42.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;RISOTO FUNGHI;351;38.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;RISOTO PRIMAVERA;352;36.40;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;RISOTO TOMATE SECO MOZARELA BUFALA;2074;33.60;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SALADA BONJARDIM;155;25.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SALADA CAESAR;154;25.90;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SALADA CAPRESE;153;25.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SALADA VERDE;152;24.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SALMAO SUGESTAO;1037;56.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SANDUICHE MC DONALDS;1026;38.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SANDUICHE METRO;2052;74.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;SANDUICHE METRO 01;2053;66.15;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;SANDUICHE METRO 02;2054;66.85;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SERVICO APOIO;2010;21.00;2018;Servico;1
Alphaville;Barueri;Sao Paulo;B;CAFE GARRAFA TERMICA 1,8L;2011;18.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CHA GARRAFA TERMICA 1,8L;2012;18.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;LEITE GARRAFA TERMICA 1,8L;2013;18.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CHOCOLATE QUENTE TERMICA 1,8L;2014;18.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CHOCOLATE FRIO JARRA 1L;2015;17.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CHOCOLATE EM PO TACA;2016;15.75;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;JARRA SUCO 1L;2017;25.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;TERMICA DE AGUA;2018;17.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;AGUA MINERAL GARRAFA;2018;3.85;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;AGUA COPO;2018;2.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;REFRIGERANTE;2021;5.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CERVEJA EVENTO;2022;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;PETIT FOUR DOCE PQ 80UND;2023;119.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PETIT FOUR SALGADO PQ 80UN;2024;72.80;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;MINI CROISSANT RECHEADO PQ 35UN;2025;119.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;BOLO COBERTURA;2026;102.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;MINI SANDUICHE 35UN;2027;49.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;FRUTAS ESTACAO BD PQ;2028;71.40;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CANAPES DE PASTA 55UN;2029;81.90;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;CANAPES DE CARPACCIO 60UN;2030;121.10;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;FRIOS BDJ PEQUENA;2031;144.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;PAO QUEIJO BDJ GD 160UN;2032;89.60;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PAO QUEIJO BDJ MED 80UN;2033;49.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PAO QUEIJO BDJ PQ 40;2034;35.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PAO DOCE 35UN;2035;133.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;MINI CAROLINA 40 UN;2036;133.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;MINI SONHO/LUA DE MEL;2037;147.70;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;MINI MUFFIN 30UN;2038;147.70;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;COOKIES 40 UN;2039;145.60;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;TORTELETE 30UN;2040;153.30;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;SALGADINHOS 100UN;2041;151.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;TORTA DOCE;2042;149.80;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;BISCOITOS DOCE E SALGADOS;2043;17.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;BOLO SIMPLES;2044;78.40;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;MADALENA;2060;19.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;ESPUMANTE NACIONAL;2061;9.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BLACK LABEL GARRAFA;2062;247.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO 150 UN;2064;141.40;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO 90 UND;2065;98.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;GALAO AGUA 20L;2070;28.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO;2079;6.30;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;APOIO;2080;140.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;PETISCOS I;2233;15.75;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;PETISCOS II;2234;7.88;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;AGUA COPO 2;20110;2.45;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;AGUA COPO 3;20111;2.10;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;AGUA 4;20112;2.66;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BOLO CALDA;20115;102.20;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;TERMICA DE CAFE;20119;16.10;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;MINI SANDUICHE BDJ;20121;102.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;IOGURTE NATURAL;20126;4.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;IOGURTE DESNATADO;20127;4.20;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;GRANTS GARRAFA;20131;113.40;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CAIPIROSKA EVENTO;20132;15.40;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;JARRA LEITE;22229;10.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CAFE CAPSULA;22234;3.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;AGUA MINERAL GARRAFA II;22235;3.15;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;AGUA COPO 5;22236;0.70;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;GALAO AGUA 20L;22242;35.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BANDEJA FRUTAS;22243;71.40;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUQUEIRA SUCO;22245;56.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;AGUA 1,5L;22248;9.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SALADA FRUTA;22249;71.40;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;MINI PASTEL;22252;52.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;CENTO BEIJINHO BRIGADEIRO;22253;133.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;CENTO BICHO DE PE;22254;52.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO;22255;6.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;BOLO DO MES I;22260;70.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;BOLO DO MES II;22261;84.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;CAFE GARRAFA TERMICA 1,8L II;22263;15.40;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CERVEJA LONG NECK;22318;9.10;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;JARRA SUCO 1L BAG;22319;18.90;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;REFRIGERANTE 02;22387;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO 80 UNID;22403;72.80;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO 120 UNID;22404;63.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PETIT FOUR SALGADO 40 UNID;22405;52.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PETIT FOUR DOCE BDJ 80 UND 02;22416;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;RED LABEL GARRAFA;22417;199.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;GALAO AGUA 20L;22421;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;MINI SANDUICHE BANDEJA GD 75 UNID.;22423;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;AGUA COPO 6;22529;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;JARRA SUCO NATURAL;22532;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BOLO COBERTURA II;22533;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO II 120 UNID;22536;72.80;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;BRIGADEIRO BEIJINHO BICHO PE COPINHO;22608;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;BRIGADEIRO BEIJINHO BICHO PE TRADICIONAL;22609;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;TERMICA DE CAFƒ II;22610;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;AGUA COPO 7;22611;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO BDJ 38 UN;22613;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;FRUTAS LAMINADAS;22617;45.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;BOLO COBERTURA III;22619;45.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO 90 UND II;22620;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;REFRIGERANTE COCA COLA PET 2L;22626;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;REFRIGERANTE GUARANA PET 2L;22627;45.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;PAO DE QUEIJO 38 UN;22634;45.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;PETIT FOUR DOCE 40 UNID;22636;52.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;A;SOPA;208;27.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SOPA FILET MIGNON;213;38.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SOPA FRANGO GRELHADO;210;36.40;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SOPA LEGUMES;202;26.60;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SOPA PICANHA GRELHADA;212;41.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SOPA SALADA CAESAR/TROPICAL;209;28.70;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SOPA SALMAO GRELHADO;2081;43.40;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SPAGUETTI;301;7.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;STROGONOFF FILET MIGNON;403;39.89;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;STROGONOFF FRANGO;453;31.49;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SUCO DE FRUTA;612;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO ABACAXI;613;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO ABACAXI HORTELA;614;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO ACEROLA;615;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO LARANJA;616;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO LIMAO;617;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO MARACUJA;618;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO MELANCIA;619;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO MELAO;620;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO TOMATE;621;7.70;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO CAJU;622;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO GOIABA;623;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO LARANJA COM MORANGO;692;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;SUCO LIMAO GENGIBRE HORTELA;693;7.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;SUCO FRUTA MISTO;624;8.40;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;SUGESTAO;1007;41.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SUGESTAO CHEF;20135;28.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SUGESTAO MC DONALDS;22346;38.50;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SUGESTAO MIGNON;20137;41.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SUGESTAO OMELETE;20139;41.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;SUGESTAO PEIXE;20138;41.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;TACA SORVETE;556;13.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;TALHARINI;302;7.00;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;TAPIOCA;940;16.10;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;TAXA ROLHA;2071;21.00;2018;Servico;1
Alphaville;Barueri;Sao Paulo;A;TEQUILA;651;19.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;TERMICA CAFE;627;0.70;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;TERMICA CAFE I;22283;17.50;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;CAFE TERMICA II;22284;8.40;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;TERMICA CAFE III;22285;49.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;B;TERMICA CAFE II;22286;49.00;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;A;TERMICA LEITE PEQUENA;654;8.40;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;A;TOSTEX INTEGRAL;70;23.09;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;A;TOSTEX LIGHT;71;23.79;2018;Cafe da manha ou Coffee Break;1
Alphaville;Barueri;Sao Paulo;A;TRADICIONAL CARPACCIO CARNE;151;27.30;2018;Refeicao/Sobremessa;0
Alphaville;Barueri;Sao Paulo;A;VD AGUA;1058;2.91;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;VD CAPIRINHA;1056;2.91;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;VD SUCO;1057;2.91;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;A;VINHO GARRAFA;1511;98.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;FRASCATI SUPERIORE SELCIATELLA;1512;98.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;REGALEALI BIANCO;1513;119.00;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;ALMA NEGRA BLANCO;1514;138.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;MONTES ALPHA CHARDONNAY;1515;74.20;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;UXMAL SYRAH MALBEC;1516;67.20;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;ALAMOS MALBEC;1517;72.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CATENA MALBEC;1518;129.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;MEIA CARMEN CARMENERE CLAS;1519;46.20;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CARMEN CARMENERE CLASSIC;1520;66.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;MONTES ALPHA CABERNET SAUVIGNON;1521;143.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;VALLONTANO CABERNET SAUVIGNON;1522;68.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;VALLONTANO TANNAT RESERVA;1523;69.30;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;COPA REAL ORO TEMPRANILLO;1524;64.40;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;GRAN FEUDO CRIANZA;1525;101.50;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CIRANDA TINTO;1526;64.40;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;LUIS PATO BAGA TOURIGA;1527;103.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;MONTEPULCIANO D ABRUZZO;1528;63.70;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CHIANTI GENTILESCO DOCG;1529;81.90;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;CHARTRON LA FLEUR ROUGE;1530;111.30;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BORDEAUX RES SPECIALE;1531;128.80;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BLASON TIMBERLAY BORD 2012;1534;105.99;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BOURGOGNE PINOT NOIR VIELLES VIG 2012;1535;131.98;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;LE CLOS DE REYNON 2011;1536;98.91;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;X DECIMA GRAN RESERVA 2008;1537;118.30;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;NEDERBURG ROSE;1579;47.60;2018;Bebida;1
Alphaville;Barueri;Sao Paulo;B;BAYANEGRA TEMPRANILLO;1586;57.40;2018;Bebida;1
