Ano,Região,UF,estado,Município,VAB total,Impostos,PIB,PIB per capita
2017,Sul,SC,Santa Catarina,União do Oeste,58516.21,2155.87,60672.08,23335.42
2017,Sul,SC,Santa Catarina,Urubici,220130.95,12203.14,232334.09,20760.80
2017,Sul,SC,Santa Catarina,Urupema,66373.51,2334.16,68707.68,27626.73
2017,Sul,SC,Santa Catarina,Urussanga,670108.79,124133.93,794242.72,37504.97
2017,Sul,SC,Santa Catarina,Vargeão,122580.53,10480.67,133061.20,37064.40
2017,Sul,SC,Santa Catarina,Vargem,57762.80,1734.78,59497.58,23396.61
2017,Sul,SC,Santa Catarina,Vargem Bonita,340207.30,43932.83,384140.13,83563.22
2017,Sul,SC,Santa Catarina,Vidal Ramos,229288.47,20818.60,250107.07,39349.76
2017,Sul,SC,Santa Catarina,Videira,1936600.64,269148.93,2205749.57,42364.49
2017,Sul,SC,Santa Catarina,Vitor Meireles,111779.75,6099.94,117879.69,23314.81
2017,Sul,SC,Santa Catarina,Witmarsum,114237.80,6570.55,120808.35,30881.48
2017,Sul,SC,Santa Catarina,Xanxerê,1426777.09,176633.98,1603411.06,32237.14
2017,Sul,SC,Santa Catarina,Xavantina,171838.16,11139.75,182977.91,45607.66
2017,Sul,SC,Santa Catarina,Xaxim,826075.62,103248.06,929323.68,32943.06
2017,Sul,SC,Santa Catarina,Zortéa,66175.80,2913.05,69088.86,20936.02
2017,Sul,SC,Santa Catarina,Balneário Rincão,196596.44,16345.91,212942.36,17168.62
2017,Sul,RS,Rio Grande do Sul,Aceguá,246832.98,15301.62,262134.60,55081.87
2017,Sul,RS,Rio Grande do Sul,Água Santa,231254.41,26052.48,257306.89,66989.56
2017,Sul,RS,Rio Grande do Sul,Agudo,441327.96,44842.13,486170.09,28455.96
2017,Sul,RS,Rio Grande do Sul,Ajuricaba,235293.20,20564.67,255857.87,34772.75
2017,Sul,RS,Rio Grande do Sul,Alecrim,101515.94,4599.00,106114.94,15753.41
2017,Sul,RS,Rio Grande do Sul,Alegrete,1881864.25,137662.85,2019527.10,25890.38
2017,Sul,RS,Rio Grande do Sul,Alegria,92925.71,8709.40,101635.11,25175.90
2017,Sul,RS,Rio Grande do Sul,Almirante Tamandaré do Sul,122154.98,8152.32,130307.31,62677.88
2017,Sul,RS,Rio Grande do Sul,Alpestre,521410.05,5790.54,527200.59,70927.03
2017,Sul,RS,Rio Grande do Sul,Alto Alegre,59767.53,4104.80,63872.33,35425.58
2017,Sul,RS,Rio Grande do Sul,Alto Feliz,76771.30,7299.17,84070.48,27654.76
2017,Sul,RS,Rio Grande do Sul,Alvorada,2384302.88,222944.29,2607247.17,12524.18
2017,Sul,RS,Rio Grande do Sul,Amaral Ferrador,100147.23,2719.27,102866.50,15008.24
2017,Sul,RS,Rio Grande do Sul,Ametista do Sul,94543.59,5193.56,99737.15,13164.88
2017,Sul,RS,Rio Grande do Sul,André da Rocha,98637.62,2902.67,101540.29,77749.08
2017,Sul,RS,Rio Grande do Sul,Anta Gorda,179937.24,22126.82,202064.06,32538.50
2017,Sul,RS,Rio Grande do Sul,Antônio Prado,465814.85,73034.32,538849.17,40496.71
2017,Sul,RS,Rio Grande do Sul,Arambaré,139202.32,3976.84,143179.16,38201.48
2017,Sul,RS,Rio Grande do Sul,Araricá,126111.24,18293.32,144404.56,26766.37
2017,Sul,RS,Rio Grande do Sul,Aratiba,872331.97,11105.59,883437.56,133833.90
2017,Sul,RS,Rio Grande do Sul,Arroio do Meio,877309.21,181250.74,1058559.95,52217.83
2017,Sul,RS,Rio Grande do Sul,Arroio do Sal,207645.59,15332.03,222977.62,24638.41
2017,Sul,RS,Rio Grande do Sul,Arroio do Padre,56239.58,2290.01,58529.59,20140.95
2017,Sul,RS,Rio Grande do Sul,Arroio dos Ratos,222536.73,13996.24,236532.97,16592.98
2017,Sul,RS,Rio Grande do Sul,Arroio do Tigre,315933.79,18704.46,334638.26,24995.39
2017,Sul,RS,Rio Grande do Sul,Arroio Grande,593143.06,24528.44,617671.50,32643.03
2017,Sul,RS,Rio Grande do Sul,Arvorezinha,240557.85,16531.53,257089.37,24221.72
2017,Sul,RS,Rio Grande do Sul,Augusto Pestana,272201.16,21655.08,293856.24,41440.73
2017,Sul,RS,Rio Grande do Sul,Áurea,91359.74,5614.94,96974.68,26082.49
2017,Sul,RS,Rio Grande do Sul,Bagé,2714189.65,292309.48,3006499.13,24601.29
2017,Sul,RS,Rio Grande do Sul,Balneário Pinhal,205424.91,13777.64,219202.54,17299.55
2017,Sul,RS,Rio Grande do Sul,Barão,150047.06,23423.41,173470.47,28395.89
2017,Sul,RS,Rio Grande do Sul,Barão de Cotegipe,185696.36,20317.42,206013.79,30461.89
2017,Sul,RS,Rio Grande do Sul,Barão do Triunfo,110586.08,3662.18,114248.25,15355.95
2017,Sul,RS,Rio Grande do Sul,Barracão,177119.85,8596.97,185716.82,33927.08
2017,Sul,RS,Rio Grande do Sul,Barra do Guarita,40770.19,1322.32,42092.51,12939.60
2017,Sul,RS,Rio Grande do Sul,Barra do Quaraí,193741.37,8339.58,202080.95,47852.46
2017,Sul,RS,Rio Grande do Sul,Barra do Ribeiro,305729.94,24986.92,330716.85,24744.99
2017,Sul,RS,Rio Grande do Sul,Barra do Rio Azul,47091.77,1350.67,48442.43,25296.31
2017,Sul,RS,Rio Grande do Sul,Barra Funda,102686.96,10851.80,113538.75,45126.69
2017,Sul,RS,Rio Grande do Sul,Barros Cassal,184617.71,7226.91,191844.62,16702.47
2017,Sul,RS,Rio Grande do Sul,Benjamin Constant do Sul,29602.83,863.03,30465.86,13680.22
2017,Sul,RS,Rio Grande do Sul,Bento Gonçalves,4752803.21,778462.75,5531265.95,48069.12
2017,Sul,RS,Rio Grande do Sul,Boa Vista das Missões,107377.21,6907.73,114284.94,52738.78
2017,Sul,RS,Rio Grande do Sul,Boa Vista do Buricá,180168.38,13351.55,193519.93,28337.96
2017,Sul,RS,Rio Grande do Sul,Boa Vista do Cadeado,205492.46,12085.36,217577.81,86135.32
2017,Sul,RS,Rio Grande do Sul,Boa Vista do Incra,149781.75,7095.85,156877.60,60828.85
2017,Sul,RS,Rio Grande do Sul,Boa Vista do Sul,63977.14,9441.79,73418.92,25679.93
2017,Sul,RS,Rio Grande do Sul,Bom Jesus,287897.62,17371.08,305268.70,25929.56
2017,Sul,RS,Rio Grande do Sul,Bom Princípio,447680.66,87289.77,534970.44,40561.86
2017,Sul,RS,Rio Grande do Sul,Bom Progresso,50296.89,3108.24,53405.13,24099.79
2017,Sul,RS,Rio Grande do Sul,Bom Retiro do Sul,237747.17,25388.27,263135.44,21561.41
2017,Sul,RS,Rio Grande do Sul,Boqueirão do Leão,129452.02,3953.88,133405.90,16856.95
2017,Sul,RS,Rio Grande do Sul,Bossoroca,254331.17,17874.00,272205.18,40024.29
2017,Sul,RS,Rio Grande do Sul,Bozano,96225.65,9253.39,105479.03,47342.47
2017,Sul,RS,Rio Grande do Sul,Braga,70700.57,5452.39,76152.96,20880.99
2017,Sul,RS,Rio Grande do Sul,Brochier,82194.09,4689.09,86883.18,17390.55
2017,Sul,RS,Rio Grande do Sul,Butiá,409135.85,24512.34,433648.19,20409.85
2017,Sul,RS,Rio Grande do Sul,Caçapava do Sul,746833.00,68915.92,815748.92,23553.41
2017,Sul,RS,Rio Grande do Sul,Cacequi,307504.86,13610.31,321115.17,23695.04
2017,Sul,RS,Rio Grande do Sul,Cachoeira do Sul,2142306.63,156493.36,2298799.98,26888.12
2017,Sul,RS,Rio Grande do Sul,Cachoeirinha,4041304.22,918946.15,4960250.37,38959.54
2017,Sul,RS,Rio Grande do Sul,Cacique Doble,92854.33,3177.66,96031.99,18829.80
2017,Sul,RS,Rio Grande do Sul,Caibaté,146633.03,12555.37,159188.40,31572.47
2017,Sul,RS,Rio Grande do Sul,Caiçara,94605.92,2799.65,97405.57,19234.91
2017,Sul,RS,Rio Grande do Sul,Camaquã,1804267.26,223092.62,2027359.88,30617.83
2017,Sul,RS,Rio Grande do Sul,Camargo,143802.30,22914.48,166716.78,61001.38
2017,Sul,RS,Rio Grande do Sul,Cambará do Sul,137523.56,11123.01,148646.57,22252.48
2017,Sul,RS,Rio Grande do Sul,Campestre da Serra,117339.21,29656.53,146995.74,43145.21
2017,Sul,RS,Rio Grande do Sul,Campina das Missões,139450.36,6890.41,146340.77,24414.54
2017,Sul,RS,Rio Grande do Sul,Campinas do Sul,181410.57,11318.19,192728.76,34165.71
2017,Sul,RS,Rio Grande do Sul,Campo Bom,2149485.17,665520.83,2815006.00,43365.16
2017,Sul,RS,Rio Grande do Sul,Campo Novo,166897.43,23157.28,190054.71,36825.17
2017,Sul,RS,Rio Grande do Sul,Campos Borges,80549.25,5889.22,86438.47,24598.31
2017,Sul,RS,Rio Grande do Sul,Candelária,718595.35,54406.45,773001.81,24459.76
2017,Sul,RS,Rio Grande do Sul,Cândido Godói,207638.69,15702.40,223341.09,34009.61
2017,Sul,RS,Rio Grande do Sul,Candiota,413562.53,91396.78,504959.31,53684.81
2017,Sul,RS,Rio Grande do Sul,Canela,915465.83,85999.32,1001465.15,23256.35
2017,Sul,RS,Rio Grande do Sul,Canguçu,1078596.73,61856.93,1140453.66,20327.86
2017,Sul,RS,Rio Grande do Sul,Canoas,16627632.16,2319881.22,18947513.38,55103.53
2017,Sul,RS,Rio Grande do Sul,Canudos do Vale,40804.86,1385.22,42190.08,23219.64
2017,Sul,RS,Rio Grande do Sul,Capão Bonito do Sul,138238.60,5070.40,143309.00,81518.20
2017,Sul,RS,Rio Grande do Sul,Capão da Canoa,1335024.64,106548.85,1441573.49,29783.96
2017,Sul,RS,Rio Grande do Sul,Capão do Cipó,228803.48,13150.55,241954.03,70151.94
2017,Sul,RS,Rio Grande do Sul,Capão do Leão,495990.95,46236.26,542227.21,21267.98
2017,Sul,RS,Rio Grande do Sul,Capivari do Sul,202073.57,20160.13,222233.70,50947.66
2017,Sul,RS,Rio Grande do Sul,Capela de Santana,174706.17,22899.51,197605.68,17250.61
2017,Sul,RS,Rio Grande do Sul,Capitão,66020.66,1598.01,67618.66,24419.89
2017,Sul,RS,Rio Grande do Sul,Carazinho,2223215.59,388531.64,2611747.23,41895.88
2017,Sul,RS,Rio Grande do Sul,Caraá,98252.46,3963.32,102215.78,12823.46
2017,Sul,RS,Rio Grande do Sul,Carlos Barbosa,1715707.38,488715.91,2204423.29,78474.36
2017,Sul,RS,Rio Grande do Sul,Carlos Gomes,32279.42,781.78,33061.21,21371.17
2017,Sul,RS,Rio Grande do Sul,Casca,357211.03,50785.23,407996.26,44938.46
2017,Sul,RS,Rio Grande do Sul,Caseiros,109034.14,10993.48,120027.63,37685.28
2017,Sul,RS,Rio Grande do Sul,Catuípe,308162.85,22577.51,330740.36,35430.14
2017,Sul,RS,Rio Grande do Sul,Caxias do Sul,18293600.17,3423420.07,21717020.24,44927.71
2017,Sul,RS,Rio Grande do Sul,Centenário,66815.18,2598.81,69413.99,23015.25
2017,Sul,RS,Rio Grande do Sul,Cerrito,95249.81,3723.64,98973.45,15361.39
2017,Sul,RS,Rio Grande do Sul,Cerro Branco,72377.09,1943.83,74320.91,15833.17
2017,Sul,RS,Rio Grande do Sul,Cerro Grande,45262.86,1006.84,46269.69,18986.33
2017,Sul,RS,Rio Grande do Sul,Cerro Grande do Sul,158204.10,9486.18,167690.28,14599.54
2017,Sul,RS,Rio Grande do Sul,Cerro Largo,526499.57,114290.82,640790.39,45546.26
2017,Sul,RS,Rio Grande do Sul,Chapada,407768.80,29118.62,436887.42,45523.33
2017,Sul,RS,Rio Grande do Sul,Charqueadas,947141.10,103835.19,1050976.29,27018.08
2017,Sul,RS,Rio Grande do Sul,Charrua,68900.05,1893.48,70793.52,20331.28
2017,Sul,RS,Rio Grande do Sul,Chiapetta,189135.61,8226.49,197362.10,49021.88
2017,Sul,RS,Rio Grande do Sul,Chuí,211557.18,29024.83,240582.01,37264.87
2017,Sul,RS,Rio Grande do Sul,Chuvisca,101109.06,2691.09,103800.15,19514.97
2017,Sul,RS,Rio Grande do Sul,Cidreira,262507.18,16153.64,278660.82,18943.63
2017,Sul,RS,Rio Grande do Sul,Ciríaco,116002.35,4904.65,120907.00,24263.90
2017,Sul,RS,Rio Grande do Sul,Colinas,64130.07,3944.35,68074.42,27240.66
2017,Sul,RS,Rio Grande do Sul,Colorado,162262.01,10064.73,172326.74,49547.65
2017,Sul,RS,Rio Grande do Sul,Condor,288627.74,25072.11,313699.85,45889.39
2017,Sul,RS,Rio Grande do Sul,Constantina,248934.94,20627.34,269562.28,26665.57
2017,Sul,RS,Rio Grande do Sul,Coqueiro Baixo,31769.09,951.76,32720.84,20988.35
2017,Sul,RS,Rio Grande do Sul,Coqueiros do Sul,98571.37,5103.32,103674.69,42178.47
2017,Sul,RS,Rio Grande do Sul,Coronel Barros,123664.96,18016.11,141681.07,55365.80
2017,Sul,RS,Rio Grande do Sul,Coronel Bicaco,248399.44,15285.53,263684.98,33910.10
2017,Sul,RS,Rio Grande do Sul,Coronel Pilar,37438.80,1233.66,38672.46,22379.89
2017,Sul,RS,Rio Grande do Sul,Cotiporã,137601.65,8235.06,145836.71,36459.18
2017,Sul,RS,Rio Grande do Sul,Coxilha,194095.03,6911.98,201007.02,69891.17
2017,Sul,RS,Rio Grande do Sul,Crissiumal,305268.56,25030.62,330299.18,23268.70
2017,Sul,RS,Rio Grande do Sul,Cristal,188155.41,9626.99,197782.40,25256.34
2017,Sul,RS,Rio Grande do Sul,Cristal do Sul,49432.27,1407.49,50839.76,17422.81
2017,Sul,RS,Rio Grande do Sul,Cruz Alta,2736333.34,452556.81,3188890.15,50248.02
2017,Sul,RS,Rio Grande do Sul,Cruzaltense,65798.99,3291.58,69090.57,33555.40
2017,Sul,RS,Rio Grande do Sul,Cruzeiro do Sul,307136.57,41615.46,348752.02,28450.97
2017,Sul,RS,Rio Grande do Sul,David Canabarro,113825.33,6534.39,120359.71,24847.17
2017,Sul,RS,Rio Grande do Sul,Derrubadas,74476.34,2222.96,76699.29,24725.76
2017,Sul,RS,Rio Grande do Sul,Dezesseis de Novembro,36435.68,1216.67,37652.35,13721.70
2017,Sul,RS,Rio Grande do Sul,Dilermando de Aguiar,105249.03,2277.15,107526.18,34353.41
2017,Sul,RS,Rio Grande do Sul,Dois Irmãos,1381851.21,306722.40,1688573.61,54907.61
2017,Sul,RS,Rio Grande do Sul,Dois Irmãos das Missões,99829.40,2669.11,102498.50,47496.99
2017,Sul,RS,Rio Grande do Sul,Dois Lajeados,87746.01,5089.75,92835.76,27065.82
2017,Sul,RS,Rio Grande do Sul,Dom Feliciano,238518.85,10910.90,249429.75,16325.01
2017,Sul,RS,Rio Grande do Sul,Dom Pedro de Alcântara,51709.58,4469.24,56178.82,21466.88
2017,Sul,RS,Rio Grande do Sul,Dom Pedrito,1273931.21,89543.11,1363474.32,34239.22
2017,Sul,RS,Rio Grande do Sul,Dona Francisca,68572.03,4309.93,72881.96,21879.90
2017,Sul,RS,Rio Grande do Sul,Doutor Maurício Cardoso,162561.93,11952.49,174514.42,34151.55
2017,Sul,RS,Rio Grande do Sul,Doutor Ricardo,48037.24,4143.03,52180.27,25195.69
2017,Sul,RS,Rio Grande do Sul,Eldorado do Sul,1206581.19,383503.45,1590084.64,41214.19
2017,Sul,RS,Rio Grande do Sul,Encantado,717608.38,109402.38,827010.76,37373.95
2017,Sul,RS,Rio Grande do Sul,Encruzilhada do Sul,507615.77,28108.83,535724.60,20706.73
2017,Sul,RS,Rio Grande do Sul,Engenho Velho,45547.02,2135.89,47682.91,35584.26
2017,Sul,RS,Rio Grande do Sul,Entre-Ijuís,315095.83,27661.33,342757.16,38164.70
2017,Sul,RS,Rio Grande do Sul,Entre Rios do Sul,189265.10,3566.76,192831.86,63536.03
2017,Sul,RS,Rio Grande do Sul,Erebango,94990.79,8252.76,103243.56,33673.70
2017,Sul,RS,Rio Grande do Sul,Erechim,3841487.68,642964.31,4484451.99,43354.43
2017,Sul,RS,Rio Grande do Sul,Ernestina,120673.19,10093.14,130766.34,40673.82
2017,Sul,RS,Rio Grande do Sul,Herval,135665.83,4790.75,140456.58,20122.72
2017,Sul,RS,Rio Grande do Sul,Erval Grande,85613.28,5922.91,91536.18,17705.26
2017,Sul,RS,Rio Grande do Sul,Erval Seco,213810.84,16535.50,230346.34,30071.32
2017,Sul,RS,Rio Grande do Sul,Esmeralda,171104.04,7886.85,178990.88,54026.83
2017,Sul,RS,Rio Grande do Sul,Esperança do Sul,65066.84,3279.31,68346.15,21331.51
2017,Sul,RS,Rio Grande do Sul,Espumoso,603710.49,63680.36,667390.85,42125.28
2017,Sul,RS,Rio Grande do Sul,Estação,277374.99,44932.79,322307.78,52314.20
2017,Sul,RS,Rio Grande do Sul,Estância Velha,1162988.85,147215.72,1310204.57,27707.50
2017,Sul,RS,Rio Grande do Sul,Esteio,2674457.82,508847.67,3183305.49,37789.87
2017,Sul,RS,Rio Grande do Sul,Estrela,1109388.00,165827.49,1275215.49,38479.65
2017,Sul,RS,Rio Grande do Sul,Estrela Velha,119303.97,6727.88,126031.85,33653.36
2017,Sul,RS,Rio Grande do Sul,Eugênio de Castro,163765.07,10587.64,174352.71,64599.00
2017,Sul,RS,Rio Grande do Sul,Fagundes Varela,72646.84,5991.21,78638.05,28868.59
2017,Sul,RS,Rio Grande do Sul,Farroupilha,2566727.80,595119.10,3161846.90,45466.72
2017,Sul,RS,Rio Grande do Sul,Faxinal do Soturno,171186.54,14067.54,185254.07,26977.44
2017,Sul,RS,Rio Grande do Sul,Faxinalzinho,54316.99,1935.36,56252.34,22295.82
2017,Sul,RS,Rio Grande do Sul,Fazenda Vilanova,103090.58,11967.63,115058.21,27434.00
2017,Sul,RS,Rio Grande do Sul,Feliz,355023.58,47850.15,402873.73,30352.88
2017,Sul,RS,Rio Grande do Sul,Flores da Cunha,1221776.37,259505.72,1481282.08,50038.24
2017,Sul,RS,Rio Grande do Sul,Floriano Peixoto,48395.18,1907.96,50303.14,25691.08
2017,Sul,RS,Rio Grande do Sul,Fontoura Xavier,178206.55,8214.00,186420.55,17203.82
2017,Sul,RS,Rio Grande do Sul,Formigueiro,170835.56,11256.76,182092.32,25817.71
2017,Sul,RS,Rio Grande do Sul,Forquetinha,39044.20,1664.01,40708.20,16160.46
2017,Sul,RS,Rio Grande do Sul,Fortaleza dos Valos,232406.05,15335.40,247741.45,53997.70
2017,Sul,RS,Rio Grande do Sul,Frederico Westphalen,942577.65,108401.53,1050979.17,34087.29
2017,Sul,RS,Rio Grande do Sul,Garibaldi,1481298.37,331443.58,1812741.95,53912.14
2017,Sul,RS,Rio Grande do Sul,Garruchos,97924.75,4424.48,102349.23,32165.06
2017,Sul,RS,Rio Grande do Sul,Gaurama,205160.42,24880.97,230041.39,39136.00
2017,Sul,RS,Rio Grande do Sul,General Câmara,145459.66,5713.22,151172.88,17450.41
2017,Sul,RS,Rio Grande do Sul,Gentil,92016.47,7149.66,99166.13,58161.95
2017,Sul,RS,Rio Grande do Sul,Getúlio Vargas,461033.42,37568.11,498601.53,29949.64
2017,Sul,RS,Rio Grande do Sul,Giruá,586789.29,50153.27,636942.56,37315.75
2017,Sul,RS,Rio Grande do Sul,Glorinha,305637.27,34038.73,339676.00,44378.89
2017,Sul,RS,Rio Grande do Sul,Gramado,1527186.42,192874.35,1720060.77,49078.69
2017,Sul,RS,Rio Grande do Sul,Gramado dos Loureiros,41842.21,1013.58,42855.79,19072.45
2017,Sul,RS,Rio Grande do Sul,Gramado Xavier,80996.59,1401.76,82398.35,19383.29
2017,Sul,RS,Rio Grande do Sul,Gravataí,9109921.15,3296158.18,12406079.33,45089.08
2017,Sul,RS,Rio Grande do Sul,Guabiju,64274.43,3243.55,67517.98,42198.74
2017,Sul,RS,Rio Grande do Sul,Guaíba,3913080.32,1716161.67,5629241.99,56669.84
2017,Sul,RS,Rio Grande do Sul,Guaporé,750460.38,78135.37,828595.75,33362.69
2017,Sul,RS,Rio Grande do Sul,Guarani das Missões,271754.89,28432.61,300187.50,37151.92
2017,Sul,RS,Rio Grande do Sul,Harmonia,141455.75,18558.93,160014.68,34308.46
2017,Sul,RS,Rio Grande do Sul,Herveiras,61577.70,1474.86,63052.56,20538.29
2017,Sul,RS,Rio Grande do Sul,Horizontina,1195944.60,388033.29,1583977.89,81910.12
2017,Sul,RS,Rio Grande do Sul,Hulha Negra,143166.76,16374.45,159541.21,24316.60
2017,Sul,RS,Rio Grande do Sul,Humaitá,127151.62,10420.24,137571.86,27580.56
2017,Sul,RS,Rio Grande do Sul,Ibarama,84679.08,3353.46,88032.54,19480.54
2017,Sul,RS,Rio Grande do Sul,Ibiaçá,173815.21,18876.99,192692.20,39763.14
2017,Sul,RS,Rio Grande do Sul,Ibiraiaras,212874.27,25709.45,238583.71,31990.31
2017,Sul,RS,Rio Grande do Sul,Ibirapuitã,91432.62,3780.84,95213.46,22915.39
2017,Sul,RS,Rio Grande do Sul,Ibirubá,806634.46,97401.62,904036.08,44413.47
2017,Sul,RS,Rio Grande do Sul,Igrejinha,1380430.45,213403.04,1593833.48,45664.66
2017,Sul,RS,Rio Grande do Sul,Ijuí,2867314.40,327653.09,3194967.50,38341.14
2017,Sul,RS,Rio Grande do Sul,Ilópolis,104437.39,7002.26,111439.65,26520.62
2017,Sul,RS,Rio Grande do Sul,Imbé,450237.19,31258.84,481496.03,23398.58
2017,Sul,RS,Rio Grande do Sul,Imigrante,150728.88,30181.89,180910.78,57304.65
2017,Sul,RS,Rio Grande do Sul,Independência,197702.74,20513.70,218216.44,33073.12
2017,Sul,RS,Rio Grande do Sul,Inhacorá,56053.85,2459.69,58513.54,25308.63
2017,Sul,RS,Rio Grande do Sul,Ipê,187433.33,8719.44,196152.77,30261.15
2017,Sul,RS,Rio Grande do Sul,Ipiranga do Sul,81723.29,3524.39,85247.68,43163.38
2017,Sul,RS,Rio Grande do Sul,Iraí,160217.99,14698.54,174916.53,22082.63
2017,Sul,RS,Rio Grande do Sul,Itaara,83508.28,4823.97,88332.25,16406.44
2017,Sul,RS,Rio Grande do Sul,Itacurubi,85547.50,2078.25,87625.75,24669.41
2017,Sul,RS,Rio Grande do Sul,Itapuca,52782.01,751.04,53533.05,23325.95
2017,Sul,RS,Rio Grande do Sul,Itaqui,1215658.01,123006.01,1338664.01,34314.16
2017,Sul,RS,Rio Grande do Sul,Itati,58736.28,1635.34,60371.62,23372.68
2017,Sul,RS,Rio Grande do Sul,Itatiba do Sul,62145.20,2464.54,64609.74,16583.61
2017,Sul,RS,Rio Grande do Sul,Ivorá,47322.28,1235.78,48558.06,23078.92
2017,Sul,RS,Rio Grande do Sul,Ivoti,762876.00,140930.15,903806.15,40144.18
2017,Sul,RS,Rio Grande do Sul,Jaboticaba,82335.68,3589.26,85924.94,21049.72
2017,Sul,RS,Rio Grande do Sul,Jacuizinho,97164.41,1759.71,98924.12,37105.82
2017,Sul,RS,Rio Grande do Sul,Jacutinga,110170.01,6641.15,116811.16,31536.49
2017,Sul,RS,Rio Grande do Sul,Jaguarão,679426.98,43000.23,722427.21,25658.02
2017,Sul,RS,Rio Grande do Sul,Jaguari,226729.18,13126.11,239855.28,20831.62
2017,Sul,RS,Rio Grande do Sul,Jaquirana,65686.24,2608.54,68294.78,16726.62
2017,Sul,RS,Rio Grande do Sul,Jari,173898.56,2817.29,176715.85,48481.71
2017,Sul,RS,Rio Grande do Sul,Jóia,387774.15,18705.85,406480.00,46834.89
2017,Sul,RS,Rio Grande do Sul,Júlio de Castilhos,923974.92,128992.01,1052966.93,52616.78
2017,Sul,RS,Rio Grande do Sul,Lagoa Bonita do Sul,58657.01,1326.87,59983.88,21032.21
2017,Sul,RS,Rio Grande do Sul,Lagoão,102332.12,2153.84,104485.96,16035.29
2017,Sul,RS,Rio Grande do Sul,Lagoa dos Três Cantos,71480.11,4093.01,75573.12,45801.89
2017,Sul,RS,Rio Grande do Sul,Lagoa Vermelha,878647.08,86170.00,964817.07,33907.96
2017,Sul,RS,Rio Grande do Sul,Lajeado,3109990.42,552799.50,3662789.92,45888.70
2017,Sul,RS,Rio Grande do Sul,Lajeado do Bugre,42999.68,932.44,43932.12,16923.00
2017,Sul,RS,Rio Grande do Sul,Lavras do Sul,211947.54,6635.18,218582.72,27998.30
2017,Sul,RS,Rio Grande do Sul,Liberato Salzano,117273.42,7336.11,124609.54,21915.15
2017,Sul,RS,Rio Grande do Sul,Lindolfo Collor,277007.13,23104.36,300111.50,52057.50
2017,Sul,RS,Rio Grande do Sul,Linha Nova,45318.84,1150.81,46469.65,27143.49
2017,Sul,RS,Rio Grande do Sul,Machadinho,144244.34,8872.40,153116.74,27148.36
2017,Sul,RS,Rio Grande do Sul,Maçambará,236914.33,9141.11,246055.44,51218.87
2017,Sul,RS,Rio Grande do Sul,Mampituba,55107.27,1401.08,56508.35,18352.82
2017,Sul,RS,Rio Grande do Sul,Manoel Viana,224078.97,10654.07,234733.04,31793.72
2017,Sul,RS,Rio Grande do Sul,Maquiné,105884.64,6261.74,112146.38,15984.38
2017,Sul,RS,Rio Grande do Sul,Maratá,87746.84,4548.00,92294.84,34476.97
2017,Sul,RS,Rio Grande do Sul,Marau,1670344.04,221454.96,1891799.00,46075.14
2017,Sul,RS,Rio Grande do Sul,Marcelino Ramos,106057.09,6351.03,112408.12,22750.07
2017,Sul,RS,Rio Grande do Sul,Mariana Pimentel,64207.12,3110.58,67317.70,17120.47
2017,Sul,RS,Rio Grande do Sul,Mariano Moro,44687.47,2414.97,47102.43,21507.96
2017,Sul,RS,Rio Grande do Sul,Marques de Souza,78954.04,4498.44,83452.48,20065.51
2017,Sul,RS,Rio Grande do Sul,Mata,100772.23,6158.03,106930.26,20868.51
2017,Sul,RS,Rio Grande do Sul,Mato Castelhano,76655.31,5260.68,81915.98,31824.39
2017,Sul,RS,Rio Grande do Sul,Mato Leitão,119880.99,10620.06,130501.05,30519.42
2017,Sul,RS,Rio Grande do Sul,Mato Queimado,48697.15,1302.15,49999.30,28089.49
2017,Sul,RS,Rio Grande do Sul,Maximiliano de Almeida,93124.48,4533.69,97658.17,20328.51
2017,Sul,RS,Rio Grande do Sul,Minas do Leão,128375.86,23619.89,151995.75,18860.37
2017,Sul,RS,Rio Grande do Sul,Miraguaí,108462.83,10238.60,118701.42,23859.58
2017,Sul,RS,Rio Grande do Sul,Montauri,48190.67,5476.76,53667.43,34736.20
2017,Sul,RS,Rio Grande do Sul,Monte Alegre dos Campos,70234.15,2598.64,72832.78,22416.98
2017,Sul,RS,Rio Grande do Sul,Monte Belo do Sul,123641.03,8186.12,131827.15,49024.60
2017,Sul,RS,Rio Grande do Sul,Montenegro,2739839.54,561841.71,3301681.26,51695.39
2017,Sul,RS,Rio Grande do Sul,Mormaço,81973.12,6592.89,88566.01,29660.42
2017,Sul,RS,Rio Grande do Sul,Morrinhos do Sul,57850.44,2221.29,60071.73,18974.01
2017,Sul,RS,Rio Grande do Sul,Morro Redondo,80885.56,8351.66,89237.22,13590.80
2017,Sul,RS,Rio Grande do Sul,Morro Reuter,157169.48,15601.83,172771.31,27942.96
2017,Sul,RS,Rio Grande do Sul,Mostardas,350652.71,15246.59,365899.30,28599.29
2017,Sul,RS,Rio Grande do Sul,Muçum,260610.76,23108.34,283719.10,56675.81
2017,Sul,RS,Rio Grande do Sul,Muitos Capões,364233.86,12347.19,376581.05,119322.26
2017,Sul,RS,Rio Grande do Sul,Muliterno,42703.55,1479.95,44183.50,23217.81
2017,Sul,RS,Rio Grande do Sul,Não-Me-Toque,1001707.41,144838.15,1146545.55,66717.81
2017,Sul,RS,Rio Grande do Sul,Nicolau Vergueiro,76469.95,5250.88,81720.83,46644.31
2017,Sul,RS,Rio Grande do Sul,Nonoai,331632.53,35345.79,366978.32,29964.75
