Mês Ano,Área de atuação (Função),Subfunção,Programa Orçamentário,Plano Orçamentário,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Valor Empenhado,Valor Liquidado,Valor Pago,Valor Restos a Pagar Pagos
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,45925.41,45050.41,90042.85,132146.55
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,100.00,100.00,100.00,1743.72
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,6655.00,6655.00,6655.00,0.00
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,6078.42,6272.98,5503.31,826.60
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0.00,0.00,0.00,740.00
Jan-18,08 - Assistência social,244 - Assistência comunitária,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0001 - DISTRIBUICAO DE ALIMENTOS A GRUPOS POPULACIONAIS ESPECIFICOS - BRASIL SEM MISERIA,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,356997.60
Jan-18,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,188216.68
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,2057.00,2057.00,2057.00,0.00
Jan-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,9189.00,9189.00,9189.00,0.00
Jan-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,109112.35,109112.35,109112.35,0.00
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,07 - Contribuição a Entidades Fechadas de Previdência,90 - Reserva de Contingência,26848.32,26848.32,26848.32,0.00
Jan-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,91 - Sentenças Judiciais,90 - Reserva de Contingência,1378.14,1378.14,0.00,0.00
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,9891.51,9891.51,33697.45,0.00
Jan-18,20 - Agricultura,125 - Normatização e fiscalização,2077 - AGROPECUARIA SUSTENTAVEL,0000 - FISCALIZACAO DOS ESTOQUES E DAS OPERACOES DE GARANTIA E SUSTENTACAO DE PRECOS NA COMERCIALIZACAO DE PRODUTOS AGROPECUARIOS,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,0.00,0.00,0.00,1619.03
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,847.00,847.00,847.00,0.00
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS,9583030.00,720630.10,715333.64,0.00
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,0.00,0.00,0.00,740.26
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,4.85,4.85,8.17,225242.84
Jan-18,20 - Agricultura,301 - Atenção básica,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,111028.13,110968.23,104351.48,281725.23
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,190.50,0.00
Jan-18,08 - Assistência social,244 - Assistência comunitária,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0001 - DISTRIBUICAO DE ALIMENTOS A GRUPOS POPULACIONAIS ESPECIFICOS - BRASIL SEM MISERIA,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,90.04,90.04,90.04,0.00
Jan-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,200.00,200.00,200.00,0.00
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,2790245.00,242511.13,242511.13,0.00
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,362.00,362.00,362.00,0.00
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,3500.00,3500.00,3500.00,0.00
Jan-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0000 - FORMACAO DE ESTOQUES PUBLICOS - AGF,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,91 - APLICACOES DIRETAS - OPERACOES INTERNAS,255.74,255.74,300.58,19518.02
Jan-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,11 - Vencimentos e Vantagens Fixas - Pessoal Civil,90 - Reserva de Contingência,1928906.00,166837.66,166837.66,0.00
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,163460.47,139580.87,131563.26,17237.33
Feb-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,2670.30,2670.30,2412.79,2320.74
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,8910.10,2916.34,3175.00,703.02
Feb-18,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,400156.58
Feb-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,23898.19,23898.19,14709.19,0.00
Feb-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,29185.75,29185.75,0.00,0.00
Feb-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,91 - Sentenças Judiciais,90 - Reserva de Contingência,19174.41,19174.41,10377.79,0.00
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,63086.40,63086.40,82799.51,0.00
Feb-18,20 - Agricultura,125 - Normatização e fiscalização,2077 - AGROPECUARIA SUSTENTAVEL,0000 - FISCALIZACAO DOS ESTOQUES E DAS OPERACOES DE GARANTIA E SUSTENTACAO DE PRECOS NA COMERCIALIZACAO DE PRODUTOS AGROPECUARIOS,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,0.00,0.00,0.00,3134.07
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,1210.00,1210.00,1210.00,0.00
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS,0.00,734079.14,733034.29,0.00
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,342.00,342.00,342.00,77.25
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,93 - Indenizações e Restituições,90 - Reserva de Contingência,18533.49,18533.49,78637.52,0.00
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,42337.91,42337.91,1679.45,139527.21
Feb-18,20 - Agricultura,301 - Atenção básica,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,284564.25,284624.15,269379.52,14363.46
Feb-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,381.71,381.71,359.38,0.00
Feb-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,1000.68,1000.68,0.00,0.00
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,0.00,220187.63,220187.63,0.00
Feb-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,-1242.68,-1242.68,-1242.68,0.00
Feb-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,11 - Vencimentos e Vantagens Fixas - Pessoal Civil,90 - Reserva de Contingência,0.00,166796.17,166796.17,0.00
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,127660.64,120524.24,238198.54,20287.56
Mar-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,180.00,183.60,180.00,0.00
Mar-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,13310.00,13310.00,13310.00,0.00
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,31867.19,27855.90,13603.65,136.00
Mar-18,20 - Agricultura,301 - Atenção básica,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0002 - EXAMES PERIODICOS - CIVIS,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,11672.00,11672.00,10569.00,0.00
Mar-18,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,190367.47
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,94 - Indenizações e Restituições Trabalhistas,90 - Reserva de Contingência,953.47,0.00,0.00,0.00
Mar-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,9189.00,9189.00,18378.00,0.00
Mar-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,160662.44,160662.44,189848.19,0.00
Mar-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,91 - Sentenças Judiciais,90 - Reserva de Contingência,28122.39,28122.39,38297.15,0.00
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,61215.30,61215.30,118582.99,0.00
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,1815.00,1815.00,1815.00,0.00
Mar-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,4 - Investimentos,52 - Equipamentos e Material Permanente,90 - Reserva de Contingência,0.00,0.00,0.00,10236.74
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS,0.00,740643.58,746984.89,0.00
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,342.00,268.00,268.00,0.00
Mar-18,20 - Agricultura,122 - Administração geral,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,95561.03,138250.24,427213.05,7844.89
Mar-18,20 - Agricultura,301 - Atenção básica,"2105 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,264259.34,264259.34,268047.08,0.00
Mar-18,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,22.33,0.00
Mar-18,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,1357.69,1357.69,2358.37,0.00
