epidemiological_week,date,state,city,city_ibge_code,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_deaths,last_available_death_rate,estimated_population,infected_confirmed
202019,5/8/2020,RJ,Iguaba Grande,3301876,23,7975864,4,0.1739,28837,1
202019,5/8/2020,RJ,Importados/Indefinidos,,12,,0,0,,1
202019,5/8/2020,RJ,ItaboraÃ­,3301900,264,10884668,15,0.0568,242543,1
202019,5/8/2020,RJ,ItaguaÃ­,3302007,59,4376238,8,0.1356,134819,1
202019,5/8/2020,RJ,Italva,3302056,3,1960912,0,0,15299,1
202019,5/8/2020,RJ,Itaocara,3302106,7,3014383,1,0.1429,23222,1
202019,5/8/2020,RJ,Itaperuna,3302205,15,1445087,0,0,103800,1
202019,5/8/2020,RJ,Itatiaia,3302254,4,1247505,0,0,32064,1
202019,5/8/2020,RJ,Japeri,3302270,47,445295,2,0.0426,105548,1
202019,5/8/2020,RJ,MacaÃ©,3302403,103,3938799,14,0.1359,261501,1
202019,5/8/2020,RJ,Macuco,3302452,2,355682,0,0,5623,1
202019,5/8/2020,RJ,MagÃ©,3302502,190,7710006,11,0.0579,246433,1
202019,5/8/2020,RJ,Mangaratiba,3302601,18,398054,2,0.1111,45220,1
202019,5/8/2020,RJ,MaricÃ¡,3302700,109,6625979,13,0.1193,164504,1
202019,5/8/2020,RJ,Mendes,3302809,7,3753754,0,0,18648,1
202019,5/8/2020,RJ,Mesquita,3302858,212,12006638,20,0.0943,176569,1
202019,5/8/2020,RJ,Miguel Pereira,3302908,9,3518236,1,0.1111,25581,1
202019,5/8/2020,RJ,Miracema,3303005,6,2209619,0,0,27154,1
202019,5/8/2020,RJ,Natividade,3303104,2,130625,0,0,15311,1
202019,5/8/2020,RJ,NilÃ³polis,3303203,131,8051975,9,0.0687,162693,1
202019,5/8/2020,RJ,NiterÃ³i,3303302,630,12225485,40,0.0635,515317,1
202019,5/8/2020,RJ,Nova Friburgo,3303401,66,3452641,8,0.1212,191158,1
202019,5/8/2020,RJ,Nova IguaÃ§u,3303500,574,6971925,60,0.1045,823302,1
202019,5/8/2020,RJ,Paracambi,3303609,41,7782397,3,0.0732,52683,1
202019,5/8/2020,RJ,ParaÃ­ba do Sul,3303708,15,3369424,1,0.0667,44518,1
202019,5/8/2020,RJ,Paraty,3303807,10,2289377,1,0.1,43680,1
202019,5/8/2020,RJ,Paty do Alferes,3303856,5,1794817,0,0,27858,1
202019,5/8/2020,RJ,PetrÃ³polis,3303906,147,4793301,12,0.0816,306678,1
202019,5/8/2020,RJ,Pinheiral,3303955,17,6702413,0,0,25364,1
202019,5/8/2020,RJ,PiraÃ­,3304003,9,3046201,0,0,29545,1
202019,5/8/2020,RJ,PorciÃºncula,3304102,3,1582278,0,0,18960,1
202019,5/8/2020,RJ,Porto Real,3304110,3,1501953,0,0,19974,1
202019,5/8/2020,RJ,Quatis,3304128,4,2771043,0,0,14435,1
202019,5/8/2020,RJ,Queimados,3304144,104,6872171,5,0.0481,151335,1
202019,5/8/2020,RJ,QuissamÃ£,3304151,7,2785959,0,0,25126,1
202019,5/8/2020,RJ,Resende,3304201,36,2720842,4,0.1111,132312,1
202019,5/8/2020,RJ,Rio Bonito,3304300,33,5447972,4,0.1212,60573,1
202019,5/8/2020,RJ,Rio das Flores,3304508,5,5351027,0,0,9344,1
202019,5/8/2020,RJ,Rio das Ostras,3304524,66,4252769,7,0.1061,155193,1
202019,5/8/2020,RJ,Rio de Janeiro,3304557,9672,14333529,1002,0.1036,6747815,1
202019,5/8/2020,RJ,Santa Maria Madalena,3304607,3,2886836,0,0,10392,1
202019,5/8/2020,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,8,1878199,1,0.125,42594,1
202019,5/8/2020,RJ,SÃ£o FidÃ©lis,3304805,24,6199948,0,0,38710,1
202019,5/8/2020,RJ,SÃ£o Francisco de Itabapoana,3304755,13,3079839,1,0.0769,42210,1
202019,5/8/2020,RJ,SÃ£o GonÃ§alo,3304904,423,387456,36,0.0851,1091737,1
202019,5/8/2020,RJ,SÃ£o JoÃ£o da Barra,3305000,20,5491036,1,0.05,36423,1
202019,5/8/2020,RJ,SÃ£o JoÃ£o de Meriti,3305109,306,6470631,27,0.0882,472906,1
202019,5/8/2020,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,4,555093,0,0,7206,1
202019,5/8/2020,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,3,1368863,0,0,21916,1
202019,5/8/2020,RJ,SÃ£o Pedro da Aldeia,3305208,32,3017473,3,0.0938,106049,1
202019,5/8/2020,RJ,SÃ£o SebastiÃ£o do Alto,3305307,1,1065303,0,0,9387,1
202019,5/8/2020,RJ,Sapucaia,3305406,19,10411529,2,0.1053,18249,1
202019,5/8/2020,RJ,Saquarema,3305505,47,5188612,4,0.0851,90583,1
202019,5/8/2020,RJ,SeropÃ©dica,3305554,16,1925576,0,0,83092,1
202019,5/8/2020,RJ,Silva Jardim,3305604,9,413337,1,0.1111,21774,1
202019,5/8/2020,RJ,Sumidouro,3305703,1,638284,0,0,15667,1
202019,5/8/2020,RJ,TanguÃ¡,3305752,18,5200809,6,0.3333,34610,1
202019,5/8/2020,RJ,TeresÃ³polis,3305802,77,4179331,7,0.0909,184240,1
202019,5/8/2020,RJ,Trajano de Moraes,3305901,0,,0,0,10640,0
202019,5/8/2020,RJ,TrÃªs Rios,3306008,30,3652212,1,0.0333,82142,1
202019,5/8/2020,RJ,ValenÃ§a,3306107,17,2211555,1,0.0588,76869,1
202019,5/8/2020,RJ,Vassouras,3306206,8,2157323,1,0.125,37083,1
202019,5/8/2020,RJ,Volta Redonda,3306305,385,1405171,16,0.0416,273988,1
202019,5/8/2020,RJ,,33,15741,9064165,1503,0.0955,17366189,1
202019,5/7/2020,RJ,Angra dos Reis,3300100,68,3284326,3,0.0441,207044,1
202019,5/7/2020,RJ,AperibÃ©,3300159,3,2520797,0,0,11901,1
202019,5/7/2020,RJ,Araruama,3300209,43,3201954,2,0.0465,134293,1
202019,5/7/2020,RJ,Areal,3300225,3,2367985,0,0,12669,1
202019,5/7/2020,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,16,4640775,0,0,34477,1
202019,5/7/2020,RJ,Arraial do Cabo,3300258,9,2941849,1,0.1111,30593,1
202019,5/7/2020,RJ,Barra do PiraÃ­,3300308,23,2282561,3,0.1304,100764,1
202019,5/7/2020,RJ,Barra Mansa,3300407,49,2651042,1,0.0204,184833,1
202019,5/7/2020,RJ,Belford Roxo,3300456,227,4423934,21,0.0925,513118,1
202019,5/7/2020,RJ,Bom Jardim,3300506,9,325898,2,0.2222,27616,1
202019,5/7/2020,RJ,Bom Jesus do Itabapoana,3300605,13,3494342,1,0.0769,37203,1
202019,5/7/2020,RJ,Cabo Frio,3300704,64,2778043,5,0.0781,230378,1
202019,5/7/2020,RJ,Cachoeiras de Macacu,3300803,27,4552889,1,0.037,59303,1
202019,5/7/2020,RJ,Campos dos Goytacazes,3301009,78,1525917,3,0.0385,511168,1
202019,5/7/2020,RJ,Cantagalo,3301108,1,495835,0,0,20168,1
202019,5/7/2020,RJ,Carapebus,3300936,6,3617509,0,0,16586,1
202019,5/7/2020,RJ,Carmo,3301207,1,525486,0,0,19030,1
202019,5/7/2020,RJ,Casimiro de Abreu,3301306,27,5994538,2,0.0741,45041,1
202019,5/7/2020,RJ,ConceiÃ§Ã£o de Macabu,3301405,2,854774,0,0,23398,1
202019,5/7/2020,RJ,Cordeiro,3301504,2,9074,0,0,22041,1
202019,5/7/2020,RJ,Duque de Caxias,3301702,567,6132222,93,0.164,924624,1
202019,5/7/2020,RJ,Engenheiro Paulo de Frontin,3301801,1,710682,0,0,14071,1
202019,5/7/2020,RJ,Guapimirim,3301850,19,3095067,3,0.1579,61388,1
202019,5/7/2020,RJ,Iguaba Grande,3301876,22,7629088,4,0.1818,28837,1
202019,5/7/2020,RJ,Importados/Indefinidos,,0,,0,0,,0
202019,5/7/2020,RJ,ItaboraÃ­,3301900,258,10637289,14,0.0543,242543,1
202019,5/7/2020,RJ,ItaguaÃ­,3302007,57,4227891,8,0.1404,134819,1
202019,5/7/2020,RJ,Italva,3302056,1,653637,0,0,15299,1
202019,5/7/2020,RJ,Itaocara,3302106,5,2153131,1,0.2,23222,1
202019,5/7/2020,RJ,Itaperuna,3302205,3,289017,0,0,103800,1
202019,5/7/2020,RJ,Itatiaia,3302254,4,1247505,0,0,32064,1
202019,5/7/2020,RJ,Japeri,3302270,39,3695001,2,0.0513,105548,1
202019,5/7/2020,RJ,MacaÃ©,3302403,53,2026761,14,0.2642,261501,1
202019,5/7/2020,RJ,Macuco,3302452,0,,0,0,5623,0
202019,5/7/2020,RJ,MagÃ©,3302502,142,5762215,9,0.0634,246433,1
202019,5/7/2020,RJ,Mangaratiba,3302601,15,3317116,2,0.1333,45220,1
202019,5/7/2020,RJ,MaricÃ¡,3302700,98,5957302,13,0.1327,164504,1
202019,5/7/2020,RJ,Mendes,3302809,6,3217503,0,0,18648,1
202019,5/7/2020,RJ,Mesquita,3302858,197,11157111,18,0.0914,176569,1
202019,5/7/2020,RJ,Miguel Pereira,3302908,9,3518236,1,0.1111,25581,1
202019,5/7/2020,RJ,Miracema,3303005,2,73654,0,0,27154,1
202019,5/7/2020,RJ,NilÃ³polis,3303203,115,7068528,9,0.0783,162693,1
202019,5/7/2020,RJ,NiterÃ³i,3303302,524,10168498,35,0.0668,515317,1
202019,5/7/2020,RJ,Nova Friburgo,3303401,65,3400329,7,0.1077,191158,1
202019,5/7/2020,RJ,Nova IguaÃ§u,3303500,494,6000228,56,0.1134,823302,1
202019,5/7/2020,RJ,Paracambi,3303609,56,10629615,3,0.0536,52683,1
202019,5/7/2020,RJ,ParaÃ­ba do Sul,3303708,13,2920167,1,0.0769,44518,1
202019,5/7/2020,RJ,Paraty,3303807,10,2289377,1,0.1,43680,1
202019,5/7/2020,RJ,Paty do Alferes,3303856,5,1794817,0,0,27858,1
202019,5/7/2020,RJ,PetrÃ³polis,3303906,114,3717254,12,0.1053,306678,1
202019,5/7/2020,RJ,Pinheiral,3303955,16,6308153,0,0,25364,1
202019,5/7/2020,RJ,PiraÃ­,3304003,5,1692334,0,0,29545,1
202019,5/7/2020,RJ,PorciÃºncula,3304102,2,1054852,0,0,18960,1
202019,5/7/2020,RJ,Porto Real,3304110,3,1501953,0,0,19974,1
202019,5/7/2020,RJ,Quatis,3304128,3,2078282,0,0,14435,1
202019,5/7/2020,RJ,Queimados,3304144,76,5021971,5,0.0658,151335,1
202019,5/7/2020,RJ,QuissamÃ£,3304151,5,1989971,0,0,25126,1
202019,5/7/2020,RJ,Resende,3304201,28,211621,4,0.1429,132312,1
202019,5/7/2020,RJ,Rio Bonito,3304300,30,4952702,4,0.1333,60573,1
202019,5/7/2020,RJ,Rio das Flores,3304508,4,4280822,0,0,9344,1
202019,5/7/2020,RJ,Rio das Ostras,3304524,49,3157359,7,0.1429,155193,1
202019,5/7/2020,RJ,Rio de Janeiro,3304557,9051,13413231,919,0.1015,6747815,1
202019,5/7/2020,RJ,Santa Maria Madalena,3304607,1,962279,0,0,10392,1
202019,5/7/2020,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,4,939099,1,0.25,42594,1
202019,5/7/2020,RJ,SÃ£o FidÃ©lis,3304805,5,1291656,0,0,38710,1
202019,5/7/2020,RJ,SÃ£o Francisco de Itabapoana,3304755,11,2606018,1,0.0909,42210,1
202019,5/7/2020,RJ,SÃ£o GonÃ§alo,3304904,374,3425733,34,0.0909,1091737,1
202019,5/7/2020,RJ,SÃ£o JoÃ£o da Barra,3305000,19,5216484,1,0.0526,36423,1
202019,5/7/2020,RJ,SÃ£o JoÃ£o de Meriti,3305109,267,5645942,25,0.0936,472906,1
202019,5/7/2020,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,3,4163197,0,0,7206,1
202019,5/7/2020,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,2,912575,0,0,21916,1
202019,5/7/2020,RJ,SÃ£o Pedro da Aldeia,3305208,28,2640289,3,0.1071,106049,1
202019,5/7/2020,RJ,SÃ£o SebastiÃ£o do Alto,3305307,2,2130606,0,0,9387,1
202019,5/7/2020,RJ,Sapucaia,3305406,19,10411529,2,0.1053,18249,1
202019,5/7/2020,RJ,Saquarema,3305505,45,496782,4,0.0889,90583,1
202019,5/7/2020,RJ,SeropÃ©dica,3305554,16,1925576,0,0,83092,1
202019,5/7/2020,RJ,Silva Jardim,3305604,8,3674107,1,0.125,21774,1
202019,5/7/2020,RJ,Sumidouro,3305703,4,2553137,0,0,15667,1
202019,5/7/2020,RJ,TanguÃ¡,3305752,19,5489743,6,0.3158,34610,1
202019,5/7/2020,RJ,TeresÃ³polis,3305802,68,3690838,7,0.1029,184240,1
202019,5/7/2020,RJ,Trajano de Moraes,3305901,0,,0,0,10640,0
202019,5/7/2020,RJ,TrÃªs Rios,3306008,30,3652212,1,0.0333,82142,1
202019,5/7/2020,RJ,ValenÃ§a,3306107,15,1951372,1,0.0667,76869,1
202019,5/7/2020,RJ,Vassouras,3306206,7,1887657,1,0.1429,37083,1
202019,5/7/2020,RJ,Volta Redonda,3306305,372,13577237,16,0.043,273988,1
202019,5/7/2020,RJ,,33,14156,8151472,1394,0.0985,17366189,1
202019,5/6/2020,RJ,Angra dos Reis,3300100,58,2801337,0,0,207044,1
202019,5/6/2020,RJ,AperibÃ©,3300159,3,2520797,0,0,11901,1
202019,5/6/2020,RJ,Araruama,3300209,34,2531778,1,0.0294,134293,1
202019,5/6/2020,RJ,Areal,3300225,3,2367985,0,0,12669,1
202019,5/6/2020,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,14,4060678,0,0,34477,1
202019,5/6/2020,RJ,Arraial do Cabo,3300258,8,2614977,1,0.125,30593,1
202019,5/6/2020,RJ,Barra do PiraÃ­,3300308,21,2084078,3,0.1429,100764,1
202019,5/6/2020,RJ,Barra Mansa,3300407,49,2651042,1,0.0204,184833,1
202019,5/6/2020,RJ,Belford Roxo,3300456,204,3975694,17,0.0833,513118,1
202019,5/6/2020,RJ,Bom Jardim,3300506,9,325898,2,0.2222,27616,1
202019,5/6/2020,RJ,Bom Jesus do Itabapoana,3300605,13,3494342,1,0.0769,37203,1
202019,5/6/2020,RJ,Cabo Frio,3300704,57,2474195,4,0.0702,230378,1
202019,5/6/2020,RJ,Cachoeiras de Macacu,3300803,19,3203885,1,0.0526,59303,1
202019,5/6/2020,RJ,Campos dos Goytacazes,3301009,75,1467228,3,0.04,511168,1
202019,5/6/2020,RJ,Cantagalo,3301108,1,495835,0,0,20168,1
202019,5/6/2020,RJ,Carapebus,3300936,6,3617509,0,0,16586,1
202019,5/6/2020,RJ,Carmo,3301207,1,525486,0,0,19030,1
202019,5/6/2020,RJ,Casimiro de Abreu,3301306,26,5772518,1,0.0385,45041,1
202019,5/6/2020,RJ,ConceiÃ§Ã£o de Macabu,3301405,2,854774,0,0,23398,1
202019,5/6/2020,RJ,Cordeiro,3301504,2,9074,0,0,22041,1
202019,5/6/2020,RJ,Duque de Caxias,3301702,523,5656353,89,0.1702,924624,1
202019,5/6/2020,RJ,Engenheiro Paulo de Frontin,3301801,1,710682,0,0,14071,1
202019,5/6/2020,RJ,Guapimirim,3301850,13,2117678,2,0.1538,61388,1
202019,5/6/2020,RJ,Iguaba Grande,3301876,21,7282311,4,0.1905,28837,1
202019,5/6/2020,RJ,Importados/Indefinidos,,0,,0,0,,0
202019,5/6/2020,RJ,ItaboraÃ­,3301900,238,9812693,11,0.0462,242543,1
202019,5/6/2020,RJ,ItaguaÃ­,3302007,52,3857023,8,0.1538,134819,1
202019,5/6/2020,RJ,Italva,3302056,1,653637,0,0,15299,1
202019,5/6/2020,RJ,Itaocara,3302106,4,1722505,1,0.25,23222,1
202019,5/6/2020,RJ,Itaperuna,3302205,3,289017,0,0,103800,1
202019,5/6/2020,RJ,Itatiaia,3302254,4,1247505,0,0,32064,1
202019,5/6/2020,RJ,Japeri,3302270,37,3505514,2,0.0541,105548,1
202019,5/6/2020,RJ,MacaÃ©,3302403,50,1912039,14,0.28,261501,1
202019,5/6/2020,RJ,Macuco,3302452,0,,0,0,5623,0
202019,5/6/2020,RJ,MagÃ©,3302502,134,5437583,6,0.0448,246433,1
202019,5/6/2020,RJ,Mangaratiba,3302601,13,2874834,2,0.1538,45220,1
202019,5/6/2020,RJ,MaricÃ¡,3302700,95,5774936,13,0.1368,164504,1
202019,5/6/2020,RJ,Mendes,3302809,6,3217503,0,0,18648,1
202019,5/6/2020,RJ,Mesquita,3302858,185,1047749,16,0.0865,176569,1
202019,5/6/2020,RJ,Miguel Pereira,3302908,9,3518236,1,0.1111,25581,1
202019,5/6/2020,RJ,Miracema,3303005,2,73654,0,0,27154,1
202019,5/6/2020,RJ,NilÃ³polis,3303203,106,6515339,9,0.0849,162693,1
202019,5/6/2020,RJ,NiterÃ³i,3303302,500,9702765,33,0.066,515317,1
202019,5/6/2020,RJ,Nova Friburgo,3303401,62,324339,7,0.1129,191158,1
202019,5/6/2020,RJ,Nova IguaÃ§u,3303500,458,5562965,53,0.1157,823302,1
202019,5/6/2020,RJ,Paracambi,3303609,40,7592582,3,0.075,52683,1
202019,5/6/2020,RJ,ParaÃ­ba do Sul,3303708,11,2470911,1,0.0909,44518,1
202019,5/6/2020,RJ,Paraty,3303807,7,1602564,1,0.1429,43680,1
202019,5/6/2020,RJ,Paty do Alferes,3303856,5,1794817,0,0,27858,1
202019,5/6/2020,RJ,PetrÃ³polis,3303906,104,3391179,9,0.0865,306678,1
202019,5/6/2020,RJ,Pinheiral,3303955,9,3548336,0,0,25364,1
202019,5/6/2020,RJ,PiraÃ­,3304003,5,1692334,0,0,29545,1
202019,5/6/2020,RJ,PorciÃºncula,3304102,1,527426,0,0,18960,1
202019,5/6/2020,RJ,Porto Real,3304110,3,1501953,0,0,19974,1
202019,5/6/2020,RJ,Quatis,3304128,3,2078282,0,0,14435,1
202019,5/6/2020,RJ,Queimados,3304144,72,4757657,5,0.0694,151335,1
202019,5/6/2020,RJ,QuissamÃ£,3304151,5,1989971,0,0,25126,1
202019,5/6/2020,RJ,Resende,3304201,27,2040631,4,0.1481,132312,1
202019,5/6/2020,RJ,Rio Bonito,3304300,29,4787612,3,0.1034,60573,1
202019,5/6/2020,RJ,Rio das Flores,3304508,4,4280822,0,0,9344,1
202019,5/6/2020,RJ,Rio das Ostras,3304524,49,3157359,7,0.1429,155193,1
202019,5/6/2020,RJ,Rio de Janeiro,3304557,8577,12710781,764,0.0891,6747815,1
202019,5/6/2020,RJ,Santa Maria Madalena,3304607,1,962279,0,0,10392,1
202019,5/6/2020,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,4,939099,1,0.25,42594,1
202019,5/6/2020,RJ,SÃ£o FidÃ©lis,3304805,5,1291656,0,0,38710,1
202019,5/6/2020,RJ,SÃ£o Francisco de Itabapoana,3304755,11,2606018,1,0.0909,42210,1
202019,5/6/2020,RJ,SÃ£o GonÃ§alo,3304904,341,3123463,33,0.0968,1091737,1
202019,5/6/2020,RJ,SÃ£o JoÃ£o da Barra,3305000,19,5216484,1,0.0526,36423,1
202019,5/6/2020,RJ,SÃ£o JoÃ£o de Meriti,3305109,244,5159588,24,0.0984,472906,1
202019,5/6/2020,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,3,4163197,0,0,7206,1
202019,5/6/2020,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,2,912575,0,0,21916,1
202019,5/6/2020,RJ,SÃ£o Pedro da Aldeia,3305208,25,2357401,3,0.12,106049,1
202019,5/6/2020,RJ,SÃ£o SebastiÃ£o do Alto,3305307,2,2130606,0,0,9387,1
202019,5/6/2020,RJ,Sapucaia,3305406,19,10411529,2,0.1053,18249,1
202019,5/6/2020,RJ,Saquarema,3305505,43,4747028,4,0.093,90583,1
202019,5/6/2020,RJ,SeropÃ©dica,3305554,12,1444182,0,0,83092,1
202019,5/6/2020,RJ,Silva Jardim,3305604,6,275558,1,0.1667,21774,1
202019,5/6/2020,RJ,Sumidouro,3305703,2,1276569,0,0,15667,1
202019,5/6/2020,RJ,TanguÃ¡,3305752,16,4622941,6,0.375,34610,1
202019,5/6/2020,RJ,TeresÃ³polis,3305802,68,3690838,7,0.1029,184240,1
202019,5/6/2020,RJ,Trajano de Moraes,3305901,0,,0,0,10640,0
202019,5/6/2020,RJ,TrÃªs Rios,3306008,23,2800029,1,0.0435,82142,1
202019,5/6/2020,RJ,ValenÃ§a,3306107,10,1300915,1,0.1,76869,1
202019,5/6/2020,RJ,Vassouras,3306206,7,1887657,1,0.1429,37083,1
202019,5/6/2020,RJ,Volta Redonda,3306305,359,13102764,16,0.0446,273988,1
202019,5/6/2020,RJ,,33,13295,7655681,1205,0.0906,17366189,1
202019,5/5/2020,RJ,Angra dos Reis,3300100,58,2801337,0,0,207044,1
202019,5/5/2020,RJ,AperibÃ©,3300159,3,2520797,0,0,11901,1
202019,5/5/2020,RJ,Araruama,3300209,33,2457313,1,0.0303,134293,1
202019,5/5/2020,RJ,Areal,3300225,3,2367985,0,0,12669,1
202019,5/5/2020,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,13,377063,0,0,34477,1
202019,5/5/2020,RJ,Arraial do Cabo,3300258,8,2614977,1,0.125,30593,1
202019,5/5/2020,RJ,Barra do PiraÃ­,3300308,21,2084078,3,0.1429,100764,1
202019,5/5/2020,RJ,Barra Mansa,3300407,48,2596939,1,0.0208,184833,1
202019,5/5/2020,RJ,Belford Roxo,3300456,200,3897739,17,0.085,513118,1
202019,5/5/2020,RJ,Bom Jardim,3300506,8,2896871,1,0.125,27616,1
202019,5/5/2020,RJ,Bom Jesus do Itabapoana,3300605,13,3494342,1,0.0769,37203,1
202019,5/5/2020,RJ,Cabo Frio,3300704,55,2387381,4,0.0727,230378,1
202019,5/5/2020,RJ,Cachoeiras de Macacu,3300803,19,3203885,1,0.0526,59303,1
202019,5/5/2020,RJ,Campos dos Goytacazes,3301009,75,1467228,3,0.04,511168,1
202019,5/5/2020,RJ,Cantagalo,3301108,1,495835,0,0,20168,1
202019,5/5/2020,RJ,Carapebus,3300936,6,3617509,0,0,16586,1
202019,5/5/2020,RJ,Carmo,3301207,1,525486,0,0,19030,1
202019,5/5/2020,RJ,Casimiro de Abreu,3301306,25,5550498,0,0,45041,1
202019,5/5/2020,RJ,ConceiÃ§Ã£o de Macabu,3301405,2,854774,0,0,23398,1
202019,5/5/2020,RJ,Cordeiro,3301504,2,9074,0,0,22041,1
202019,5/5/2020,RJ,Duque de Caxias,3301702,502,5429234,84,0.1673,924624,1
202019,5/5/2020,RJ,Engenheiro Paulo de Frontin,3301801,1,710682,0,0,14071,1
202019,5/5/2020,RJ,Guapimirim,3301850,13,2117678,2,0.1538,61388,1
202019,5/5/2020,RJ,Iguaba Grande,3301876,18,6241981,4,0.2222,28837,1
202019,5/5/2020,RJ,Importados/Indefinidos,,1,,0,0,,1
202019,5/5/2020,RJ,ItaboraÃ­,3301900,236,9730233,11,0.0466,242543,1
202019,5/5/2020,RJ,ItaguaÃ­,3302007,51,378285,8,0.1569,134819,1
202019,5/5/2020,RJ,Italva,3302056,1,653637,0,0,15299,1
202019,5/5/2020,RJ,Itaocara,3302106,4,1722505,1,0.25,23222,1
202019,5/5/2020,RJ,Itaperuna,3302205,3,289017,0,0,103800,1
202019,5/5/2020,RJ,Itatiaia,3302254,3,935629,0,0,32064,1
202019,5/5/2020,RJ,Japeri,3302270,37,3505514,2,0.0541,105548,1
202019,5/5/2020,RJ,MacaÃ©,3302403,50,1912039,14,0.28,261501,1
202019,5/5/2020,RJ,Macuco,3302452,0,,0,0,5623,0
202019,5/5/2020,RJ,MagÃ©,3302502,122,4950636,6,0.0492,246433,1
202019,5/5/2020,RJ,Mangaratiba,3302601,13,2874834,2,0.1538,45220,1
202019,5/5/2020,RJ,MaricÃ¡,3302700,91,553178,12,0.1319,164504,1
202019,5/5/2020,RJ,Mendes,3302809,6,3217503,0,0,18648,1
202019,5/5/2020,RJ,Mesquita,3302858,180,10194315,15,0.0833,176569,1
202019,5/5/2020,RJ,Miguel Pereira,3302908,9,3518236,1,0.1111,25581,1
202019,5/5/2020,RJ,Miracema,3303005,1,36827,0,0,27154,1
202019,5/5/2020,RJ,NilÃ³polis,3303203,103,6330942,8,0.0777,162693,1
202019,5/5/2020,RJ,NiterÃ³i,3303302,458,8887733,31,0.0677,515317,1
202019,5/5/2020,RJ,Nova Friburgo,3303401,61,3191078,6,0.0984,191158,1
202019,5/5/2020,RJ,Nova IguaÃ§u,3303500,443,5380772,49,0.1106,823302,1
202019,5/5/2020,RJ,Paracambi,3303609,36,6833324,3,0.0833,52683,1
202019,5/5/2020,RJ,ParaÃ­ba do Sul,3303708,11,2470911,1,0.0909,44518,1
202019,5/5/2020,RJ,Paraty,3303807,7,1602564,1,0.1429,43680,1
202019,5/5/2020,RJ,Paty do Alferes,3303856,5,1794817,0,0,27858,1
202019,5/5/2020,RJ,PetrÃ³polis,3303906,104,3391179,9,0.0865,306678,1
202019,5/5/2020,RJ,Pinheiral,3303955,9,3548336,0,0,25364,1
202019,5/5/2020,RJ,PiraÃ­,3304003,5,1692334,0,0,29545,1
202019,5/5/2020,RJ,PorciÃºncula,3304102,1,527426,0,0,18960,1
202019,5/5/2020,RJ,Porto Real,3304110,3,1501953,0,0,19974,1
202019,5/5/2020,RJ,Quatis,3304128,3,2078282,0,0,14435,1
202019,5/5/2020,RJ,Queimados,3304144,72,4757657,5,0.0694,151335,1
202019,5/5/2020,RJ,QuissamÃ£,3304151,5,1989971,0,0,25126,1
202019,5/5/2020,RJ,Resende,3304201,27,2040631,4,0.1481,132312,1
202019,5/5/2020,RJ,Rio Bonito,3304300,29,4787612,3,0.1034,60573,1
202019,5/5/2020,RJ,Rio das Flores,3304508,4,4280822,0,0,9344,1
202019,5/5/2020,RJ,Rio das Ostras,3304524,46,2964051,7,0.1522,155193,1
202019,5/5/2020,RJ,Rio de Janeiro,3304557,7832,1160672,713,0.091,6747815,1
202019,5/5/2020,RJ,Santa Maria Madalena,3304607,1,962279,0,0,10392,1
202019,5/5/2020,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,4,939099,1,0.25,42594,1
202019,5/5/2020,RJ,SÃ£o FidÃ©lis,3304805,5,1291656,0,0,38710,1
202019,5/5/2020,RJ,SÃ£o Francisco de Itabapoana,3304755,11,2606018,1,0.0909,42210,1
202019,5/5/2020,RJ,SÃ£o GonÃ§alo,3304904,331,3031866,26,0.0785,1091737,1
202019,5/5/2020,RJ,SÃ£o JoÃ£o da Barra,3305000,15,4118277,1,0.0667,36423,1
202019,5/5/2020,RJ,SÃ£o JoÃ£o de Meriti,3305109,239,5053858,22,0.0921,472906,1
202019,5/5/2020,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,3,4163197,0,0,7206,1
202019,5/5/2020,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,2,912575,0,0,21916,1
202019,5/5/2020,RJ,SÃ£o Pedro da Aldeia,3305208,25,2357401,2,0.08,106049,1
202019,5/5/2020,RJ,SÃ£o SebastiÃ£o do Alto,3305307,2,2130606,0,0,9387,1
202019,5/5/2020,RJ,Sapucaia,3305406,19,10411529,2,0.1053,18249,1
202019,5/5/2020,RJ,Saquarema,3305505,41,4526236,3,0.0732,90583,1
202019,5/5/2020,RJ,SeropÃ©dica,3305554,12,1444182,0,0,83092,1
202019,5/5/2020,RJ,Silva Jardim,3305604,6,275558,1,0.1667,21774,1
202019,5/5/2020,RJ,Sumidouro,3305703,2,1276569,0,0,15667,1
202019,5/5/2020,RJ,TanguÃ¡,3305752,16,4622941,6,0.375,34610,1
