FID,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição,legenda,classe
vw_pib_percapita.fid--5b279956_17f92aca0ed_-691b,4424,SÃO PAULO,Areiópolis,2010,884769921875,11157,793018017578,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-690d,1650,MARANHÃO,Itinga do Maranhão,2010,137673,26125,526979003906,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-686,3336,MINAS GERAIS,União de Minas,2010,902776328125,4735,1906602929688,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-685f,828,ALAGOAS,Pariconha,2010,3251077148438,10539,308481005859,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6847,415,TOCANTINS,Miracema do Tocantins,2010,5609435625,19740,2841659960938,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92aca0ed_-66db,3235,MINAS GERAIS,Sardoá,2010,2373977929688,5477,433445019531,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-66cc,324,RIO GRANDE DO SUL,Putinga,2010,657796953125,4242,1550675976562,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-66a4,431,RIO GRANDE DO SUL,Nova Palma,2010,1304624375,6693,1949236914062,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-668d,1239,SERGIPE,Poço Verde,2010,98134265625,21882,448470019531,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6674,3014,MINAS GERAIS,Campo Azul,2010,2034254492188,4020,506033007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6619,1645,RIO GRANDE DO NORTE,Lagoa Salgada,2010,3188297070312,7449,428016992188,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6610,1124,GOIÁS,Turvelândia,2010,17539921875,4068,431168203125,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6551,1423,ESPIRITO SANTO,Divino de São Lourenço,2010,3439796875,5011,686449023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-653f,2392,PARÁ,Tucuruí,2010,2170090,96010,22603,Produto Interno Bruto per capita,22144.80 - 52702.10,3
vw_pib_percapita.fid--5b279956_17f92aca0ed_-64b8,1392,MATO GROSSO DO SUL,Caracol,2010,74384765625,5320,1398209960938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-63cf,1310,GOIÁS,São Francisco de Goiás,2010,3808313671875,5823,654012011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-63b2,1209,SERGIPE,Itabaiana,2010,665967625,86564,769335986328,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-63ad,4400,BAHIA,Cristópolis,2010,47487671875,14279,332569995117,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-637a,2016,CEARÁ,Jaguaretama,2010,827308359375,18411,449354980469,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6344,1986,RIO DE JANEIRO,São João de Meriti,2010,4000292,469827,851438964844,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6339,257,BAHIA,Ribeira do Pombal,2010,244964375,49263,497258007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-632c,5139,TOCANTINS,Filadélfia,2010,5833425390625,7978,731189013672,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-629b,610,RIO GRANDE DO SUL,Capela de Santana,2010,89798734375,11617,772993994141,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6223,562,RIO GRANDE DO SUL,Restinga Seca,2010,227745,15885,1433712988281,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-61c1,1176,PIAUÍ,São Miguel do Tapuio,2010,5657491015625,19831,285285009766,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6122,4647,SÃO PAULO,Marinópolis,2010,2665951367188,2158,1235380957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-61,3213,MINAS GERAIS,Cláudio,2010,26049440625,25938,1004295996094,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-60fa,501,RIO GRANDE DO SUL,Itati,2010,1731642773438,2720,636633007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-603f,622,RIO GRANDE DO SUL,Rio dos Índios,2010,4163312109375,4192,99315703125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6021,2489,MARANHÃO,São Luís Gonzaga do Maranhão,2010,967423984375,19877,486704980469,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-6011,5023,TOCANTINS,Almas,2010,4067922265625,7605,534900976562,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5d7c,1196,PIAUÍ,Campo Alegre do Fidalgo,2010,1396811035156,4647,300583007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5d63,2598,MINAS GERAIS,Nova Porteirinha,2010,64863109375,7597,853799023438,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5d4,4107,PARANÁ,Siqueira Campos,2010,160973765625,17411,924551953125,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5cc2,2491,MARANHÃO,São Pedro da Água Branca,2010,6525691796875,11481,568391015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5bbc,3638,MINAS GERAIS,Juiz de Fora,2010,7423138,526706,1409350976562,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5ac9,5389,SANTA CATARINA,Major Vieira,2010,1261029140625,7675,1643034960938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5a45,2361,PARAÍBA,São Francisco,2010,1418372070312,3544,400217993164,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5a38,4661,SÃO PAULO,Mococa,2010,1053969625,68718,1533761035156,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-59ae,73,BAHIA,Retirolândia,2010,54673390625,11798,463412011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-59a6,3941,RONDÔNIA,Monte Negro,2010,1453293125,12708,1143604980469,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-58d7,436,RIO GRANDE DO SUL,Bagé,2010,1165897,115745,1007298046875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-584,4532,SÃO PAULO,Indiana,2010,37543671875,4751,790227001953,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-576,2205,PARÁ,Anapu,2010,77226921875,20421,378173999023,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-563c,4116,PARANÁ,Mandaguari,2010,427174375,33109,1290205957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-55d1,1379,MATO GROSSO DO SUL,Aparecida do Taboado,2010,3493319375,20623,1693894921875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5579,1906,CEARÁ,Reriutaba,2010,70465125,19444,3624,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5566,698,PIAUÍ,João Costa,2010,1162699414062,3315,350738989258,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-555b,4321,BAHIA,Caldeirão Grande,2010,4351943359375,13922,312594995117,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5559,2224,PARÁ,Cachoeira do Piriá,2010,4720538671875,18777,2514,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-54df,3936,PARANÁ,Itaguajé,2010,3836825390625,4589,836091992188,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-548f,2993,MINAS GERAIS,Bueno Brandão,2010,95530296875,11212,852036035156,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-547c,1127,GOIÁS,Uruana,2010,125436234375,14115,888673046875,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-53ce,3129,MINAS GERAIS,Carmo do Rio Claro,2010,202915625,20070,1011040039062,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5396,2080,RIO GRANDE DO NORTE,Carnaubais,2010,54461640625,9712,560766015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5353,3386,MINAS GERAIS,Varzelândia,2010,783147890625,19771,396109008789,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5300,3826,RONDÔNIA,Colorado do Oeste,2010,212184,17822,1190573046875,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-52d4,2402,PARAÍBA,Picuí,2010,78050453125,19359,403173999023,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-523b,618,RIO GRANDE DO SUL,Erval Seco,2010,9242696875,8196,1127708007812,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-51b3,3814,PARANÁ,Pato Bragado,2010,542758828125,4947,1097146972656,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-5125,3255,MINAS GERAIS,Silvianópolis,2010,6148184765625,6261,981980957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-50e4,4233,SÃO PAULO,Buri,2010,246487109375,18146,1358354980469,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4fa2,2094,RIO GRANDE DO NORTE,Janduís,2010,2579589648438,5562,463787988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4f8e,1855,CEARÁ,Milagres,2010,1043564375,28077,371679003906,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4f52,1050,GOIÁS,Mimoso de Goiás,2010,2972185351562,2941,1010604003906,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4f00,5163,SANTA CATARINA,Águas Frias,2010,5692030078125,2641,2155256054688,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4ee2,1629,MARANHÃO,Governador Nunes Freire,2010,8283778125,24520,337837988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4ea4,5185,PIAUÍ,Caxingó,2010,1945699414062,5270,36920300293,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4e97,1935,RIO DE JANEIRO,Comendador Levy Gasparian,2010,150088640625,8839,1698026953125,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4e5e,4120,PARANÁ,Guaíra,2010,32770934375,29664,1104737988281,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4e47,272,BAHIA,Santana,2010,116221203125,27259,426358984375,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4e27,3742,MINAS GERAIS,Mercês,2010,5402789453125,10902,495577978516,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4e11,5057,SÃO PAULO,Joanópolis,2010,133914796875,11169,1198986035156,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4e02,1931,RIO DE JANEIRO,Sumidouro,2010,206854375,15313,1350841992188,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4c84,2578,MINAS GERAIS,Morada Nova de Minas,2010,767965234375,8750,8777,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4a96,5397,SANTA CATARINA,Modelo,2010,4824837109375,3862,1249311035156,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4a77,4762,SÃO PAULO,Presidente Bernardes,2010,14720109375,15382,956970019531,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4a15,276,BAHIA,Santo Amaro,2010,30740965625,58387,526504003906,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-49e7,1302,PIAUÍ,Canavieira,2010,1494934375,4093,365241992188,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-49d4,195,RIO GRANDE DO SUL,Catuípe,2010,153886890625,9611,1601154003906,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-49b9,2442,MARANHÃO,São João do Soter,2010,469170703125,17326,270789990234,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-49a9,5294,PIAUÍ,Demerval Lobão,2010,3542294140625,13232,267707006836,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-49a6,755,ACRE,Manoel Urbano,2010,6147873046875,7505,819170019531,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4997,878,GOIÁS,Ipameri,2010,4550391875,24021,18943390625,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-48b8,1325,RIO GRANDE DO SUL,Palmares do Sul,2010,176851203125,11998,1474005957031,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-48a3,4914,SERGIPE,São Domingos,2010,4997358984375,10555,473458984375,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4880,4194,SÃO PAULO,Anhumas,2010,370649296875,3947,939066015625,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4872,5070,TOCANTINS,Santa Rita do Tocantins,2010,327515625,2377,1377853027344,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-47e7,5498,AMAZONAS,Rio Preto da Eva,2010,216235546875,26847,805437011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4762,1326,SERGIPE,Japoatã,2010,774868359375,14027,552412011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-475b,2229,PARÁ,Capitão Poço,2010,16023015625,52797,303483007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-472f,552,RIO GRANDE DO SUL,Lagoa Vermelha,2010,40830203125,28236,1446033984375,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-46ae,4230,SÃO PAULO,Braúna,2010,4078184375,5043,808681982422,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4694,2339,PARÁ,Prainha,2010,1093583515625,26570,411585986328,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-461b,2463,PARAÍBA,Rio Tinto,2010,13568615625,23788,570397021484,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4606,2593,MINAS GERAIS,Nova Belém,2010,2705496875,3532,765995996094,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-45d4,1261,SERGIPE,Santo Amaro das Brotas,2010,67334578125,12140,554650976562,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-45cf,3859,PARANÁ,Cruzeiro do Iguaçu,2010,41468546875,4225,981504003906,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-459f,1636,MARANHÃO,Igarapé Grande,2010,44660359375,11121,401586010742,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4594,190,RIO GRANDE DO SUL,São Paulo das Missões,2010,761728046875,6767,1125650976562,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4544,505,RIO GRANDE DO SUL,Colinas,2010,28712453125,2470,1162446972656,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-452a,1641,RIO DE JANEIRO,Laje do Muriaé,2010,75229,7997,940712011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-44b7,2590,MINAS GERAIS,Nazareno,2010,90727484375,8096,1120645996094,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-448e,3594,PERNAMBUCO,Águas Belas,2010,151340671875,39672,381480004883,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-43c6,4809,SÃO PAULO,Santa Cruz da Esperança,2010,3160369140625,1733,1823641015625,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-435,2313,PARÁ,Ponta de Pedras,2010,7608896875,26445,2877,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4318,3718,PERNAMBUCO,Tamandaré,2010,11284103125,18999,593931005859,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-42e6,3288,MINAS GERAIS,Coronel Xavier Chaves,2010,2676291796875,3303,810260986328,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-42c4,3605,PERNAMBUCO,Santa Maria da Boa Vista,2010,234438703125,41745,561597021484,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-414c,346,RIO GRANDE DO SUL,Sério,2010,262679765625,2387,1100459960938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4128,3351,MINAS GERAIS,Desterro do Melo,2010,2043648242188,3302,618912011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-4105,5265,SANTA CATARINA,Chapadão do Lageado,2010,47381171875,2882,1644038085938,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-40d2,1258,ALAGOAS,Mata Grande,2010,706799765625,25309,279267993164,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-40a4,2294,PARÁ,Monte Alegre,2010,25314465625,63941,395904003906,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3f5b,3507,MINAS GERAIS,Guimarânia,2010,77488,7322,1058287011719,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3f31,5419,PIAUÍ,Esperantina,2010,133921484375,37520,356934008789,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3f1d,1478,MATO GROSSO DO SUL,Ponta Porã,2010,821485875,75941,1081741992188,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3dd4,2307,PARÁ,Palestina do Pará,2010,302050859375,7301,413712011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3db5,1826,MARANHÃO,Santana do Maranhão,2010,3781055078125,11170,338501000977,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3d94,5145,TOCANTINS,Luzinópolis,2010,1667063671875,2959,563387011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3d74,554,RIO GRANDE DO SUL,Triunfo,2010,5378395,25374,211964796875,Produto Interno Bruto per capita,133669.00 - ,5
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3d14,3116,MINAS GERAIS,Caranaíba,2010,1725289257812,3553,485587011719,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3d10,1227,GOIÁS,Posse,2010,189625765625,31257,606666992188,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3d00,1701,MARANHÃO,Maranhãozinho,2010,5688716796875,12684,448495019531,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3cfa,1002,TOCANTINS,Esperantina,2010,394198515625,8445,466783007812,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3ccb,743,ALAGOAS,Messias,2010,6211551171875,15899,390687988281,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3cc7,1858,CEARÁ,Nova Russas,2010,1206300703125,32016,376781005859,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3cbd,3534,PARANÁ,Chopinzinho,2010,249832,19517,1280074023438,Produto Interno Bruto per capita,9639.65 - 22144.80,2
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3c92,4493,BAHIA,Irará,2010,12690378125,25811,491664990234,Produto Interno Bruto per capita, - 9639.65,1
vw_pib_percapita.fid--5b279956_17f92aca0ed_-3c86,4702,SÃO PAULO,Ouroeste,2010,565069375,7598,743708125,Produto Interno Bruto per capita,52702.10 - 133669.00,4
