Ano,Órgão Superior,Órgão,Unidade Gestora,Origem,Categoria,Espécie,Detalhamento,Orçamento Atualizado (Valor Previsto),Receita Realizada (Valor Arrecadado),% Previsto/Realizado,Valor Lançado
2022,26000 - Ministério da Educação,26412 - Instituto Federal do Sul de Minas Gerais,"158137 - INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG",22 - Alienação de Bens,2 - Receitas de Capital,221 - Alienação de bens móveis,22130101 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.,10982.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26450 - Universidade Federal do Sul da Bahia,158720 - UNIVERSIDADE FEDERAL DO SUL DA BAHIA,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,0.00,7946.17,0.00%,0.00
2022,55000 - Ministério da Cidadania,55001 - Fundo Nacional de Assistência Social,330013 - FUNDO NACIONAL DE ASSISTENCIA SOCIAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público",19310212 - ALIEN.BENS E MERCADORIAS APREENDIDOS-MUL.JUR.,112995.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53903 - Fundo Constitucional de Financiamento do Nordeste,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140131 - IPI-AUTOMOVEIS-PRINCIPAL,71498023.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26238 - Universidade Federal de Minas Gerais,153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS,22 - Alienação de Bens,2 - Receitas de Capital,221 - Alienação de bens móveis,22130101 - ALIENACAO DE BENS MOVEIS E SEMOVENTES-PRINC.,0.00,900.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53901 - Fundo Constitucional de Financiamento do Norte,537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140152 - IPI-OUTROS PRODUTOS-MULTAS E JUROS,5215014.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26238 - Universidade Federal de Minas Gerais,153062 - UNIVERSIDADE FEDERAL DE MINAS GERAIS,76 - Receita de Serviços ,7 - Receitas Correntes - intra-orçamentárias,761 - Serviços Administrativos e Comerciais Gerais,76110101 - SERV.ADMIN.E COMERCIAIS GERAIS-PRINC.-INTRA,14859.00,0.00,0.00%,0.00
2022,20000 - Presidência da República,20101 - Presidência da República,110005 - SECRETARIA DE ADMINISTRACAO-SET.ORC.E FIN./PR,13 - Receita Patrimonial ,1 - Receitas Correntes,134 - Exploração de recursos naturais,13410221 - ROY.PETRO.PLAT-COM.ANTES 3/12/12-P.SAL-PRINC.,612562534.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,194 - MULTAS E JUROS DE MORA DAS REC.DE CAPITAL,19410102 - MULTAS E JUR.MORA DE TIT.MOBILIARIOS-MUL.JUR.,0.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26405 - Instituto Federal do Ceará,"158133 - INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA",15 - Receita Industrial ,1 - Receitas Correntes,151 - Receita da indústria extrativa mineral,15110101 - RECEITA INDUSTRIAL-PRINCIPAL,4320.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26267 - Universidade Federal da Integração Latino-Americana,158658 - UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA,16 - Receita de Serviços ,1 - Receitas Correntes,163 - Serviços e Atividades Referentes à Saúde,16310101 - SERV.ATENDIM.SAUDE UNID.GOV.FED.-PRINC.,0.00,1000.00,0.00%,0.00
2022,32000 - Ministério de Minas e Energia,20303 - Indústrias Nucleares do Brasil,113206 - INDUSTRIAS NUCLEARES DO BRASIL S/A - INB,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,0.00,25150.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53903 - Fundo Constitucional de Financiamento do Nordeste,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130101 - IRPF-PRINCIPAL,944293296.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público","19310102 - BENS,DIR.E VAL.PERD.EM FAVOR POD.PUB.-MUL.JUR",0.00,54.40,0.00%,0.00
2022,26000 - Ministério da Educação,26298 - Fundo Nacional de Desenvolvimento da Educação,153173 - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,21 - Operações de Crédito ,2 - Receitas de Capital,211 - Operações de crédito - mercado interno,21130000 - EMPRESTIMOS COMPULSORIOS,0.00,0.00,0.00%,198100.90
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",44208 - Serviço Florestal Brasileiro,440088 - SETORIAL PROG.ORCAMENTARIA E FINANCEIRA-SFB,24 - Transferências de Capital,2 - Receitas de Capital,246 - Transferências do Exterior,24610101 - TRANSF.EXTERIOR PARA ORGAOS E ENT.UNIAO-PRINC,850000.00,0.00,0.00%,0.00
2022,35000 - Ministério das Relações Exteriores,35000 - Ministério das Relações Exteriores - Unidades com vínculo direto,240005 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS-MRE,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,613.10,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento","22000 - Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto",130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12190822 - CONTRIBUICAO INDUSTRIAL RURAL-PARCEL.-MUL.JUR,321648.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26201 - Colégio Pedro II,153167 - COLEGIO PEDRO II,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,2385.07,0.00%,0.00
2022,54000 - Ministério do Turismo,20411 - Instituto do Patrimônio Histórico e Artístico Nacional,403101 - INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,22560.12,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,44205 - Agência Nacional de Águas,443003 - COORDENACAO DE ORCAMENTO E FINANCAS.,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,0.00,96637.70,0.00%,0.00
2022,36000 - Ministério da Saúde,36213 - Agência Nacional de Saúde Suplementar,253003 - AGENCIA NACIONAL DE SAUDE SUPLEMENTAR,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,21625.00,0.00,0.00%,0.00
2022,41000 - Ministério das Comunicações,41231 - Agêncial Nacional de Telecomunicações,413001 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,11210214 - TX.FISC.INST-TFI-NAO.POSI.ORBITAIS/DA.MLT+JRS,44433.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53902 - Fundo Constitucional de Financiamento do Centro-Oeste,537003 - FUNDO CONSTITUCIONL DO CENTRO OESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130107 - IRPF-MULTAS DA DIVIDA ATIVA,2281736.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26277 - Universidade Federal de Ouro Preto,154046 - UNIVERSIDADE FEDERAL DE OURO PRETO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,825.00,0.00%,0.00
2022,26000 - Ministério da Educação,26282 - Universidade Federal de Viçosa,154051 - UNIVERSIDADE FEDERAL DE VICOSA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.,0.00,300.00,0.00%,0.00
2022,26000 - Ministério da Educação,26419 - Instituto Federal do Rio Grande do Sul,"158141 - INST.FED.DE EDUC.,CIENC.E TEC.DO RS",19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,37253.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26244 - Universidade Federal do Rio Grande do Sul,153114 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,15 - Receita Industrial ,1 - Receitas Correntes,151 - Receita da indústria extrativa mineral,15110101 - RECEITA INDUSTRIAL-PRINCIPAL,0.00,0.00,0.00%,0.00
2022,36000 - Ministério da Saúde,36201 - Fundação Oswaldo Cruz,254420 - FUNDACAO OSWALDO CRUZ,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.,0.00,26.00,0.00%,0.00
2022,26000 - Ministério da Educação,26438 - Instituto Federal de Santa Catarina,"158516 - INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC",19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,1392.87,0.00%,0.00
2022,26000 - Ministério da Educação,26000 - Ministério da Educação - Unidades com vínculo direto,150014 - SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC),17 - Transferências Correntes,1 - Receitas Correntes,179 - DEMAIS TRANSFERENCIAS CORRENTES,17910101 - TRANSF.PES.FISICAS PARA ORG.ENT.UNIAO-PRINC.,0.00,1000.00,0.00%,0.00
2022,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE ORC.E FINANCAS/MS,18 - Receitas Correntes - a classificar,1 - Receitas Correntes,180 - Receitas Correntes - a classificar,18000000 - Receitas Correntes - a classificar,0.00,0.00,0.00%,0.00
2022,44000 - Ministério do Meio Ambiente,44207 - Instituto Chico Mendes de Conservação da Biodiversidade,443032 - INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.,0.00,53193.03,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53901 - Fundo Constitucional de Financiamento do Norte,537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140151 - IPI-OUTROS PRODUTOS-PRINCIPAL,197096277.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26239 - Universidade Federal do Pará,153063 - UNIVERSIDADE FEDERAL DO PARA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL,0.00,96.18,0.00%,0.00
2022,52000 - Ministério da Defesa,52911 - Fundo Aeronáutico,121002 - SECRETARIA DE ECON. E FIN.DA AER.- F.AER.,73 - Receita Patrimonial,7 - Receitas Correntes - intra-orçamentárias,731 - Exploração do patrimônio imobiliário do Estado,73110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL-INTRA,0.00,210.37,0.00%,0.00
2022,36000 - Ministério da Saúde,36211 - Fundação Nacional de Saúde ,255000 - FUNDACAO NACIONAL DE SAUDE - DF,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220112 - RESTITUICAO DE CONVENIOS-PRIMARIAS-MUL.JUR.,0.00,8456531.13,0.00%,0.00
2022,26000 - Ministério da Educação,26248 - Universidade Federal Rural de Pernambuco,153165 - UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,17 - Transferências Correntes,1 - Receitas Correntes,172 - Transferências dos Estados e do Distrito Federal e de suas Entidades,17240101 - TRANSF.REC.ORG.UNIAO CONV.EST/DF/ENT.-PRINC.,0.00,-18084.00,0.00%,0.00
2022,54000 - Ministério do Turismo,20403 - Fundação Casa de Rui Barbosa,344001 - FUNDACAO CASA DE RUI BARBOSA,18 - Receitas Correntes - a classificar,1 - Receitas Correntes,180 - Receitas Correntes - a classificar,18000000 - Receitas Correntes - a classificar,0.00,-30.00,0.00%,0.00
2022,26000 - Ministério da Educação,26241 - Universidade Federal do Paraná,153079 - UNIVERSIDADE FEDERAL DO PARANA,17 - Transferências Correntes,1 - Receitas Correntes,176 - Transferências de Convênios,17610101 - TRANSF.REC.ORG.UNIAO CONV.INSTIT.EXT.-PRINC.,0.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53903 - Fundo Constitucional de Financiamento do Nordeste,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140141 - IPI-VINCULADOS A IMPORTACAO-PRINCIPAL,646368245.00,0.00,0.00%,0.00
2022,30000 - Ministério da Justiça e Segurança Pública,30802 - Departamento de Polícia Rodoviária Federal,200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL,0.00,1140.83,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53903 - Fundo Constitucional de Financiamento do Nordeste,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140121 - IPI-BEBIDAS,57967280.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53901 - Fundo Constitucional de Financiamento do Norte,537002 - FUNDO CONSTITUCIONAL FINANCIAMENTO NORTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130103 - IRPF-DIVIDA ATIVA,2864102.00,0.00,0.00%,0.00
2022,41000 - Ministério das Comunicações,24216 - TELECOMUNICACOES BRASILEIRAS S/A,242160 - TELECOMUNICACOES BRASILEIRAS S/A,79 - Outras Receitas Correntes,7 - Receitas Correntes - intra-orçamentárias,792 - Indenizações e restituições,79239901 - OUTROS RESSARCIMENTOS-PRINCIPAL-INTRA,0.00,254380.00,0.00%,0.00
2022,32000 - Ministério de Minas e Energia,29208 - Companhia de Pesquisa de Recursos Minerais,495001 - COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220632 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-MUL.JUR.,0.00,2797.62,0.00%,0.00
2022,26000 - Ministério da Educação,26294 - Hospital de Clínicas de Porto Alegre,155001 - HOSPITAL DE CLINICAS DE PORTO ALEGRE,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220700 - RESTIT.PARCELAS SEGURO DESEMPR.RECEB.INDEVID.,0.00,0.00,0.00%,159089.35
2022,36000 - Ministério da Saúde,36211 - Fundação Nacional de Saúde ,255014 - FUNDACAO NACIONAL DE SAUDE - PA,Sem informação,Sem informação,S/I - Sem informação,S/I - Sem informação,0.00,0.00,0.00%,377186.28
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento","22000 - Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto",130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12190814 - CONTRIBUICAO INDUSTRIAL RURAL-DIV.AT-MUL.JUR.,318828.00,0.00,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22202 - Empresa Brasileira de Pesquisa Agropecuária,135037 - EMBRAPA-SETORIAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210301 - INDENIZACAO POR SINISTRO-PRINCIPAL,0.00,43302.00,0.00%,0.00
2022,41000 - Ministério das Comunicações,41903 - Fundo para o Desenvolvimento Tecnológico das Telecomunicações ,410007 - FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210923 - CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-DIV.AT,825843.00,0.00,0.00%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22201 - Instituto Nacional de Colonização e Reforma Agrária,373001 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS-DOF,18 - Receitas Correntes - a classificar,1 - Receitas Correntes,180 - Receitas Correntes - a classificar,18000000 - Receitas Correntes - a classificar,0.00,-871.82,0.00%,0.00
2022,25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social,25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto,173057 - BANCO CENTRAL DO BRASIL,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13220101 - DIVIDENDOS-PRINCIPAL,0.00,5774366.11,0.00%,0.00
2022,26000 - Ministério da Educação,26436 - Instituto Federal Sul-rio-grandense,"158126 - INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE",19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,789.07,0.00%,0.00
2022,26000 - Ministério da Educação,26282 - Universidade Federal de Viçosa,154051 - UNIVERSIDADE FEDERAL DE VICOSA,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19991221 - ONUS DE SUCUMBENCIA-PRINCIPAL,0.00,1129.37,0.00%,0.00
2022,41000 - Ministério das Comunicações,41232 - Fundo de Universalização dos Serviços de Telecomunicações,413047 - FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES,13 - Receita Patrimonial ,1 - Receitas Correntes,"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença",13330621 - TRF.DLG.SRV.TLC.RDF-POSIC.ORBITAIS/PRC,0.00,300.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12130125 - CSLL-CONTRIBUINTES OPT.SIMPLES NAC.-MULTAS,0.00,0.00,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19909911 - OUTRAS RECEITAS-PRIMARIAS-PRINCIPAL,0.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26233 - Universidade Federal do Ceará,153045 - UNIVERSIDADE FEDERAL DO CEARA,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,0.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26275 - Fundação Universidade Federal do Acre,154044 - FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,0.00,200.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53903 - Fundo Constitucional de Financiamento do Nordeste,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11140153 - IPI-OUTROS PRODUTOS-DIVIDA ATIVA,4458939.00,0.00,0.00%,0.00
2022,30000 - Ministério da Justiça e Segurança Pública,30802 - Departamento de Polícia Rodoviária Federal,200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF,19 - Outras Receitas Correntes,1 - Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público","19310702 - BENS,DIR.VAL.PERD.UNIAO-LAV.OCUL.BENS-MUL.JUR",0.00,4.00,0.00%,0.00
2022,55000 - Ministério da Cidadania,55000 - Ministério da Cidadania - Unidades com vínculo direto,550002 - SETORIAL DE ORCAMENTO E FINANCAS/MC,24 - Transferências de Capital,2 - Receitas de Capital,249 - DEMAIS TRANSFERENCIAS DE CAPITAL,24920101 - TRANSF.PROVENIENTES DEP.NAO IDENTIF.-PRINC.,24117.00,0.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53903 - Fundo Constitucional de Financiamento do Nordeste,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,111 - Impostos,11130203 - IRPJ-LIQUIDA DE INCENTIVOS-DIVIDA ATIVA,19263886.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,26279 - Fundação Universidade Federal do Piauí,154048 - FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.,0.00,3716.00,0.00%,0.00
